Flags,Block,Column,Row,Name,ID,RefNumber,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,1_3,1_4,1_5,1_6,1_7,1_8
0,1,16,12,222783259_EZ011928.1_1069-1179,CUST_45_PI426266424,13197,1,-2,-2,1,0,1,0,0,0,1,1,0,1,1,-1,2,0,-1,-2,-2,-1,0
0,1,17,12,NA,NA,13033,-1,-2,0,1,1,1,-2,0,0,2,-1,1,-2,1,-2,1,0,0,-2,0,1,1
0,1,18,12,222784189_EZ012847.1_55-246,CUST_18_PI426266366,12869,1,-1,0,0,1,1,-1,1,0,2,0,1,-1,0,1,2,2,0,-2,-1,1,0
0,1,19,12,NA,NA,12705,1,-2,0,0,0,0,-1,1,1,-1,-1,-1,0,0,2,1,0,2,0,0,0,-1
0,1,20,12,NA,NA,12541,1,1,-1,2,-1,1,-1,0,0,2,-1,-1,0,1,1,0,0,2,1,1,-1,0
0,1,21,12,168989246_DQ483007.1_29-1035,CUST_37_PI426267032,12377,1,1,-1,0,0,1,-1,0,1,3,1,-2,0,1,-1,0,2,4,0,0,0,0
0,1,22,12,288950303_GQ501374.1_172-438,CUST_258_PI426232940,12213,0,0,10,1,11,10,6,1,1,1,-1,-1,1,2,2,2,-1,2,3,1,2,1
0,1,23,12,222783828_EZ012488.1_63-1364,CUST_72_PI426266424,12049,0,0,0,1,-1,1,-1,0,1,0,0,-1,0,-1,0,0,0,2,1,0,0,-1
0,1,24,12,222781748_EZ010419.1_278-784,CUST_94_PI426226868,11885,0,0,0,1,-6,2,1,0,1,1,0,-1,0,1,-1,1,0,-1,0,0,2,-1
0,1,25,12,E1A_r60_a22,(+)E1A_r60_a22,11721,214,152,131,217,65,104,46,50,51,101,42,58,27,45,71,130,91,98,66,84,3,61
0,1,26,12,222795487_EZ023875.1_24-955,CUST_1195_PI426227498,11557,1,-1,-1,2,-3,1,0,0,-1,0,-1,6,0,1,-1,-1,1,2,1,1,1,-1
0,1,27,12,222550773_EZ006686.1_27-263,CUST_22_PI426264527,11393,1,-1,0,2,0,-2,-1,-4,-3,1,0,0,1,-1,0,9,1,1,0,0,2,-1
0,1,28,12,Np_145_179,CUST_363_PI426266615,11229,24,31,27,39,58,32,19,25,30,23,12,9,1,18,15,16,34,58,28,14,1,19
0,1,29,12,NA,NA,11065,-1,-4,0,1,0,1,1,0,-3,-1,0,-1,1,0,0,-1,1,-13,0,0,0,0
0,1,30,12,222801296_EZ029684.1_74-1424,CUST_161_PI426266274,10901,-5,6,3,4,-1,1,1,0,1,2,1,-3,1,0,1,1,2,-4,0,0,0,2
0,1,31,12,222787719_EZ016191.1_239-1586,CUST_361_PI426227486,10737,-2,0,1,1,0,1,1,0,0,-1,1,0,1,1,2,1,0,3,1,0,0,2
0,1,32,12,NA,NA,10573,-4,0,1,1,0,1,1,0,1,0,1,1,1,2,-1,-1,0,2,-1,1,0,0
0,1,33,12,222781510_EZ010181.1_31-889,CUST_44_PI426226978,10409,8,5,24,34,13,36,8,21,8,3,7,2,1,4,13,26,5,7,-2,2,0,1
0,1,34,12,222549313_EZ005226.1_165-266,CUST_22_PI426264530,10245,-1,-4,1,-1,1,0,-1,-1,1,1,0,-2,0,2,0,0,1,-4,-1,2,-2,0
0,1,35,12,AB118429.2,CUST_12_PI426226915,10081,340,165,395,709,382,576,263,586,544,459,286,439,215,565,694,798,196,295,154,119,7,120
0,1,36,12,4731284_AF112121.1_25-753,CUST_117_PI426246026,9917,165,226,522,457,581,586,292,224,262,395,131,229,69,224,220,457,244,527,278,165,8,122
0,1,37,12,222783606_EZ012269.1_26-1591,CUST_75_PI426226868,9753,-1,0,-1,-3,0,0,1,-1,-2,1,-1,-1,2,1,0,0,-1,-4,0,1,0,-2
0,1,38,12,222783556_EZ012219.1_284-1315,CUST_18_PI426227495,9589,0,0,0,6,-1,1,0,-1,-2,-2,2,-1,0,0,-1,1,2,-6,0,-1,2,-1
0,1,39,12,300807382_HM156698.1_751-939,CUST_38_PI426232931,9425,1,2,2,0,0,2,0,0,0,0,1,-2,-1,-1,1,6,-1,1,1,-1,1,-5
0,1,40,12,222783148_EZ011817.1_120-599,CUST_87_PI426245467,9261,0,3,1,-2,2,1,-2,-1,0,0,-1,-2,0,0,0,0,2,-2,1,0,1,-5
0,1,41,12,222545280_EZ001470.1_706-1074,CUST_39_PI426245467,9097,-2,-7,0,0,1,-2,-3,-1,-1,-2,1,-2,0,1,0,0,1,0,-1,0,-2,0
0,1,42,12,222546129_EZ002319.1_181-1224,CUST_7_PI426244589,8933,-4,-4,10,14,13,5,3,8,2,3,1,1,1,3,2,8,32,21,32,1,0,4
0,1,43,12,222784675_EZ013315.1_745-924,CUST_126_PI426227893,8769,0,-5,-3,0,-1,0,-1,3,0,-1,2,1,2,1,0,1,3,2,0,1,0,1
0,1,44,12,NA,NA,8605,-3,-2,-3,0,0,0,-2,2,-2,-1,1,0,1,-2,0,1,2,0,-2,1,0,1
0,1,45,12,NA,NA,8441,-2,-1,-3,0,1,0,-3,2,2,-2,0,1,1,-2,1,2,1,-2,0,-2,0,1
0,1,46,12,222801063_EZ029451.1_1210-1317,CUST_1366_PI426227498,8277,0,-1,-1,3,2,1,-3,2,0,1,0,-1,1,-1,2,-3,2,-2,1,-8,-2,0
0,1,47,12,75858832_DQ144984.1_56-583,CUST_4_PI426266594,8113,519,522,1967,3644,1753,2332,1629,2815,1828,1273,893,1243,594,1659,1803,5184,597,1279,780,446,18,406
0,1,48,12,31505712_AY289692.1_88-912,CUST_33_PI426232940,7949,-3,-2,2,2,2,2,-1,-8,1,3,1,2,1,0,0,-1,0,1,-2,2,-1,0
0,1,49,12,222801338_EZ029726.1_8-878,CUST_1415_PI426227498,7785,-3,1,-1,3,1,1,-1,1,-1,-3,-1,4,0,-1,1,1,0,1,0,1,0,-1
0,1,50,12,NA,NA,7621,1,0,0,2,1,0,0,1,-2,0,1,-2,0,-1,1,0,0,-7,-1,0,-1,0
0,1,51,12,NA,NA,7457,1,0,0,3,1,0,1,1,0,0,1,0,0,0,1,-1,-1,0,0,-1,0,-1
0,1,52,12,133856043_EF133954.1_75-686,CUST_10_PI426267032,7293,1,1,2,1,3,0,1,1,0,1,2,0,2,-1,1,0,1,0,0,-2,-2,1
0,1,53,12,222800253_EZ028641.1_101-823,CUST_66_PI426266360,7129,0,2,1,0,0,0,1,2,1,1,3,2,1,-2,0,0,0,-1,0,-2,-2,0
0,1,54,12,222795487_EZ023875.1_538-666,CUST_1198_PI426227498,6965,2,1,2,2,0,-1,0,1,1,0,2,-1,-1,-1,1,0,2,-4,1,-2,-1,0
0,1,55,12,222796735_EZ025123.1_442-561,CUST_1249_PI426227498,6801,1,1,1,1,1,1,1,1,-1,0,1,1,-1,1,2,0,2,0,1,-1,-1,0
0,1,56,12,303306195_HM147134.1_1511-1711,CUST_27_PI426232931,6637,0,0,226,1,245,131,299,0,2,-2,2,32,20,54,103,0,1,1,69,0,-1,1
0,1,57,12,222550543_EZ006456.1_57-233,CUST_10_PI426265162,6473,-2,-1,1,-2,0,1,0,-1,3,0,0,1,2,-1,2,0,1,1,2,0,-1,2
0,1,58,12,222546088_EZ002278.1_587-775,CUST_72_PI426226915,6309,0,0,1,-1,-1,-1,1,-1,0,0,1,0,2,0,2,2,1,0,1,-1,0,-1
0,1,59,12,222544707_EZ000897.1_531-695,CUST_21_PI426227498,6145,1,0,1,2,2,-1,1,-2,-1,-1,0,-1,2,1,2,2,0,0,0,0,-1,-2
0,1,60,12,300807382_HM156698.1_1069-1305,CUST_35_PI426232931,5981,1,-12,1,-1,2,0,-1,-2,1,1,1,0,2,0,0,0,1,1,0,-1,0,-2
0,1,61,12,222799104_EZ027492.1_46-1136,CUST_62_PI426226978,5817,1,1,0,1,0,0,-1,-1,0,0,2,-1,1,1,0,0,1,0,-2,-1,-1,1
0,1,62,12,SpkCtrl:,CUST_382_PI426266615,5653,1,2,2,-2,0,0,-1,0,0,-3,2,-3,2,1,1,0,0,-1,0,-1,1,0
0,1,63,12,222781618_EZ010289.1_1872-1979,CUST_30_PI426266311,5489,0,1,0,0,-1,0,0,1,-3,0,0,0,1,0,2,1,0,0,0,0,0,2
0,1,64,12,NA,NA,5325,-1,2,0,-1,-2,0,-1,-1,-1,-1,1,-2,1,1,1,0,0,0,0,0,2,-1
0,1,65,12,222547239_EZ003152.1_2-220,CUST_197_PI426227498,5161,0,1,7,0,1,1,0,-12,5,1,-1,1,2,1,2,1,0,0,1,-2,0,-1
0,1,66,12,222546465_EZ002655.1_453-1463,CUST_138_PI426226868,4997,3,1,11,0,4,12,1,1,12,3,2,0,2,1,3,4,-4,3,-1,-2,0,-3
0,1,67,12,NA,NA,4833,0,-7,0,1,0,-1,-1,1,4,0,1,0,1,-1,0,0,-1,-1,-3,0,-2,-2
0,1,68,12,109895125_DQ647776.1_101-739,CUST_13_PI426267032,4669,0,-9,0,0,15,3,9,2,3,0,1,3,1,1,4,0,1,-1,-6,0,-1,1
0,1,69,12,222795179_EZ023567.1_29-166,CUST_36_PI426266360,4505,-5,-8,-6,-8,-1,-1,-3,0,0,-2,0,1,0,1,-1,1,2,-2,-1,1,0,-3
0,1,70,12,160430744_EU130574.1_307-936,CUST_141_PI426232940,4341,170,1262,1111,1489,533,845,810,672,899,1248,647,279,186,369,745,1544,1788,492,422,187,25,973
0,1,71,12,222781944_EZ010615.1_142-510,CUST_87_PI426266349,4177,-1,-2,-2,1,0,-1,0,-1,1,0,1,0,0,2,1,-3,-1,12,-3,1,0,-9
0,1,72,12,222800437_EZ028825.1_3-341,CUST_30_PI426264527,4013,-1,-1,0,0,1,0,0,0,1,0,3,-1,-2,0,0,-2,0,0,-2,1,-1,-1
0,1,73,12,222785652_EZ014164.1_87-218,CUST_9_PI426226868,3849,-2,1,1,0,0,0,-1,1,2,2,1,-2,-2,-6,0,-4,-2,0,-4,1,1,1
0,1,74,12,288950295_GQ501366.1_22-351,CUST_237_PI426232940,3685,38,302,439,366,385,409,470,305,253,233,117,62,122,150,234,370,197,61,169,39,8,126
0,1,75,12,EZ029226.1,CUST_9_PI426247723,3521,2,3,3,2,1,-4,1,1,1,2,0,1,0,-1,2,2,1,-1,-4,0,0,0
0,1,76,12,222799487_EZ027875.1_2-1048,CUST_41_PI426266360,3357,2,2,1,2,2,1,0,1,1,2,0,0,0,-1,1,2,2,1,-1,-1,0,-6
0,1,77,12,222783343_EZ012008.1_7-458,CUST_222_PI426227486,3193,1,1,2,2,0,0,-2,-1,-6,0,1,0,1,0,2,-1,2,1,0,0,0,1
0,1,78,12,NA,NA,3029,1,1,1,2,1,-1,0,-1,-3,-1,1,0,0,-1,1,-1,2,0,-2,0,-1,0
0,1,79,12,Ac_10_137_171,CUST_27_PI426266615,2865,0,0,1,2,1,0,-1,0,2,-2,1,0,0,-1,2,0,7,1,-1,0,0,0
0,1,80,12,NA,NA,2701,0,1,0,1,-1,0,0,1,0,0,0,1,1,-1,-5,1,1,0,0,0,-1,1
0,1,81,12,222549069_EZ004982.1_46-231,CUST_18_PI426246032,2537,0,2,0,-2,1,-1,-2,1,1,0,0,-1,0,0,2,1,1,0,-1,0,0,0
0,1,82,12,222785217_EZ013851.1_361-498,CUST_32_PI426264530,2373,0,2,0,-4,0,-1,-2,0,1,-1,0,-1,2,0,0,3,2,1,0,2,-1,1
0,1,83,12,PU_cope(17A)_F,CUST_394_PI426266615,2209,15,38,40,64,47,232,109,44,10,8,2,8,29,67,12,211,15,26,-1,0,2,6
0,1,84,12,42600970_AY456112.1_159-308,CUST_93_PI426232940,2045,-1,22,47,52,15,38,32,27,6,9,2,0,0,3,3,12,-4,2,-1,0,0,2
0,1,85,12,DQ309546_134_168,CUST_221_PI426266615,1881,0,1,0,0,-1,-1,1,2,1,1,-1,-2,1,1,0,5,1,1,-1,-1,-1,0
0,1,86,12,222799525_EZ027913.1_62-1520,CUST_196_PI426264540,1717,1,0,2,1,0,-1,4,6,-1,0,1,0,1,1,1,2,1,1,2,0,5,0
0,1,87,12,222779076_EZ007747.1_1195-1362,CUST_341_PI426227498,1553,27,1,5,4,19,8,7,5,4,1,1,-1,1,0,2,3,1,0,0,1,136,1
0,1,88,12,AF507185_15_52,CUST_125_PI426266615,1389,2,1,0,1,0,0,0,-3,-2,-1,0,0,-1,0,0,1,3,2,1,0,68,2
0,1,89,12,222781404_EZ010075.1_64-1783,CUST_448_PI426227498,1225,-2,1,-1,2,0,1,0,-2,1,0,-1,2,-4,-1,-2,2,1,2,-1,0,59,-8
0,1,90,12,NA,NA,1061,-1,1,-1,-1,0,0,2,-1,0,2,-2,-1,1,-1,0,1,0,-12,0,1,1,-14
0,1,91,12,222549155_EZ005068.1_15-236,CUST_63_PI426227486,897,-1,2,0,0,-2,1,0,-1,0,2,0,-2,-1,-1,0,1,2,-6,1,-2,1,-2
0,1,92,12,288950280_GQ501351.1_22-495,CUST_213_PI426232940,733,68,480,354,740,272,174,492,546,402,557,182,45,90,114,226,560,791,227,183,87,36,446
0,1,93,12,222783832_EZ012492.1_66-560,CUST_105_PI426266271,569,0,2,0,3,1,0,0,3,2,2,0,-1,0,1,2,0,-1,2,0,-2,1,2
0,1,94,12,MGID_22_113_147,CUST_290_PI426266615,405,127,53,92,280,63,103,39,109,33,67,27,32,19,24,82,28,16,14,4,20,0,11
0,1,95,12,222781550_EZ010221.1_230-1609,CUST_45_PI426266274,241,0,0,24,1,1,1,3,2,1,-1,0,1,0,0,0,-1,0,-2,0,-1,-1,1
0,1,96,12,MGID_307_245_279,CUST_307_PI426266615,77,10,95,4,171,33,11,27,135,53,115,61,1,1,2,1,184,105,490,7,43,2,80
0,1,1,13,222787912_EZ016384.1_59-553,CUST_144_PI426266349,15738,0,0,1,3,0,1,-5,0,0,0,1,2,-1,0,0,23,2,2,0,0,0,0
0,1,2,13,222794710_EZ023098.1_17-1640,CUST_56_PI426244589,15574,0,-2,2,-2,-1,1,0,0,0,-1,1,0,1,1,2,144,3,4,2,0,1,0
0,1,3,13,222546473_EZ002663.1_686-874,CUST_6_PI426265162,15410,-2,1,2,1,-1,-2,-1,-1,0,0,2,0,0,3,-1,77,2,1,2,0,2,-1
0,1,4,13,AB106689_129_163,CUST_15_PI426266615,15246,0,2,20,1,58,30,67,0,0,3,1,2,1,2,8,16,2,1,15,1,2,0
0,1,5,13,NA,NA,15082,1,1,1,0,0,-1,-1,1,-2,1,1,0,0,0,-2,0,-3,0,-2,0,1,-2
0,1,6,13,222782614_EZ011285.1_56-748,CUST_108_PI426226915,14918,1,0,1,0,1,-2,0,-1,-1,0,1,0,1,0,-2,-2,-3,3,-2,3,2,1
0,1,7,13,MGID_30_119_153,CUST_306_PI426266615,14754,430,470,804,949,954,1012,592,856,683,609,212,350,337,633,649,782,458,685,471,509,22,484
0,1,8,13,AF245689_270_304,CUST_114_PI426266615,14590,2,1,1,1,0,0,-1,0,1,-1,2,1,1,1,-1,6,1,2,0,1,0,1
0,1,9,13,222550810_EZ006723.1_5-202,CUST_72_PI426266349,14426,0,3,0,1,1,1,-1,1,-1,-3,0,0,0,1,1,1,0,0,-1,0,0,0
0,1,10,13,NA,NA,14262,1,0,-1,2,0,-1,0,1,-1,0,0,1,0,-1,1,-2,-1,0,1,0,1,1
0,1,11,13,D30747_4415_4449,CUST_184_PI426266615,14098,-1,0,1,2,0,0,1,1,1,1,2,-1,-1,0,-2,0,-1,3,0,2,0,1
0,1,12,13,NA,NA,13934,0,0,1,0,0,0,0,0,0,1,1,-2,1,1,-1,-2,1,-1,-1,1,-1,-1
0,1,13,13,222546560_EZ002750.1_663-1100,CUST_151_PI426246026,13770,0,1,0,2,-1,0,0,1,0,1,1,-1,1,9,-2,0,-1,2,0,1,1,-2
0,1,14,13,222784398_EZ013056.1_103-819,CUST_51_PI426245467,13606,-1,1,-2,1,-1,1,1,0,1,1,2,1,0,1,1,1,0,-1,1,0,1,0
0,1,15,13,222785649_EZ014161.1_721-897,CUST_943_PI426227498,13442,-1,1,-2,1,0,1,1,-1,2,0,1,0,1,1,0,1,2,-2,2,0,0,0
0,1,16,13,222783804_EZ012464.1_606-767,CUST_60_PI426265159,13278,2,1,1,-1,0,0,1,0,2,0,1,0,-2,2,-2,-1,-1,0,-1,-1,1,3
0,1,17,13,222787221_EZ015693.1_70-873,CUST_1026_PI426227498,13114,34,18,21,44,21,46,17,30,17,11,3,6,3,17,19,33,2,-1,1,-5,0,3
0,1,18,13,AY841903_1259_1294,CUST_164_PI426266615,12950,1,1,2,-6,0,2,-1,-9,0,3,0,-1,-2,-1,-2,3,1,-1,-3,-2,2,0
0,1,19,13,222782421_EZ011092.1_71-537,CUST_64_PI426266274,12786,1,0,0,0,0,1,-3,0,-1,0,-1,0,0,0,0,2,2,2,1,0,0,-1
0,1,20,13,222550918_EZ006831.1_16-246,CUST_144_PI426226868,12622,2,1,-1,0,2,1,-2,0,-2,-1,0,-2,0,0,-1,3,1,3,0,0,0,0
0,1,21,13,222785709_EZ014207.1_94-913,CUST_108_PI426245467,12458,2,2,1,0,1,0,-1,0,-6,0,0,0,-1,1,-3,4,1,3,0,0,-1,0
0,1,22,13,222783589_EZ012252.1_743-1000,CUST_69_PI426266424,12294,2,2,0,1,2,0,-1,1,-5,2,2,-1,-1,0,-3,-1,1,2,0,-1,1,0
0,1,23,13,222786667_EZ015139.1_8-220,CUST_997_PI426227498,12130,0,0,1,1,1,1,0,-1,-1,1,0,0,0,0,-1,0,1,2,2,-2,0,0
0,1,24,13,NA,NA,11966,0,0,1,1,-3,1,1,-1,-1,1,0,-1,0,0,-1,-1,0,0,0,-1,1,16
0,1,25,13,222779076_EZ007747.1_315-497,CUST_350_PI426227498,11802,1,2,0,2,-4,1,1,-1,1,1,0,-1,0,0,-1,-1,-1,1,0,0,1,3
0,1,26,13,NA,NA,11638,-2,0,-1,1,-1,0,0,-1,1,0,1,0,0,0,-1,-3,-2,1,-1,0,1,0
0,1,27,13,75858840_DQ144988.1_263-590,CUST_12_PI426266594,11474,1,2,8,2,34,5,43,-2,2,1,1,0,2,1,7,0,1,6,7,1,1,0
0,1,28,13,222549797_EZ005710.1_108-227,CUST_6_PI426265153,11310,-2,0,-2,0,0,-1,0,-2,0,1,0,2,0,-1,1,-1,0,2,-2,0,2,0
0,1,29,13,E1A_r60_a107,(+)E1A_r60_a107,11146,-1,-1,1,0,2,0,1,0,0,1,3,1,1,0,2,0,1,0,-1,0,-1,3
0,1,30,13,DQ309537_121_155,CUST_212_PI426266615,10982,-1,4,1,-1,0,0,1,-1,-3,-2,-1,1,0,0,0,-1,1,-3,-1,0,0,0
0,1,31,13,DQ309539_169_203,CUST_214_PI426266615,10818,-3,2,0,1,2,1,1,0,-2,-1,-1,1,1,0,1,2,0,0,1,0,-3,2
0,1,32,13,75858826,CUST_10_PI426266566,10654,-2,1,0,-14,12,0,11,0,1,1,0,0,2,-1,1,0,2,3,2,1,1,2
0,1,33,13,Hsp27_cont(B1)_17_51,CUST_252_PI426266615,10490,0,-1,-1,-1,2,0,-1,0,3,0,1,1,1,2,-1,1,1,3,-2,1,0,0
0,1,34,13,222545703_EZ001893.1_1369-1536,CUST_92_PI426227498,10326,0,-3,0,-4,1,1,-4,-1,0,2,0,1,1,0,1,1,0,-6,-1,1,-1,1
0,1,35,13,222781269_EZ009940.1_1-720,CUST_4_PI426266278,10162,1,-1,-1,21,0,0,-3,-1,1,0,-1,-1,0,0,-1,1,0,0,0,2,-1,1
0,1,36,13,222782717_EZ011388.1_20-424,CUST_169_PI426227486,9998,0,1,-1,-2,-1,0,-2,1,0,0,-2,-1,-2,0,0,2,0,-3,1,2,1,0
0,1,37,13,222787573_EZ016045.1_67-1454,CUST_1039_PI426227498,9834,-1,3,-2,-1,-1,-2,-2,-1,-1,0,-2,0,0,0,0,1,-1,-1,-1,0,1,-1
0,1,38,13,NA,NA,9670,0,-1,-1,-7,0,-2,-1,1,-2,0,1,-1,0,1,-2,-1,1,-6,0,-9,0,0
0,1,39,13,222796248_EZ024636.1_641-796,CUST_183_PI426227893,9506,1,1,2,-2,0,-1,0,2,-1,1,2,0,0,1,6,0,-1,-1,0,-1,0,-1
0,1,40,13,222782718_EZ011389.1_69-263,CUST_24_PI426226903,9342,35,38,47,61,33,40,45,54,13,12,5,5,2,3,6,16,11,4,8,3,1,3
0,1,41,13,222783434_EZ012097.1_86-1206,CUST_11_PI426266278,9178,0,-1,0,-2,0,-1,-3,-1,0,0,0,-1,-1,0,0,0,0,-1,0,2,1,1
0,1,42,13,222783480_EZ012143.1_779-1063,CUST_18_PI426226825,9014,0,-2,-1,0,0,-3,-3,0,1,1,1,1,-1,0,1,-1,1,0,1,0,1,0
0,1,43,13,222781443_EZ010114.1_4-1214,CUST_115_PI426227486,8850,-2,-4,-1,0,-5,-2,-2,-1,1,0,1,1,0,0,0,0,0,1,-1,-2,0,0
0,1,44,13,222786084_EZ014556.1_24-773,CUST_985_PI426227498,8686,-2,-4,-2,0,-1,0,-3,2,2,1,1,2,1,1,0,-1,0,0,-2,1,0,0
0,1,45,13,222785330_EZ013964.1_27-427,CUST_38_PI426266366,8522,-2,1,-2,0,1,-1,-1,1,1,-3,0,1,1,-1,0,0,-1,1,0,-1,-2,1
0,1,46,13,Ac_4_145_179,CUST_85_PI426266615,8358,-2,1,-2,2,2,-1,-2,1,-1,-2,0,0,0,-2,1,-5,2,-2,0,-12,-1,0
0,1,47,13,NA,NA,8194,-1,-2,-3,2,1,0,-1,-2,0,0,-1,-1,0,-2,0,-7,2,-1,1,-11,-1,1
0,1,48,13,222549384_EZ005297.1_25-239,CUST_48_PI426264530,8030,-1,-1,-1,3,2,0,0,-17,-5,1,0,0,1,-1,1,-7,0,0,-3,-1,-1,1
0,1,49,13,193081165_EU717908.1_232-588,CUST_3_PI426264527,7866,-1,-1,-2,1,0,0,-1,-2,-1,1,1,2,-2,0,1,1,0,2,-1,1,2,1
0,1,50,13,222784240_EZ012898.1_1010-1189,CUST_29_PI426266363,7702,-1,2,-1,2,1,0,-1,1,-1,1,1,1,-1,0,0,-2,1,-3,-1,2,0,-1
0,1,51,13,222782977_EZ011647.1_208-324,CUST_605_PI426227498,7538,2,2,0,2,2,1,0,1,-1,1,1,-1,0,0,1,2,1,-2,-1,0,-1,1
0,1,52,13,AY160087.1,CUST_216_PI426232937,7374,0,0,0,1,1,-1,-1,0,0,1,1,0,0,2,1,1,1,0,0,0,-3,1
0,1,53,13,222785250_EZ013884.1_159-338,CUST_309_PI426227486,7210,1,2,2,-2,0,-1,0,1,0,1,0,1,0,-1,1,1,1,0,1,-1,-1,0
0,1,54,13,222785253_EZ013887.1_8-1080,CUST_54_PI426227884,7046,2,2,5,1,1,0,2,3,0,2,1,-1,1,0,1,0,2,-1,-1,0,-1,1
0,1,55,13,222783868_EZ012528.1_17-539,CUST_175_PI426264540,6882,1,0,3,2,1,0,-2,0,0,0,1,-2,0,1,1,2,0,0,1,-2,-1,1
0,1,56,13,NA,NA,6718,1,0,1,1,0,1,-2,-8,-1,-2,0,-1,-3,1,0,1,-1,0,1,0,-1,-1
0,1,57,13,NA,NA,6554,-1,-5,1,-1,1,1,-1,-2,1,-2,0,1,0,-2,-1,0,-2,0,2,0,-2,1
0,1,58,13,222784147_EZ012805.1_180-491,CUST_267_PI426227486,6390,-2,-2,-2,0,0,0,1,-1,0,0,1,1,0,-1,1,0,-2,-1,1,0,-1,0
0,1,59,13,222785584_EZ014096.1_58-1215,CUST_323_PI426227486,6226,1,0,1,2,0,1,0,-2,1,2,1,1,0,2,2,0,1,0,2,2,1,-2
0,1,60,13,222800876_EZ029264.1_39-1280,CUST_485_PI426227486,6062,1,3,1,2,0,-1,-2,-1,-3,0,-1,-1,1,1,-1,0,0,-1,0,-3,1,-2
0,1,61,13,E1A_r60_a107,(+)E1A_r60_a107,5898,2,1,4,0,2,1,4,-1,2,0,0,-7,4,1,0,0,1,2,1,-1,0,1
0,1,62,13,222801966_EZ030354.1_168-644,CUST_42_PI426264540,5734,2,1,1,-3,1,0,0,-1,1,0,2,-2,-1,1,1,1,0,2,-1,-6,-1,1
0,1,63,13,222550033_EZ005946.1_105-269,CUST_260_PI426227498,5570,1,1,3,-3,2,2,2,1,3,2,2,-1,1,0,0,1,0,2,0,0,0,2
0,1,64,13,222784709_EZ013347.1_552-1409,CUST_6_PI426226825,5406,-1,2,3,25,0,2,-1,2,1,3,3,-1,1,-1,2,1,2,0,1,2,-2,1
0,1,65,13,222784615_EZ013259.1_94-1168,CUST_203_PI426226825,5242,2,1,2,-6,-2,0,-2,-6,3,2,0,1,1,0,1,1,5,0,0,1,-1,-2
0,1,66,13,222784716_EZ013354.1_1649-1765,CUST_18_PI426244597,5078,4,2,1,-3,1,0,-1,-1,5,1,-1,-1,1,-1,-1,1,0,1,2,0,-1,-2
0,1,67,13,AF005356_1785_1819,CUST_101_PI426266615,4914,0,0,2,1,1,-1,-1,1,4,0,-1,2,0,12,-1,1,-5,-1,-2,0,-9,-4
0,1,68,13,222784364_EZ013022.1_328-456,CUST_754_PI426227498,4750,-1,-2,1,2,0,-3,-1,1,8,0,-1,1,1,0,0,2,1,-2,-7,-1,-9,2
0,1,69,13,222780605_EZ009276.1_240-416,CUST_35_PI426264530,4586,-21,-2,0,-5,0,0,0,0,2,-4,-1,2,-1,0,-1,0,1,-8,-1,-3,1,-2
0,1,70,13,E1A_r60_n9,(+)E1A_r60_n9,4422,9022,6749,6032,8624,3843,5156,2166,3372,2033,3143,1700,2049,1110,1913,2039,3963,4197,4178,2932,4102,46,2967
0,1,71,13,NA,NA,4258,-1,-2,-1,-1,-1,-1,1,0,-1,0,1,0,1,0,0,0,-3,-4,-2,1,0,-5
0,1,72,13,222783828_EZ012488.1_63-1364,CUST_70_PI426266424,4094,0,-2,0,1,-1,0,1,0,1,0,2,0,0,1,0,-2,-1,-4,-3,0,0,-2
0,1,73,13,222548110_EZ004023.1_6-146,CUST_21_PI426266424,3930,0,0,0,3,-1,2,1,1,-1,2,2,1,-2,-1,0,-6,0,2,-1,0,0,0
0,1,74,13,NA,NA,3766,0,0,1,1,0,-5,-1,1,-1,0,1,1,1,-3,-2,-2,-2,1,-7,0,1,0
0,1,75,13,AY149134.1,CUST_126_PI426232937,3602,-1,4,151,1,302,215,278,2,-2,1,1,31,67,61,123,2,-1,-5,74,0,0,0
0,1,76,13,222781875_EZ010546.1_286-537,CUST_60_PI426227893,3438,1,2,2,2,0,0,-1,1,-1,2,1,0,1,0,1,1,0,-5,-1,1,0,-1
0,1,77,13,AJ884898.1,CUST_45_PI426232937,3274,2,3,1,2,1,0,0,-1,-3,1,0,0,1,0,1,0,1,0,-1,2,-1,-2
0,1,78,13,Ac_12_125_159,CUST_32_PI426266615,3110,1,1,1,1,1,0,0,2,-4,-3,2,-2,0,1,-1,1,3,-5,-1,0,-1,-2
0,1,79,13,222784833_EZ013467.1_157-813,CUST_33_PI426226903,2946,5,1,8,2,3,11,3,28,12,-10,0,2,-1,2,2,9,2,-1,2,-5,-1,0
0,1,80,13,NA,NA,2782,1,0,-1,0,0,0,0,1,1,-6,-1,1,-1,0,0,1,1,-3,0,1,0,0
0,1,81,13,AY160086.1,CUST_210_PI426232937,2618,-1,1,0,1,1,0,0,2,2,0,0,0,0,2,1,1,1,0,1,0,0,-1
0,1,82,13,222799793_EZ028181.1_10-156,CUST_6_PI426226978,2454,2,3,-2,-6,1,-1,0,2,0,-2,0,0,0,1,0,2,0,3,0,1,0,1
0,1,83,13,NA,NA,2290,1,0,-1,0,1,-1,-1,2,1,-1,0,1,-1,1,0,0,0,2,1,1,-1,1
