gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Adamts6,799.4062873,2102.953344,2751.356989,1784.514288,1042.221862,1314.439414,1533.229694,1970.208986,2075.507834,1045.798827,1441.724965,0.095139807,0.3089054,0.307990105,0.758089861,0.965676095
Aff1,3571.132104,6816.728908,7270.974437,7671.346311,6634.143009,5903.258737,5564.452217,7404.076358,7936.52632,6543.447975,6512.125963,-0.061359211,0.19939924,-0.307720384,0.758295108,0.965676095
Bcat2,2198.789809,2069.095419,1140.692158,1800.30645,4344.716838,2290.015176,1815.425458,2337.313866,1671.188126,2693.755443,2754.665821,0.096368231,0.3145603,0.306358531,0.759331679,0.965676095
Cab39,8192.646887,9147.282749,7756.894287,8645.601219,9707.968677,8746.002523,8166.358289,8681.792046,9109.592565,8044.210464,8395.326279,0.023533481,0.076421396,0.307943621,0.758125233,0.965676095
Ccdc51,305.9038858,193.7425711,207.3132951,217.4459208,273.309929,301.754665,211.9015125,246.7230853,204.8553187,274.8309909,242.6687676,-0.04866358,0.158725429,-0.306589691,0.759155701,0.965676095
Chka,996.3002248,1090.037087,1037.504545,1115.169583,894.6345008,831.0460191,874.093739,1139.455409,1226.97554,886.252746,1011.872251,0.050425367,0.163559587,0.308299672,0.757854315,0.965676095
Commd8,1097.704828,1198.194347,1171.648442,1196.559955,1477.695683,1120.105504,1227.602512,1238.383023,1271.181162,1161.083737,1185.896203,0.029582319,0.096186836,0.307550602,0.758424313,0.965676095
Cst3,13281.46788,18585.17935,16975.3004,16952.27835,22388.63835,16148.26906,16830.88888,17784.32443,18274.17261,16863.50608,16796.80974,0.037827254,0.123346855,0.306673844,0.75909164,0.965676095
Cstf1,892.3605067,711.0164259,608.8069165,716.7211914,859.1042101,848.6239607,690.7174301,694.8770954,613.4877701,832.7276092,743.5101852,0.041736691,0.135914353,0.307080816,0.758781859,0.965676095
Ddit4,1881.900425,1844.316417,2243.861547,2585.055416,3444.616138,1864.238367,1913.226156,3489.880164,3302.483374,2440.540372,2621.050054,-0.116623124,0.379655145,-0.30718173,0.758705051,0.965676095
Dnahc17,187.5985156,176.8136085,316.1293234,189.5059421,102.0357068,169.9201026,181.3387943,197.8552279,201.620761,173.9566946,197.4869344,0.07237219,0.235915212,0.306772034,0.759016896,0.965676095
Dnph1,80.27864407,52.6678834,47.84152965,37.65823209,35.53029077,54.68692958,47.88159176,58.40304919,56.06566616,52.49580725,50.93463683,-0.075676768,0.246407346,-0.307120586,0.758751589,0.965676095
Eif4b,9544.708261,12392.00056,10610.50082,11545.28509,14220.3156,11239.14058,11222.6301,10433.88352,11716.64604,12088.44628,11190.6304,0.040421717,0.131103015,0.308320271,0.757838643,0.965676095
Git1,3296.494637,2465.045043,2934.280485,2943.416011,2448.856964,2893.524506,2613.112402,2736.600019,2581.177015,2965.498445,2840.703372,0.030810419,0.100252543,0.307328055,0.758593683,0.965676095
Gm10532,48.16718644,80.88282093,77.85974433,78.96080922,28.24202599,64.45245272,52.97537812,70.32203882,80.86394158,62.78910279,61.44123805,-0.081897072,0.265382524,-0.308600097,0.757625747,0.965676095
Gm14393,169.8527101,168.3491273,170.728596,184.6468154,191.3169503,164.0607887,188.4700952,209.7742175,177.9006715,170.868706,171.5338406,-0.041010193,0.133693692,-0.306747407,0.759035643,0.965676095
Gm5615,30.42138091,37.61991671,45.96539123,51.02083057,15.48756264,25.39036016,27.50644633,50.05975644,32.34557663,31.90921617,35.3682148,0.108010295,0.352141164,0.306724423,0.759053139,0.965676095
Ifi27l2a,4851.365217,4059.189013,3585.300516,4214.077649,10598.95905,5977.476713,4659.79576,5190.719984,3251.808637,6546.535963,5153.595286,0.091769501,0.298027086,0.307923356,0.758140653,0.965676095
Itpripl1,810.3917859,687.5039779,757.0218515,730.0837899,911.0330966,945.3026398,812.9683027,753.2801446,710.5245,802.8770521,810.5748826,-0.046948175,0.152406241,-0.308046275,0.758047121,0.965676095
Mrpl28,1162.772781,768.3867988,549.7085563,953.6036191,1400.257869,1073.230993,844.5497781,843.8644658,732.0882178,1102.411952,1012.959743,0.073021528,0.238256412,0.306482951,0.759236959,0.965676095
Mrps35,759.6894844,723.2428988,438.0783205,677.8481776,1222.606416,1011.708197,707.0175464,728.2502664,566.0475911,1042.710838,827.2044203,-0.085811443,0.278133599,-0.308525988,0.757682129,0.965676095
Musk,138.5862908,63.01336049,61.91256778,27.93997865,58.30611818,73.24142354,102.8944844,87.0086243,60.37840971,65.87709145,75.39508186,-0.151195073,0.489387186,-0.308947756,0.757361269,0.965676095
Pex26,523.078744,521.0358465,439.9544589,563.6586997,554.8191558,503.900994,498.1723058,483.910979,564.9694052,503.3421519,535.2007104,0.025515793,0.082736754,0.308397313,0.757780026,0.965676095
Pkd2l2,292.3832721,347.0437317,185.7377033,314.6284552,286.0643923,356.4415946,239.4079588,264.6015698,238.2790812,273.8016614,294.3544615,0.053482702,0.173568442,0.308136097,0.757978775,0.965676095
Pkdcc,1330.935415,4168.286772,3054.353344,4039.149087,2619.220153,2823.212739,2490.861529,3619.797151,5099.819249,2301.580883,3187.726404,-0.102854415,0.335312614,-0.30674186,0.759039865,0.965676095
Ppig,1557.405695,2443.41359,2215.719471,2237.627855,1699.987758,1856.425949,2079.283591,2253.880939,2308.395986,1933.080902,2007.725896,-0.039048087,0.126568001,-0.308514685,0.757690728,0.965676095
Prmt6,592.3718894,399.7116151,441.8305973,470.1205103,457.3386145,415.0347334,532.810053,493.4461707,384.9123619,474.5209244,463.2195299,0.038573356,0.125941694,0.306279473,0.759391867,0.965676095
Rarb,556.8802783,863.3770885,537.5136566,727.6542265,522.9329974,693.3521428,649.9671392,610.252269,712.6808718,644.3603008,627.4346674,-0.046353937,0.150406659,-0.308190724,0.757937211,0.965676095
Rprd1b,1168.68805,1295.065633,1213.861556,1296.172053,1318.264891,1214.831078,1202.13358,1380.218999,1332.637757,1243.430101,1287.017615,-0.018254722,0.059615364,-0.306208346,0.759446019,0.965676095
Srgap2,2955.09914,3250.360804,3415.509989,3539.873816,2744.94272,2948.211436,3138.791154,3275.33835,3253.965009,2949.029172,3112.197943,0.031005914,0.100303605,0.309120631,0.757229766,0.965676095
Tbc1d10a,1242.206387,804.1257197,870.5282257,775.030712,957.4957845,717.7659507,965.7818934,917.7622015,977.9146002,906.8393371,973.3065938,0.052447476,0.170888962,0.306909678,0.758912123,0.965676095
Tmem258,596.5970812,626.3716133,439.0163897,507.7787424,893.7234677,596.6734638,609.2168484,535.1626344,624.269629,595.9818118,602.9748154,0.049594102,0.160539971,0.308920587,0.757381936,0.965676095
Trpm1,1.690076717,5.642987507,6.566484461,3.644345041,8.199297869,1.953104628,7.131300901,2.383797926,12.93823065,5.14664777,5.527436579,-0.19645508,0.640839206,-0.306559085,0.759179,0.965676095
Upp2,38.02672614,0.940497918,5.628415253,2.429563361,10.93239716,17.57794165,19.35638816,4.767595852,2.156371775,4.117318216,11.7804085,0.2783875,0.905321018,0.307501422,0.758461741,0.965676095
Usp16,1449.240785,2001.379569,1824.544611,1882.911605,1870.350947,1685.529294,1783.843982,1898.695048,1871.730701,2016.456596,1839.138131,-0.036145501,0.117807574,-0.306818144,0.758981797,0.965676095
Zfp35,578.0062373,760.8628155,527.1948953,662.0560158,662.3210612,550.775505,647.9296247,656.7363286,711.6026859,708.1787331,650.7841074,-0.037978559,0.123412628,-0.307736408,0.758282914,0.965676095
Zfp451,1044.467411,1600.727456,1374.271391,1457.738016,1048.599094,1194.32348,1235.75257,1420.743564,1609.73153,1259.899374,1290.371255,-0.042706033,0.13902973,-0.307171947,0.758712497,0.965676095
4930579K19Rik,25.35115076,16.92896252,11.25683051,15.79216184,15.48756264,14.64828471,13.24384453,28.60557511,7.547301214,14.41061376,18.35090955,0.127303293,0.41630567,0.30579284,0.75976238,0.965955865
Pabpc5,50.70230152,38.56041463,47.84152965,38.87301377,29.15305909,44.92140644,39.73153359,34.56506993,60.37840971,38.0851935,38.51134283,-0.084515865,0.276400716,-0.305772959,0.759777518,0.965955865
Bap1,2704.122748,1841.494923,1817.040057,1910.851583,2071.689262,2141.579224,2016.12064,1834.332504,1954.751014,2130.712177,2108.08099,0.038050073,0.124619267,0.305330579,0.760114389,0.966075692
Csda,2424.415051,3383.911508,2901.448063,3010.229004,4185.286046,3241.17713,2935.039699,3237.197583,3306.796118,3697.351758,3277.080553,-0.045730352,0.149771745,-0.305333639,0.760112059,0.966075692
Entpd6,740.2536022,430.7480464,435.2641129,585.5247699,884.6131368,785.1480603,554.2039557,491.0623727,426.9616115,656.7122554,695.8926555,0.078113493,0.256416257,0.304635492,0.760643785,0.966075692
Fgfr4,5.91526851,14.10746877,24.38979943,19.43650689,20.95376122,4.882761569,13.24384453,11.91898963,35.58013429,10.29329554,14.13150382,0.158590394,0.520038233,0.304959105,0.760397299,0.966075692
Nudt17,272.1023515,101.5737751,75.98360591,95.96775275,72.88264773,127.9283531,121.2321153,108.4628056,113.2095182,101.9036258,118.8884794,0.112994266,0.37052439,0.3049577,0.760398369,0.966075692
Pgam1,11946.30728,5484.983857,4723.178466,5880.758114,9167.726051,9019.437171,6168.575279,6334.942988,4373.121961,9018.985552,7772.468597,0.091592249,0.300672695,0.30462443,0.760652211,0.966075692
Pgm2l1,7509.855893,1234.873766,1785.145704,1263.372948,1377.482042,2305.640013,3145.922455,1921.341128,1631.295248,2745.22192,2620.758604,0.164822484,0.540895038,0.304721753,0.760578081,0.966075692
Prr5,359.1413024,164.5871356,174.4808728,264.8224063,299.7298888,267.575334,209.8639979,221.6932071,184.3697868,319.0921617,269.9976279,0.070475846,0.23076881,0.305395889,0.760064653,0.966075692
Rgs2,4171.109338,4929.149587,3801.056434,5108.156966,11311.38693,5713.807588,4138.192037,5307.526082,5202.246908,7045.760797,5758.218494,0.09736487,0.319559292,0.304684835,0.760606201,0.966075692
Snrpc,574.6260839,458.9629839,426.82149,484.6978904,723.3602787,539.0568773,533.8288103,551.8492199,553.1093604,575.3952207,542.5851379,-0.044168497,0.144800994,-0.305028961,0.760344095,0.966075692
Tacr2,33.80153435,3.761991671,5.628415253,8.503471762,3.644132386,10.74207545,2.037514543,1.191898963,1.078185888,54.55446636,14.45028487,-0.328981979,1.078190126,-0.305124273,0.760271505,0.966075692
Tgfbr1,3109.74116,9409.681668,8948.242183,7223.091871,7151.609808,5881.774586,6512.915237,7414.803449,8562.95232,5601.611433,6445.418657,0.077222245,0.253413613,0.304728083,0.760573259,0.966075692
Tgm2,12667.97003,26231.42743,25469.51709,25980.5358,25090.76251,20952.90645,20759.21692,26652.05271,31571.43916,20957.14972,22914.79064,-0.066590304,0.218548294,-0.304693772,0.760599394,0.966075692
Wnt4,172.3878252,282.1493753,318.943531,314.6284552,143.0321962,245.1146308,229.2203861,320.620821,256.6082413,235.7164679,246.7146621,-0.065897975,0.215876352,-0.30525796,0.760169692,0.966075692
Sorcs2,1679.936257,1215.12331,937.1311396,953.6036191,1223.517449,1183.581404,1432.372724,1209.777447,1341.263244,1089.030668,1341.626732,-0.0575206,0.188945709,-0.304429249,0.760800887,0.966122911
Tvp23b,886.4452382,956.4863824,718.5610139,880.7167182,1369.282744,869.1315593,900.581428,910.6108077,970.367299,1015.94827,1052.44155,0.044445929,0.145970699,0.304485281,0.760758205,0.966122911
Ankrd37,66.75803033,80.88282093,39.39890677,48.59126721,56.48405199,59.56969115,67.23797992,52.44355437,71.16026859,61.75977324,69.67506793,-0.09404584,0.309031219,-0.304324723,0.760880512,0.966145858
Hoxb3,477.4466726,809.7687072,776.7213049,601.3169318,430.9186547,649.4072887,595.9730039,514.900352,713.7590577,484.8142199,589.4520038,0.065113457,0.214078033,0.304157581,0.761007841,0.966145858
Mir193b,10.98549866,9.404979178,5.628415253,13.36259848,4.555165483,18.55449396,12.22508726,7.151393778,3.234557663,7.205306878,9.294219834,-0.161758383,0.531758591,-0.304195148,0.760979221,0.966145858
Myl12a,2617.928835,4172.048763,3971.78503,4585.800843,5541.814326,4218.705996,4058.72897,4336.128427,4653.450291,4384.9439,4267.083943,-0.051821645,0.170443723,-0.30403962,0.761097706,0.966145858
Wnt6,501.952785,41.38190838,78.79781354,75.31646418,60.12818437,169.9201026,247.558017,141.8359766,81.94212747,230.5698201,168.6708962,-0.201610895,0.662955356,-0.304109308,0.761044615,0.966145858
Plcd3,804.4765174,1234.873766,1077.841521,1253.654694,1126.036907,1176.745538,1095.164067,1102.506541,1222.662797,1077.708043,1114.994399,-0.046564144,0.153247841,-0.303848613,0.761243229,0.966233022
Prelp,4779.536956,13321.21251,18129.12553,12956.8614,9805.449218,13058.45754,9555.943207,11163.32569,12074.60376,9647.905909,10545.04517,0.088007476,0.289685875,0.303803131,0.761277881,0.966233022
Cnot11,899.1208136,926.390449,1017.805092,827.2663243,989.3819429,971.6695523,826.2121472,960.6705642,1047.996683,950.0711783,927.6473727,-0.028587602,0.094265794,-0.303265913,0.761687221,0.966540203
Samd5,264.4970063,130.7292106,196.0564646,215.0163574,112.968104,206.0525382,241.4454734,193.087632,176.8224856,147.1941262,185.7091658,-0.070045302,0.230880565,-0.303383273,0.761597792,0.966540203
Zfp455,177.4580553,162.7061398,144.4626582,97.18253443,155.7866595,165.037341,186.4325807,144.2197745,156.3369537,119.4022283,144.3532048,-0.060766909,0.200370412,-0.303272868,0.761681921,0.966540203
1700128F08Rik,120.8404853,202.2070523,189.4899802,171.2842169,72.88264773,163.0842364,136.5134744,159.714461,190.8389021,146.1647967,153.7938547,-0.075162098,0.248046903,-0.303015669,0.76187792,0.966591532
9630013A20Rik,39.71680286,11.28597501,16.88524576,12.1478168,3.644132386,23.43725553,13.24384453,9.535191704,7.547301214,20.58659108,17.39313558,0.173278734,0.574037026,0.301859857,0.762758899,0.966591532
Cstf3,1060.52314,1387.234429,1380.837875,1293.74249,726.093378,999.0130171,984.1195243,1295.594173,1413.501699,931.5432463,1114.413553,0.05649636,0.187256196,0.301706226,0.762876022,0.966591532
Dcbld1,258.5817377,172.111119,210.1275028,239.311991,164.8969905,161.1311318,176.245008,208.5823185,167.1188126,290.2709342,226.226015,0.058350402,0.192488036,0.303137813,0.761784839,0.966591532
Fam174a,1537.969813,791.8992468,699.7996297,749.5202968,1050.42116,883.779844,990.2320679,818.8345876,905.6761457,1013.889611,955.9879667,0.06689735,0.221859813,0.301529824,0.763010511,0.966591532
Fam26e,578.8512757,1554.643058,1446.50272,1267.017293,1176.143728,1018.544063,1077.845193,1160.90959,1633.45162,768.9091768,1093.989469,0.089735387,0.296837567,0.302304682,0.762419809,0.966591532
Gm16702,1460.226284,2030.535005,2230.728578,2144.089666,1088.68455,1676.740323,1702.343401,2129.923447,2045.318629,1762.212196,1788.704392,-0.057403667,0.190254196,-0.301720897,0.762864836,0.966591532
Hltf,1957.953877,2846.887197,2513.08741,2447.785086,2211.988358,2106.423341,2443.998694,2510.139216,2580.098829,2072.040392,2256.705691,0.032244126,0.10678016,0.301967393,0.76267692,0.966591532
Ikbkap,3485.783229,2356.887782,2484.945334,2223.050475,2194.67873,2400.365587,2680.350381,2536.360993,2416.214574,2371.575292,2493.432064,0.039445931,0.13079109,0.301594936,0.762960868,0.966591532
Mageb16,48.16718644,6.583485425,4.690346044,4.859126721,0.911033097,11.71862777,27.50644633,8.343292741,7.547301214,23.67457974,16.02509236,-0.265384678,0.879507221,-0.301742467,0.762848393,0.966591532
Mettl4,546.739818,735.4693717,583.4790479,722.7950998,685.0968886,608.3920915,704.9800319,727.0583674,690.0389681,615.5390733,635.1456288,-0.032330824,0.107129016,-0.301793343,0.762809606,0.966591532
Npm2,11.83053702,17.86946044,14.07103813,21.86607025,10.93239716,10.74207545,10.18757272,21.45418133,8.625487102,19.55726153,15.58060683,0.110195422,0.364755461,0.30210767,0.762569986,0.966591532
Numbl,1755.989709,1008.213768,1473.706727,1145.539125,1029.467399,1161.120701,1284.652919,1221.696437,1367.139706,1112.705248,1216.403218,0.061324462,0.203331388,0.3015986,0.762958075,0.966591532
Pdf,768.9849064,770.2677947,696.9854221,799.3263457,926.5206592,840.8115422,772.2180118,815.2588907,702.9771988,751.4105744,802.4478076,0.029160785,0.096655946,0.301696754,0.762883243,0.966591532
Phxr4,192.6687458,487.1779214,611.6211241,535.718721,206.8045129,337.8871006,328.0398414,415.9727381,499.200066,321.1508208,377.4939884,0.095958039,0.317136369,0.302576583,0.762212563,0.966591532
Pikfyve,4237.867369,4728.823531,4399.544589,4470.396584,4327.407209,4190.385979,4289.98687,4644.830259,4402.23298,4378.767923,4470.449559,0.016973174,0.056032431,0.302916969,0.761953139,0.966591532
Ppara,7138.039015,5435.137467,2259.808724,7153.849315,8319.554238,8046.791066,5247.618706,4328.977034,2234.001159,7946.424157,6436.034091,0.124310356,0.411925059,0.301779058,0.762820497,0.966591532
Satl1,3.380153435,12.22647293,14.07103813,15.79216184,9.110330966,15.62483702,7.131300901,8.343292741,12.93823065,14.41061376,11.19060755,-0.12816583,0.424554043,-0.301883428,0.762740929,0.966591532
Slit2,673.4955718,951.7838928,1484.025488,1825.816866,958.4068176,1012.684749,1619.824062,1069.13337,1107.296907,1390.624227,1220.760958,-0.073772309,0.244580462,-0.301627974,0.762935681,0.966591532
Snord70,8.450383586,8.46448126,7.50455367,13.36259848,7.288264773,9.765523139,6.112543629,10.72709067,10.78185888,11.32262509,8.770323376,-0.128442825,0.42424244,-0.302758077,0.762074234,0.966591532
Tbc1d7,529.8390509,277.4468858,305.8105621,286.6884766,369.8794372,379.8788501,379.9964623,297.9747407,278.171959,363.3533326,351.3760282,0.059569687,0.197176418,0.302113645,0.762565431,0.966591532
Ube2c,108.1649099,121.3242314,139.7723121,125.1225131,118.4343026,146.4828471,110.0257853,120.3817953,139.0859795,113.2262509,122.176488,-0.040953158,0.135311553,-0.302658248,0.76215032,0.966591532
Rps6ka4,1421.354519,1857.483388,2196.958087,1890.200295,1752.827678,1649.396858,1652.424294,1845.059595,2132.651686,1515.173103,1759.134709,0.052174103,0.173073954,0.301455545,0.763067144,0.966592618
Nr2e1,21.12595897,37.61991671,41.27504519,44.94692217,7.288264773,21.48415091,20.37514543,34.56506993,42.04924962,18.52793197,31.4978116,0.149378332,0.4957767,0.301301639,0.763184491,0.966599959
Vmn2r-ps129,264.4970063,276.5063878,297.3679392,296.40673,158.5197588,262.6925724,242.4642306,247.9149843,297.579305,290.2709342,258.787103,-0.053714614,0.178264935,-0.301319011,0.763171246,0.966599959
Dlst,13005.98538,8829.394452,6189.38064,10251.5426,15824.64489,15816.24128,9441.842393,10629.35495,6858.340432,15005.56624,11963.32711,-0.094201516,0.313032435,-0.300932126,0.763466252,0.966679082
Hsbp1l1,6.760306869,12.22647293,11.25683051,10.93303512,18.22066193,13.67173239,14.2626018,16.68658548,14.01641654,6.175977324,12.45329762,-0.121767464,0.404445947,-0.301072281,0.763359377,0.966679082
Ivd,3422.405352,3766.694161,2479.316919,3960.188278,6545.772799,4206.010816,3110.26595,3759.249329,3294.936073,4758.590528,4447.325791,0.07675323,0.255075754,0.300903666,0.763487955,0.966679082
Ofd1,784.1955968,672.4560112,791.7304122,675.4186143,630.4349028,755.8514909,756.9366528,773.542427,718.0718012,622.7443802,687.6100534,-0.028238266,0.093860378,-0.30085395,0.763525867,0.966679082
Sh3kbp1,2492.863158,1524.547125,1564.69944,1490.537122,2629.241517,2219.703409,1720.681032,1606.679802,1276.572091,2387.015236,1993.270292,0.075066454,0.249278976,0.301134316,0.763312074,0.966679082
4930431F12Rik,192.6687458,279.3278816,334.8907075,337.7093071,146.6763285,228.5132414,213.939027,326.5803159,381.6778043,213.0712177,254.5015992,-0.079629772,0.265139693,-0.300331386,0.763924395,0.966856272
Crot,2431.175358,2224.277576,1725.109275,2006.819336,2647.462179,2373.998675,2319.710307,2103.70167,2002.191194,1941.315539,2150.326863,0.03911866,0.130250363,0.300334363,0.763922124,0.966856272
Entpd1,4018.157395,11792.90339,11057.95983,11047.2246,7690.030368,8099.524891,8986.457892,10842.70487,13942.02171,6640.204953,8666.548855,-0.089098086,0.296671377,-0.30032586,0.76392861,0.966856272
Samd1,478.291711,584.049207,476.5391581,590.3838966,569.3956854,491.2058139,477.7971604,538.7383313,613.4877701,497.1661746,536.6182718,0.04318421,0.143760236,0.300390504,0.763879306,0.966856272
Tceanc,384.4924532,316.0073004,326.4480847,308.5545468,410.8759266,397.4567917,368.7901323,284.8638522,306.2047921,321.1508208,333.1904509,0.057326432,0.190894243,0.300304666,0.763944774,0.966856272
Lgi1,1051.227718,85.58531052,234.5173022,165.2103085,88.37021037,397.4567917,652.0046538,227.6527019,186.5261586,401.4385261,352.2204111,-0.198473379,0.661607627,-0.299986534,0.764187427,0.966951527
Sgip1,2530.889884,702.5519446,954.0163853,1033.77921,461.89378,1050.77029,1349.853385,938.0244839,806.483044,1071.532066,1118.76826,0.123670274,0.412152163,0.300059747,0.764131583,0.966951527
Vps13d,17044.42369,20502.85461,20091.56631,21670.4904,15519.4488,18014.46053,17012.22768,19439.87209,19634.8432,18707.03531,18819.05972,0.031020676,0.10338809,0.300041095,0.764145809,0.966951527
Gm7102,1322.485031,1925.199238,2151.930765,2121.008814,1156.101,1668.927904,1793.012798,1942.79531,1909.467207,1688.100469,1742.710966,-0.05346541,0.178335806,-0.299801878,0.764328283,0.967059147
Nptn,6922.554234,9689.009549,8663.069143,8623.735149,8902.61542,7899.331667,8892.732223,8784.295357,10667.57117,7673.651825,8109.235346,-0.037161777,0.124021658,-0.299639413,0.764452218,0.967145345
Gins2,47.32214808,51.72738548,68.47905224,35.22866873,64.68334986,59.56969115,60.10667902,33.37317096,70.0820827,29.85055707,48.97206973,0.082401029,0.275108376,0.299522065,0.764541739,0.967187994
Mcrs1,1619.093495,1272.493683,1412.732228,1360.555482,1465.852252,1400.376018,1415.05385,1491.065603,1563.369537,1390.624227,1470.140304,-0.025149229,0.083987093,-0.299441589,0.764603134,0.967195059
Ugt1a6b,52.39237824,60.19186674,41.27504519,32.79910537,112.968104,66.40555734,43.80656268,42.90836267,29.11101897,94.69831897,64.81845685,0.115345156,0.385322218,0.299347274,0.764675088,0.967215479
2700069I18Rik,28.73130419,14.10746877,11.25683051,15.79216184,12.75446335,11.71862777,16.30011634,15.49468652,10.78185888,21.61592063,15.66138357,0.128694968,0.434120399,0.296449943,0.766886489,0.967283152
4933427G17Rik,22.81603568,18.80995836,27.20400705,20.65128857,23.68686051,18.55449396,25.46893179,28.60557511,23.72008953,23.67457974,21.22840495,-0.074052861,0.247607166,-0.299073981,0.764883599,0.967283152
A230108P19Rik,5.070230152,6.583485425,4.690346044,6.073908402,9.110330966,4.882761569,5.093786358,4.767595852,5.390929439,8.234636432,6.071873965,0.149715521,0.502837936,0.297741102,0.765900771,0.967283152
Acsbg2,21.12595897,22.57195003,43.1511836,37.65823209,10.93239716,26.36691247,29.54396087,22.6460803,29.11101897,17.49860242,25.08301049,0.101946555,0.342437091,0.297708859,0.765925381,0.967283152
Acss1,2768.345663,2257.195003,1264.517293,2447.785086,3307.050141,3728.476734,1637.142935,2613.834426,1686.282728,3135.337821,3033.852698,-0.087857417,0.294950922,-0.297871309,0.765801387,0.967283152
Atp5s,299.143579,237.9459732,199.8087415,252.6745895,322.5057162,295.8953511,210.8827552,281.2881553,190.8389021,277.9189796,270.2083006,0.062678262,0.211167746,0.296817402,0.766605919,0.967283152
Cacna1c,2453.991393,5805.693647,7786.912502,7344.570039,2723.077926,4693.31042,4805.47805,6629.342032,7912.80623,3973.212078,5077.250343,-0.101366298,0.341476765,-0.296846839,0.766583444,0.967283152
Chrdl1,2734.544129,4021.569097,3685.673921,4984.249234,5003.393766,3818.319547,5334.213074,4090.597241,3538.606084,4773.001142,3810.775756,-0.077442309,0.259413313,-0.298528662,0.765299704,0.967283152
Cxcl13,766.4497913,406.2951005,332.0764999,238.0972093,1080.485253,280.2705141,580.6916448,381.4076682,515.3728543,757.5865517,672.7400368,0.166959038,0.559475018,0.298420899,0.765381941,0.967283152
Cyp2f2,661.6650348,387.4851421,537.5136566,228.3789559,974.8054133,781.2418511,548.0914121,323.004619,347.1758558,592.8938231,598.267236,0.106195112,0.356066291,0.298245339,0.76551592,0.967283152
Dtnb,1077.423907,529.5003277,623.8160238,640.1899455,412.6979927,537.1037726,645.8921102,630.5145514,680.3352952,622.7443802,662.2058391,0.075725241,0.254077338,0.298040125,0.765672539,0.967283152
Foxred1,2042.457713,1494.451191,1092.850628,1746.856056,2729.455157,2169.899241,1341.703327,1488.681805,1234.522841,2329.372781,1891.500634,0.088493556,0.297599125,0.297358253,0.766193012,0.967283152
Gcm1,11.83053702,11.28597501,6.566484461,8.503471762,2.73309929,8.788970825,7.131300901,7.151393778,19.40734598,4.117318216,8.37394621,-0.184959004,0.623049063,-0.296861058,0.766572587,0.967283152
Gpr113,112.3901017,19.75045627,16.88524576,10.93303512,8.199297869,95.70212676,35.6565045,34.56506993,14.01641654,15.43994331,31.69356516,-0.212640815,0.715029807,-0.297387344,0.766170805,0.967283152
Hrasls5,17.74580553,12.22647293,11.25683051,19.43650689,6.377231676,21.48415091,8.150058172,15.49468652,5.390929439,9.263965986,14.26510952,0.157250526,0.529401446,0.297034561,0.766440123,0.967283152
Imp4,836.587975,773.0892884,679.1621072,691.2107761,966.6061155,901.3577857,750.8241091,810.4912948,658.7715774,927.4259281,824.3166218,-0.036237392,0.12210094,-0.29678225,0.766632757,0.967283152
Kcnc4,1915.701959,373.3776734,435.2641129,204.0833223,106.5908723,562.4941328,600.0480329,407.6294453,522.9201555,459.0809811,605.7835639,0.250154648,0.837075849,0.298843466,0.765059484,0.967283152
Kdm5b,2710.038016,3667.941879,3786.985396,3445.120845,2890.708015,3331.019943,3463.774723,3386.184954,3489.009533,3160.041731,3295.127456,-0.028731466,0.096861942,-0.296622856,0.766754459,0.967283152
Klhdc7a,2902.706762,1692.896252,1004.672123,2153.807919,3639.577221,4339.798483,1480.254316,1566.155237,893.8161009,2149.240109,2494.617039,0.127549455,0.430126301,0.296539538,0.766818077,0.967283152
Map3k19,65.06795361,75.23983342,175.418942,41.30257713,93.83640895,66.40555734,89.6506399,138.2602797,107.8185888,87.49301209,93.10358156,-0.115341322,0.387546203,-0.297619539,0.76599356,0.967283152
Mrpl4,1259.952193,1096.620572,852.7049108,1260.943384,1590.663787,1529.280924,1016.719757,1255.069608,1039.371196,1464.735955,1269.825582,-0.057098627,0.190991402,-0.298959146,0.764971217,0.967283152
Nmi,452.0955219,464.6059714,415.5646595,473.7648553,587.6163473,490.2292616,548.0914121,508.9408572,501.3564378,417.9077989,476.7143853,-0.043060582,0.14486286,-0.29725067,0.76627514,0.967283152
Olfr287,6.760306869,10.3454771,9.380692088,7.288690082,10.93239716,4.882761569,12.22508726,8.343292741,8.625487102,7.205306878,9.118700638,0.122877513,0.413156311,0.297411682,0.766152226,0.967283152
Pcdh1,3458.742002,1330.804554,1923.041878,1630.237015,1051.332193,2225.562723,2062.983475,1833.140605,1618.357017,2183.207984,1969.286619,-0.078910581,0.266033637,-0.296618811,0.766757548,0.967283152
Pdcd7,688.7062623,667.7535216,602.240432,670.5594875,671.4313922,607.4155392,693.7737019,674.614813,738.5573331,647.4482895,664.2166633,-0.025981171,0.087639953,-0.296453507,0.766883768,0.967283152
Pofut2,1681.626334,2681.359564,3126.584673,2548.611965,2846.978427,2366.186256,2334.991666,2576.885558,3036.17146,2101.890949,2541.129548,0.05347882,0.180227822,0.29672899,0.766673422,0.967283152
Prdm2,3457.051925,4930.090085,5125.610157,5087.505677,3367.178325,4217.729444,4192.186172,5137.08453,5071.786416,4040.118499,4420.72448,-0.044807105,0.149840205,-0.299032592,0.764915178,0.967283152
