gene_names,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ankrd13c,1379.421091,1730.806325,1735.017067,1678.459492,1329.42669,1283.18974,1119.614241,1300.361769,1156.893458,1492.527853,1415.856652,0.306636783,0.119166341,2.573182837,0.010076796,0.195336546
Odf3l1,18.56161525,62.76011603,71.37396281,24.87133032,28.14310533,20.50759859,29.54396087,15.49468652,10.78185888,19.55726153,28.52737297,1.095402033,0.425958051,2.571619505,0.010122407,0.196001474
Leo1,403.4708999,599.1629827,485.9727174,683.6062791,489.1539736,461.9092445,333.1336278,413.5889402,378.4432466,411.7318216,494.1883723,0.414907821,0.161413943,2.57045838,0.010156403,0.196003278
Pcnxl3,3383.098611,3505.740856,4115.54865,3398.844941,4748.143913,3076.139789,2747.588361,3147.805161,3367.174527,2876.976103,3427.028501,0.331480936,0.128922325,2.571167848,0.010135619,0.196003278
Pira2,13.67697966,14.70940219,34.63736431,15.63340763,6.700739364,0.976552314,3.056271815,8.343292741,5.390929439,2.058659108,21.86676566,2.127746829,0.827769719,2.570457437,0.010156431,0.196003278
Laptm5,1266.097545,1227.74477,1598.566844,1178.190448,989.0291301,854.4832746,657.0984401,507.7489582,683.5698528,673.1815283,1358.791216,0.890633977,0.346597041,2.569652571,0.010180055,0.196240667
Cd52,215.9008932,174.5515727,284.4462342,235.2117239,112.5724213,124.0221439,124.2883871,84.62482637,73.31664037,121.4608874,207.0844594,0.955093469,0.371923413,2.56798426,0.01022918,0.196314165
Hebp1,601.7871049,641.3299357,716.8884794,542.195001,572.2431417,826.1632575,785.4618564,749.7044477,847.4541078,836.8449274,711.2826548,-0.396486679,0.154394652,-2.568007849,0.010228484,0.196314165
Pepd,1990.00054,2725.161913,2908.488985,1583.237827,1600.13656,1632.795469,1405.885035,1369.491908,1240.991957,1732.361639,1817.580173,0.549882887,0.214069147,2.5687162,0.010207602,0.196314165
Sgce,1437.059791,1088.495762,1195.513877,1388.530841,1298.603289,1523.42161,1765.506352,1516.095481,1590.324184,1392.682887,1474.67491,-0.281020628,0.109421284,-2.568244649,0.010221499,0.196314165
Tmem194,519.725227,468.7396166,523.758933,390.8351907,564.2022545,653.313498,602.0855475,649.5849348,716.9936153,575.3952207,555.1052188,-0.376358934,0.14666505,-2.566111932,0.010284563,0.197158721
Gm3219,155.3314118,136.307127,146.946394,170.5462651,143.3958224,120.1159346,119.1946008,96.543816,136.9296077,115.28491,129.1210697,0.358499273,0.139727781,2.565697882,0.010296847,0.197176086
Clec4b1,48.84635592,22.5544167,25.1908104,28.42437751,16.08177447,19.53104628,14.2626018,2.383797926,11.86004476,13.3812842,23.35639625,1.193618909,0.465435702,2.564519449,0.010331879,0.197628544
5430416O09Rik,804.9879456,635.4461748,675.9534125,428.4974909,719.6594077,901.3577857,790.5556427,889.1566264,779.5283968,998.4496674,687.0692728,-0.41897231,0.16348363,-2.562778364,0.010383831,0.197849837
Gm10033,229.5778728,234.3698083,258.2058066,276.4270713,314.9347501,304.6843219,420.7467531,405.2456474,353.6449712,269.6843431,306.097941,-0.418253147,0.163170109,-2.563295136,0.010368387,0.197849837
Irf9,1090.250664,1058.096331,1175.571152,1061.6505,1045.315341,960.9274768,1049.31999,798.5723052,811.8739735,899.6340302,1030.831737,0.264072688,0.103020535,2.563301458,0.010368198,0.197849837
Rnf5,413.2401711,623.678653,663.3580073,574.1724257,471.7320512,434.5657797,419.7279959,424.3160308,351.4885994,460.1103106,467.1532271,0.394478074,0.153936551,2.562601741,0.010389114,0.197849837
Myom3,152.4006305,195.1447358,163.7402676,108.0126345,138.0352309,309.5670835,196.6201534,220.5013082,169.2751844,187.3379788,179.4569612,-0.519368069,0.202787638,-2.561142649,0.010432851,0.198464661
Tmem173,371.232305,364.7931744,517.4612304,363.1214227,505.2357481,327.1450251,413.6154522,257.450176,211.324434,300.5642298,406.6856113,0.487719242,0.190466777,2.560652578,0.010447578,0.198526885
Pcdh12,535.3560609,625.6399067,967.7469664,639.548494,573.5832896,718.742503,339.2461714,451.729707,243.6700106,285.1242865,503.1658028,0.712867478,0.278508343,2.559591102,0.010479538,0.19869847
S1pr2,447.4326202,354.0062795,448.1865018,444.841508,519.9773747,359.3712515,345.3587151,234.8040957,310.5175357,357.1773552,417.8482887,0.460139683,0.179764327,2.559682946,0.01047677,0.19869847
Col5a3,2700.226555,3876.417792,2908.488985,6484.311119,2786.167428,2505.833237,2117.996368,1748.515779,1321.855898,2376.72194,3037.657086,0.897234594,0.350636475,2.558874099,0.010501176,0.198741864
Dis3,809.8725812,786.462704,865.9341077,786.6446476,970.2670599,957.0212676,1027.926087,1158.525792,1162.284387,1061.23877,955.3425147,-0.347999268,0.136052647,-2.557827988,0.010532818,0.198741864
Gm6592,19.53854237,16.67065582,8.396936802,14.21218875,14.7416266,24.41380785,17.31887362,27.41367615,35.58013429,21.61592063,19.4531244,-0.7728362,0.302170254,-2.557618393,0.010539168,0.198741864
Olr1,257.9087593,138.2683806,194.1791635,106.5914157,197.0017373,86.91315593,196.6201534,87.0086243,40.97106373,66.90642101,155.8154571,0.899266754,0.351462517,2.558641986,0.01050819,0.198741864
Pim1,1249.489784,1964.195506,3832.152033,1139.106929,940.7838067,1368.149792,959.6693498,738.977357,471.1672329,1179.611669,1207.892314,0.951736068,0.372010675,2.558356873,0.01051681,0.198741864
Nudt18,667.2412219,617.7948922,720.0373307,616.8089919,603.0665428,565.4237897,465.5720731,529.2031396,513.2164826,602.1577891,594.8256291,0.269294422,0.105333885,2.556579222,0.0105707,0.198902966
Nxpe5,314.5705321,357.9287867,281.2973829,154.202248,163.4980405,115.233173,157.9073771,110.8466036,97.0367299,154.3994331,210.150907,1.000461665,0.391392209,2.556161423,0.010583401,0.198902966
Phf19,108.4389101,108.8495762,121.7555836,79.58825703,162.1578926,127.9283531,186.4325807,141.8359766,208.0898763,168.8100469,125.3160711,-0.53131022,0.207882033,-2.555825591,0.01059362,0.198902966
Tcirg1,2350.486647,1751.399488,2296.562215,1793.578221,2637.411014,1749.005194,1650.38678,1681.769437,1842.619682,1350.480375,2075.709634,0.387667019,0.15164474,2.556415871,0.010575664,0.198902966
Hnrnpd,1622.675944,1647.453046,1835.780308,1658.562428,1755.593713,2063.455039,2265.716172,2262.224232,2107.853411,1894.995709,1921.988204,-0.314477785,0.123094376,-2.554769729,0.010625807,0.199237909
Top3a,557.8253846,493.2552869,509.0642936,475.3977138,528.0182619,656.2431549,603.1043048,647.2011369,640.4424173,516.7234361,571.080895,-0.258207828,0.101080127,-2.554486586,0.010634453,0.199237909
Atp6v0a2,2310.432635,2303.492384,2373.184264,2171.622442,2154.957779,1989.237063,1645.292994,1960.673794,1853.401541,2241.879769,2065.283589,0.223463296,0.087540118,2.552695856,0.010689279,0.200048822
Cwc22,1408.728905,1284.621125,1297.326736,1031.094294,1334.787281,1377.915315,1492.479403,1507.752188,1644.233479,1525.466399,1390.135253,-0.249069347,0.097626649,-2.551243421,0.010733933,0.200347587
Mcm5,168.0314644,159.8421705,197.3280148,191.8645482,205.0426245,179.6856258,264.8768906,252.6825802,266.3119143,213.0712177,205.8928834,-0.352098346,0.13802266,-2.551018411,0.010740865,0.200347587
Ppm1h,928.0807625,1049.27069,760.9723976,1458.170566,1023.872975,726.5549215,758.9741673,769.9667301,814.0303452,725.6773356,998.6418641,0.460995366,0.180677615,2.551480247,0.01072664,0.200347587
Zfp747,299.9166253,259.8661054,341.1255576,267.1891486,376.5815523,401.363001,376.9401905,337.3074065,391.3814772,387.0279123,330.0113248,-0.301665072,0.118268771,-2.550673931,0.010751486,0.200347587
Skiv2l2,2399.333003,2364.291246,2377.382732,2597.277495,2409.585875,2370.092466,2917.720826,2943.990439,3198.977529,2688.608795,2620.020178,-0.21640054,0.084875513,-2.549622749,0.010783954,0.200736761
Aqp5,7.815416947,8.825641317,15.7442565,2.131828313,13.40147873,0.976552314,1.018757272,2.383797926,5.390929439,5.14664777,14.20414203,1.658974482,0.650849523,2.548937079,0.010805179,0.200916049
Ly86,145.5621406,163.7646778,198.3776319,174.8099217,131.3344915,106.4442022,92.70691171,70.32203882,77.62938392,87.49301209,171.1249311,0.904916993,0.35514566,2.548016478,0.010833735,0.201231119
Zfp644,5525.499782,5730.783095,5651.138467,5046.037617,5922.11345,6361.261773,6638.222381,7213.372524,7812.534942,6101.865596,6159.140505,-0.292029503,0.114627617,-2.547636509,0.010845541,0.201234719
Fdxr,319.4551677,707.0319321,475.4765464,457.6324779,301.5332714,354.4884899,267.9331624,272.9448625,271.7028437,327.3267982,369.117191,0.598226085,0.23495654,2.546113786,0.010892967,0.201898531
Capn10,478.694288,499.1390478,492.27042,624.6256958,627.1892045,413.0816288,451.3094713,405.2456474,498.1218801,362.324003,466.8969751,0.35360782,0.138908463,2.54561753,0.010908464,0.201969736
Snx20,78.15416947,78.45014504,77.67166541,76.74581927,83.08916811,36.13243561,55.01289266,42.90836267,57.14385205,32.93854573,73.592771,0.814173675,0.320026185,2.544084554,0.010956456,0.202641815
Creld1,1778.007355,1569.002901,1503.051687,1631.559269,1330.766838,1334.947013,1198.058551,1188.323266,1141.798855,1406.064171,1375.516114,0.317963371,0.125034911,2.542996736,0.010990626,0.20305708
Lrrc40,834.2957591,968.8592912,837.594446,820.7539006,766.5645832,883.779844,1102.295368,1000.00323,1007.025619,1029.329554,926.3627462,-0.247523767,0.09738101,-2.541807357,0.011028094,0.203532337
Mbd1,1853.230744,1991.653057,2208.394379,1539.180042,1897.649388,1958.963942,2168.934231,2390.94932,2496.00033,2527.004055,1959.563118,-0.282864724,0.111343984,-2.540458076,0.011070737,0.204101983
Gimap7,14.65390678,11.76752176,15.7442565,22.73950201,5.360591491,12.69518008,5.093786358,7.151393778,2.156371775,2.058659108,10.92678838,1.290601967,0.508237967,2.539365513,0.011105373,0.204522974
Adam5,38.10015762,62.76011603,40.93506691,44.05778514,54.94606279,62.49934809,97.80069807,54.8273523,83.02031335,82.34636432,69.51043242,-0.666014434,0.262343076,-2.538715507,0.011126026,0.2046858
Irgm2,1093.181445,1009.064991,980.3423716,939.4256767,813.4697588,1446.273977,1336.60954,1082.244258,1032.90208,1180.640998,1197.079689,-0.329819744,0.130002835,-2.537019625,0.011180069,0.205461919
Ifi44,177.8007355,208.8735112,224.6180594,191.1539387,107.2118298,130.8580101,130.4009308,115.6141994,66.84752504,107.0502736,155.7265598,0.72561302,0.286138568,2.535879817,0.011216522,0.205478148
Map4k1,122.1158898,74.52763778,127.0036691,125.7778705,79.0687245,88.86626056,82.51933899,57.21115022,53.90929439,71.02373922,89.66076244,0.582199352,0.229561465,2.536137113,0.011208284,0.205478148
Tmem30b,98.66963896,103.9464422,37.78621561,56.13814558,85.76946386,124.0221439,126.3259017,116.8060984,126.1477489,100.8742963,92.63457272,-0.640164842,0.252412884,-2.536181318,0.011206869,0.205478148
Akr7a5,845.0419574,1050.251317,1063.262122,835.6766988,720.9995556,748.0390724,555.222713,553.0411188,444.2125857,747.2932562,763.6107781,0.566929328,0.223644597,2.534956516,0.011246129,0.205585873
Tnnt1,16.60776101,14.70940219,43.03430111,26.2925492,34.84384469,57.61658652,45.84407722,41.7164637,58.22203794,41.17318216,33.44264131,-0.863779161,0.340745646,-2.534967568,0.011245774,0.205585873
Fam65c,67.40797117,70.60513053,104.96171,74.61399096,85.76946386,38.08554024,55.01289266,58.40304919,51.75292261,45.29050038,66.90831252,0.698411768,0.275681931,2.533396969,0.011296294,0.20570783
Fbp1,41.03093897,135.3265002,10.496171,29.13498695,56.28621066,7.812418511,20.37514543,28.60557511,19.40734598,22.64525019,28.13859232,1.464240299,0.578003283,2.533273324,0.01130028,0.20570783
Fn3k,263.770322,341.2581309,309.6370446,264.3467108,219.7842511,260.7394678,188.4700952,154.9468652,128.3041206,193.5139561,218.2395517,0.594517472,0.234636415,2.533781776,0.011283898,0.20570783
Ptar1,954.4577947,970.8205448,1069.559825,1019.724543,978.3079472,1054.676499,1137.951872,1139.455409,1250.69563,1195.051612,1062.234344,-0.210182263,0.082962588,-2.533458389,0.011294315,0.20570783
Zkscan7,361.4630338,328.5099823,278.1485316,224.5525823,282.7712012,382.808507,357.5838023,330.1560127,387.0687337,384.9692532,332.892476,-0.323651858,0.127815584,-2.532178382,0.011335631,0.206134816
Gipr,76.20031524,48.05071383,65.07626021,42.63656626,45.56502768,108.3973068,123.2696299,77.47343259,62.53478149,85.43435298,65.74064122,-0.722499133,0.285454776,-2.53104587,0.011372298,0.206584818
Atp2a1,1033.588891,244.1760764,101.8128587,353.1728905,108.5519777,129.8814577,135.4947171,102.5033108,229.6535941,123.5195465,212.8722011,1.353163846,0.535350159,2.52762388,0.01148373,0.207738044
B4galnt1,432.7787135,357.9287867,322.2324498,697.8184678,329.6763767,276.3643048,285.252036,201.4309247,177.9006715,269.6843431,390.5514222,0.823123854,0.325610728,2.527938372,0.011473449,0.207738044
Dgcr6,894.8652405,1119.87582,1157.727662,866.943514,804.0887237,759.7577002,682.5673719,662.6958234,569.2821487,872.8714618,813.2974688,0.449271514,0.17768011,2.528541395,0.011453758,0.207738044
Ewsr1,6098.956,5250.275957,5751.901709,4679.363147,5623.260474,6406.183179,6012.705417,6340.902483,6625.45228,5957.759458,5796.662554,-0.194131149,0.076782873,-2.528313174,0.011461207,0.207738044
Glt8d2,459.1557456,479.5265115,410.4002862,530.82525,608.4271343,539.0568773,886.3188262,716.3312767,899.2070304,711.2667218,626.530352,-0.592889793,0.234644033,-2.526762709,0.011511925,0.207814237
Hoxa4,109.4158373,113.7527103,114.4082639,114.4081195,89.78990748,208.9821952,150.7760762,143.0278756,147.7114666,129.6955238,122.418063,-0.523832559,0.207305921,-2.526857685,0.011508813,0.207814237
Scimp,18.56161525,18.63190945,32.53813011,11.369751,17.42192235,6.835866197,5.093786358,4.767595852,16.17278832,9.263965986,18.15708227,1.21675848,0.481653902,2.526209122,0.011530083,0.207925421
Anxa6,9943.164211,10031.8123,9766.687117,12636.76763,10735.92461,14089.69678,11621.98295,11668.69085,12109.10571,12713.24932,11849.27389,-0.22777107,0.090180103,-2.525735319,0.011545643,0.207989598
4833439L19Rik,3858.862118,4372.614959,4788.353211,4255.839923,3728.291382,3701.13327,3148.978726,3487.496366,3444.803911,3843.516555,3790.750731,0.253125494,0.100260136,2.524687323,0.011580127,0.208394187
Id1,2909.288959,2171.107764,2464.500951,2059.346151,3739.012565,3725.547077,3797.927108,3505.37485,3869.609151,2893.445376,2786.650498,-0.415776085,0.164771783,-2.523345177,0.011624424,0.208974336
Arrdc3,6119.47147,8274.529048,6010.107516,5828.418608,6184.782433,6074.155392,8567.748654,15274.18521,18388.46032,7708.64903,8862.459198,-0.78897903,0.312936702,-2.521209641,0.011695215,0.209611042
Lmbr1l,884.1190422,822.7458961,810.3044013,749.6929568,907.2801099,915.0295181,903.6376999,933.256888,1013.494734,988.1563718,852.367851,-0.190251482,0.075454242,-2.521415313,0.011688381,0.209611042
Tfr2,79.13109659,159.8421705,150.0952453,71.06094377,21.44236597,34.17933099,20.37514543,27.41367615,10.78185888,78.2290461,64.49429293,1.493950539,0.592559526,2.521182214,0.011696127,0.209611042
Clec4n,72.29260676,45.1088334,80.82051671,76.03520984,73.708133,41.9917495,25.46893179,14.30278756,45.28380728,15.43994331,73.1329966,1.285671792,0.510523488,2.518340141,0.011790939,0.21109192
P2ry1,182.6853711,282.4205221,332.7286208,292.7710883,166.1783362,601.5562253,445.1969277,400.4780516,221.028107,455.9929924,318.127331,-0.756073024,0.300293463,-2.517780494,0.011809689,0.21120941
Pfkfb4,443.5249118,502.0809282,478.6253977,622.4938674,585.6446204,417.9643903,447.2344422,455.3054039,404.3197079,312.9161844,505.7636321,0.370180127,0.147052393,2.517334941,0.011824636,0.211258702
Col6a5,2357.325137,3433.174472,570.9917025,2031.632382,905.939962,782.2184034,909.7502435,781.8857197,462.5417458,1581.050195,1390.651792,1.041712722,0.413909795,2.51676267,0.011843858,0.2113842
Bcl7a,1006.234932,644.2718161,756.7739292,745.4293002,1019.852531,1154.284835,1006.532184,1089.395652,1033.980266,930.5139168,899.8432489,-0.323378935,0.128562601,-2.5153422,0.01189169,0.211584173
Hdlbp,17749.78881,17104.09287,19405.32095,17964.20659,15715.9141,14386.56869,14112.84448,16145.46335,16310.79611,15880.49636,16732.56157,0.194847102,0.077455727,2.515593214,0.011883225,0.211584173
H3f3b,7864.263303,6298.56602,6304.000304,6143.218589,6464.873338,7866.128888,8971.176533,8046.509899,8318.204124,7263.978662,7494.807097,-0.290990368,0.115777952,-2.513348729,0.011959105,0.212565432
Dnajc16,993.5348794,1095.36015,1029.674375,1070.888423,1182.010424,942.3729829,813.98706,884.3890305,960.663626,1030.358884,981.7647973,0.212519107,0.084579827,2.512645322,0.011982974,0.212771455
5031414D18Rik,85.96958642,74.52763778,101.8128587,68.21850602,73.708133,46.87451107,44.82531995,54.8273523,46.36199317,51.4664777,71.45296719,0.726184284,0.289170853,2.511263764,0.012029977,0.213169231
Lair1,163.1468288,160.8227973,227.7669107,166.2826084,117.9330128,82.03039436,113.0820571,65.55444296,80.86394158,74.11172789,206.0883957,1.008107354,0.401403655,2.511455346,0.01202345,0.213169231
Pacs2,2900.496615,2899.713486,2757.344122,3781.863428,3387.893822,2713.83888,2777.132322,2620.98582,2691.151976,2614.497067,2979.204127,0.22942577,0.091382431,2.510611355,0.01205223,0.213345406
Il17rb,150.4467762,157.8809169,114.4082639,143.5431064,142.0556745,210.9352998,193.5638816,226.460803,140.1641654,154.3994331,158.5724517,-0.38378756,0.152930433,-2.509556481,0.012088288,0.213672339
Magix,180.7315169,166.7065582,177.3852899,86.6943514,127.3140479,283.200171,249.5955315,215.7337123,140.1641654,222.3351837,180.2451115,-0.591651032,0.235778604,-2.509349965,0.012095359,0.213672339
Ubtd1,648.6796066,523.6547181,545.8008921,654.4712921,546.7803321,460.9326921,455.3845004,415.9727381,407.5542656,493.0488564,537.346125,0.3874236,0.154433902,2.50866937,0.012118686,0.213866417
4833422C13Rik,85.96958642,110.8108299,115.457881,108.723244,154.1170054,145.5062948,193.5638816,226.460803,213.4808058,132.7835125,148.9818677,-0.667788004,0.266322685,-2.507439445,0.012160942,0.214018951
Pla2g4a,1251.443639,1023.774393,1051.716334,1320.312335,1877.54717,1610.334766,2314.616521,2493.452631,3335.907137,1513.114444,1858.980978,-0.788356016,0.31440279,-2.507471443,0.012159841,0.214018951
Ube2f,1001.350296,1210.093487,1168.223833,1169.663134,899.2392227,887.6860533,868.9999526,927.2973932,792.4666275,1015.94827,997.5672704,0.279766808,0.111579145,2.507339599,0.012164378,0.214018951
Cd151,7182.368174,6638.843524,6799.419575,7240.399561,6889.700214,7522.382474,7937.137903,7479.165993,8283.702175,7484.255187,7489.434231,-0.155399923,0.061996328,-2.506598821,0.012189898,0.214250434
Srsf5,9145.014755,7261.54155,8622.604478,5974.093543,7788.939437,9628.805815,9091.389891,9401.69902,9958.124859,8751.359868,8346.63394,-0.27188961,0.108486174,-2.506214384,0.01220316,0.214266231
Yod1,659.4258049,699.1869176,696.9457545,710.6094377,738.4214779,764.6404618,792.5931573,856.9753544,897.0506586,811.1116885,734.4774186,-0.234288351,0.09350443,-2.505639055,0.012223033,0.214397928
Stab2,45.91557456,51.97322109,383.1102416,76.74581927,61.64680215,35.1558833,47.88159176,39.33266578,39.89287785,72.05306878,83.86670853,1.401625113,0.559800424,2.503794303,0.012286944,0.21530106
Tex261,1453.667552,1495.45589,1583.872204,1321.022945,1139.125692,1160.144149,1068.676378,1094.163248,994.0873885,1338.12842,1250.185034,0.306675238,0.122516537,2.503133418,0.012309913,0.215485648
Fgl1,312.6166779,272.614254,189.9806951,12.79096988,119.2731607,54.68692958,37.69401905,30.98937304,52.8311085,93.66898941,158.9899965,1.748309747,0.69855068,2.502767227,0.012322656,0.215491048
Cyp4a32,74.246461,30.3994312,33.58774721,19.18645482,37.52414044,83.98349899,86.59436808,64.362544,43.12743551,65.87709145,47.84074737,-0.827103869,0.330688589,-2.501156369,0.012378851,0.215703193
Fmo2,24593.16328,16934.44443,13576.79719,13343.11341,26707.80696,24439.19821,33601.67109,35859.4722,45249.30534,28375.52781,26343.75698,-0.816042982,0.3261988,-2.501673769,0.012360777,0.215703193
Nup107,606.6717405,594.2598487,531.1062527,658.0243393,747.802513,743.1563109,774.2555264,730.6340643,835.594063,673.1815283,683.4798485,-0.261167865,0.104425682,-2.500992658,0.012384575,0.215703193
Ppargc1a,3665.430548,6665.320448,13648.17115,4043.367701,1121.70377,1549.788522,2496.974073,2368.303239,913.2234469,4677.273493,3188.938096,1.279507863,0.511504567,2.501459312,0.012368265,0.215703193
Zfp143,881.1882608,663.8843524,619.2740891,594.0694899,663.373197,838.8584376,754.8991382,903.4594139,893.8161009,767.8798473,754.5849243,-0.281547978,0.112590651,-2.50063372,0.012397132,0.215705121
Ing3,780.5647676,719.7800807,860.6860222,696.397249,817.4902024,888.6626056,893.4501271,985.7004424,1027.511151,860.5195071,817.3743495,-0.265977568,0.106412997,-2.499483845,0.012437437,0.215756539
Ms4a4c,41.03093897,27.45755076,37.78621561,73.19277209,13.40147873,19.53104628,21.3939027,11.91898963,25.87646131,15.43994331,38.00777976,1.049437897,0.419860086,2.49949431,0.01243707,0.215756539
Psmb9,496.2789761,413.8245151,543.7016579,289.9286506,282.7712012,350.5822807,293.4020942,205.0066216,211.324434,264.5376954,330.8040972,0.612264429,0.244943785,2.499612024,0.012432938,0.215756539
4930404N11Rik,238.3702169,140.2296343,257.1561895,180.4947972,201.0221809,166.0138934,132.4384453,133.4926839,154.1805819,123.5195465,181.8359142,0.517747199,0.207302332,2.49754643,0.012505609,0.216505693
Igf2bp2,239.347144,344.2000113,286.5454684,238.7647711,209.0630682,239.2553169,175.2262507,196.6633289,155.2587678,211.0125586,230.6631648,0.431639217,0.172823758,2.497568747,0.012504822,0.216505693
H2-Ab1,2814.527028,2262.306057,2727.954843,2402.570509,1306.644176,1748.028642,1561.754897,1137.071611,788.1538839,1704.569741,2032.025185,0.730526489,0.29260747,2.496609153,0.012538707,0.216714036
Il4ra,4077.693792,3802.870781,3419.652512,3271.645851,3386.553675,2754.854077,3396.536743,2728.256726,2219.984743,2960.351797,3516.726783,0.352996334,0.141436658,2.495790975,0.012567663,0.216714036
Smc4,1495.675418,1207.151607,1365.551847,1281.939426,1301.283585,1509.749877,1679.930741,1760.434768,1660.406267,1493.557183,1524.523492,-0.28478615,0.114096554,-2.496010081,0.012559903,0.216714036
U2surp,5107.374975,4702.105568,5406.577683,4403.646686,4453.311381,5101.509288,5475.820335,5312.293678,5619.504847,5451.329318,5070.099979,-0.16346112,0.065485271,-2.496150912,0.012554918,0.216714036
Dtwd1,168.0314644,123.5589784,180.5341412,173.3887028,183.6002586,195.3104628,226.1641143,188.3200362,254.4518695,194.5432857,197.8906796,-0.355020362,0.14231693,-2.494575751,0.012610781,0.216778305
P2rx6,187.5700067,326.5487287,279.1981487,146.3855442,160.8177447,159.1780272,113.0820571,139.4521787,138.0077936,169.8393764,196.1746584,0.612414735,0.245493159,2.494630555,0.012608833,0.216778305
Sass6,240.3240711,290.2655366,252.9577211,287.0862128,341.7377076,295.8953511,368.7901323,430.2755256,470.089047,314.9748435,337.7263361,-0.413421081,0.165747909,-2.49427629,0.012621426,0.216778305
Zfp831,73.26953388,38.24444571,59.82817471,122.2248233,34.84384469,27.34346479,39.73153359,22.6460803,22.64190364,39.11452305,50.45404219,1.122137148,0.449774648,2.494887503,0.012599707,0.216778305
1700061G19Rik,18.56161525,30.3994312,16.7938736,21.31828313,41.54458406,45.89795875,48.90034903,36.94886785,36.65832018,36.02653439,34.92982961,-0.69667007,0.279847801,-2.489460579,0.012793711,0.217475797
4930479D17Rik,5.86156271,12.74814857,25.1908104,4.263656626,9.38103511,3.906209255,9.168815444,1.191898963,1.078185888,3.087988662,8.179138261,1.60655347,0.645078029,2.490479287,0.012757093,0.217475797
Gm609,6.838489829,8.825641317,5.248085501,1.421218875,1.340147873,10.74207545,7.131300901,20.26228237,11.86004476,16.46927286,9.583843648,-1.483222705,0.595114328,-2.492332374,0.012690722,0.217475797
Il2rb,207.1085491,113.7527103,108.1105613,125.067261,34.84384469,73.24142354,50.93786358,71.51393778,56.06566616,59.70111413,95.95776973,0.92340955,0.370916526,2.48953467,0.012791044,0.217475797
Il7r,211.0162576,118.6558444,185.7822267,238.7647711,92.47020322,67.38210966,103.9132417,51.25165541,57.14385205,85.43435298,212.6709351,1.2142546,0.487403976,2.491269379,0.012728757,0.217475797
Pabpc4l,26.3770322,32.36068483,27.2900446,43.3471757,21.44236597,44.92140644,76.40679537,39.33266578,44.2056214,39.11452305,35.77943404,-0.673450462,0.270329237,-2.491223181,0.012730413,0.217475797
Pnpla6,2009.539083,2109.328275,2015.264832,2475.763281,2278.251384,1770.489345,1737.999905,1884.39226,1864.1834,1699.423094,1986.455681,0.282093435,0.113276565,2.490307116,0.012763275,0.217475797
Rgs16,70.33875252,89.23703998,129.1029033,191.8645482,108.5519777,50.78072032,78.44430991,46.48405956,31.26739074,65.87709145,95.0480049,1.111389974,0.44611891,2.491241573,0.012729754,0.217475797
Vsig10,649.6565337,604.0661168,530.0566356,454.0794307,627.1892045,698.2349044,710.0738183,793.8047093,680.3352952,694.7974489,628.1636253,-0.322075427,0.129384778,-2.489283761,0.012800076,0.217475797
Zbtb6,1254.37442,1391.509448,1382.345721,1195.245074,1290.562402,1374.009106,1485.348102,1603.104105,1553.665864,1432.826739,1349.90279,-0.193723093,0.077801011,-2.489981691,0.012774968,0.217475797
Zfp942,732.6953388,708.012559,695.8961374,741.876253,700.8973375,765.6170141,818.062089,891.5404243,780.6065827,797.7304043,780.6726516,-0.177190649,0.071129408,-2.491102561,0.012734735,0.217475797
Itpkc,781.5416947,612.8917581,728.4342675,685.7381074,865.7355258,603.50933,558.2789848,581.6466939,645.8333467,609.363096,676.6553327,0.291221707,0.117036631,2.488295359,0.012835708,0.217867606
Mllt1,1466.367605,1366.993777,1637.402676,1211.589091,1597.456264,1285.142845,1064.601349,1270.564295,1297.057623,1180.640998,1319.654683,0.254300408,0.102216591,2.487858422,0.012851488,0.217922007
Adamts1,11216.10025,11179.14567,15247.78761,12899.69312,17699.33296,15007.65596,21373.52756,24534.04825,32057.701,15710.65698,16841.38083,-0.671423252,0.270001627,-2.4867378,0.012892038,0.21818263
Fcrla,15.63083389,19.61253626,23.0915762,39.79412851,10.72118298,1.953104628,13.24384453,5.959494815,6.469115326,9.263965986,17.0808049,1.572899754,0.632444704,2.487015457,0.01288198,0.21818263
Btnl9,2120.908774,1616.072988,1743.414003,1143.370585,1676.524989,2502.90358,2222.928367,2314.667786,1663.640825,2964.469115,1787.299898,-0.491781669,0.19785654,-2.48554669,0.012935262,0.218700572
Maz,1732.091781,1707.271281,1737.116301,2083.506871,2112.073048,1638.654783,1596.392645,1572.114732,1724.019234,1561.492933,1758.655236,0.211545107,0.085123798,2.485146482,0.012949814,0.218733207
5031439G07Rik,3581.414816,3314.518628,3223.374115,4046.210138,2542.260515,2647.433323,2367.591899,2209.780677,2154.215404,3046.81548,2989.464026,0.427441331,0.17209261,2.483786675,0.012999366,0.219171523
Cd79a,100.6234932,50.99259427,141.6983085,142.1218875,49.58547129,38.08554024,46.86283449,22.6460803,62.53478149,57.64245502,67.72542631,1.092552984,0.43988213,2.483740325,0.013001057,0.219171523
AI661453,33.21552203,40.20569933,35.68698141,63.9548494,52.26576704,22.46070322,20.37514543,14.30278756,29.11101897,46.31982993,34.67744315,0.765143492,0.308176258,2.482811289,0.013035012,0.219317244
