gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Abhd13,1533.744621,2023.011021,1944.61747,1967.946322,2080.799593,1927.477205,1864.171571,1745.513238,1616.636471,1897.649388,1905.814821,0.077693427,0.091533236,0.848800173,0.395992494,0.991226416
Ccdc65,31.26641927,12.22647293,29.08014547,6.073908402,14.57652955,23.44625084,13.72877538,7.347319701,63.24423996,25.46280958,20.75306136,-0.517859329,0.610749617,-0.847907743,0.396489352,0.991226416
Comtd1,405.6184121,267.1014087,273.916209,342.5684339,417.2531582,355.6014711,426.5726636,436.6407137,451.236993,290.8120884,347.6815116,-0.201552163,0.237625705,-0.84819175,0.396331191,0.991226416
Echs1,6085.12122,5516.960786,2801.074657,5602.57311,11189.30849,7424.6461,9753.314282,12051.70354,5611.68273,4044.56628,6745.013481,-0.317931833,0.374961372,-0.847905562,0.396490566,0.991226416
Fgd1,330.4099982,501.2853902,584.4171171,483.4831088,358.036007,393.7016287,323.6068483,405.1522007,358.1471566,521.3175225,415.3677627,0.174722665,0.205657441,0.84958105,0.395558051,0.991226416
Gm694,15.21069046,11.28597501,4.690346044,2.429563361,3.644132386,12.70005254,4.903134065,10.496171,14.21218875,9.38103511,8.836612643,-0.457199454,0.539076334,-0.848116353,0.396373175,0.991226416
Maz,1950.348532,1791.648533,1669.763192,1863.475098,1639.859574,1732.091781,1707.271281,1737.116301,2083.506871,2112.073048,1758.655236,-0.072057843,0.084852956,-0.849208404,0.395765338,0.991226416
Mmp27,15.21069046,47.02489589,74.10746749,37.65823209,131.1887659,69.36182541,66.68262328,34.63736431,26.2925492,34.84384469,49.10453902,0.39821781,0.469287346,0.848558593,0.396126956,0.991226416
Ndufaf4,1190.659047,889.7110302,627.5683007,922.0192954,1087.773517,976.9271184,1186.558444,1069.559825,1180.322276,857.6946386,953.8970051,-0.160375554,0.189013685,-0.848486468,0.396167106,0.991226416
Nelfe,651.5245745,565.2392486,603.1785012,677.8481776,684.1858555,634.0256998,676.6325009,674.9037954,625.3363052,719.6594077,624.4831349,-0.063738376,0.075169097,-0.847933249,0.396475146,0.991226416
Slc22a5,2904.396839,2065.333427,1890.209456,2185.392243,2752.230985,3070.481933,2651.614902,3718.793386,2052.950666,1878.887318,2603.646788,-0.180735045,0.213077301,-0.848213511,0.396319074,0.991226416
Snap23,1260.797231,2478.212013,2226.038232,2328.736481,2681.170403,2130.678045,1824.946499,2184.253185,1762.311406,2022.28314,2112.046015,0.145143355,0.171146678,0.848064112,0.396402267,0.991226416
U2surp,4764.326266,5187.786515,5021.484475,4949.020566,5095.408109,5107.374975,4702.105568,5406.577683,4403.646686,4453.311381,5070.099979,0.055596532,0.065476874,0.849101804,0.395824647,0.991226416
Ubap1,2065.273748,1697.598742,1733.551898,1757.789091,2198.322862,2113.093357,1985.769296,2216.791316,2005.339833,1685.906024,1929.999278,-0.082410315,0.097038002,-0.849258162,0.395737656,0.991226416
Ube2b,3451.981695,3260.706281,2606.894331,3111.055883,3546.651845,3395.798664,3670.486161,3834.251267,3504.725747,2649.472345,3294.066918,-0.094488835,0.111408792,-0.848127273,0.396367095,0.991226416
Ucp2,2559.621188,1933.663719,3761.657527,1560.994459,2913.483843,2898.54276,2391.748797,2138.070033,1822.713208,1987.439295,2452.03417,0.179962174,0.212183356,0.848144632,0.396357428,0.991226416
Wdr38,16.90076717,24.45294586,12.19489971,27.93997865,6.377231676,21.4923966,21.57378988,11.5457881,22.02889257,36.18399257,18.19493349,-0.363100316,0.427679533,-0.849000919,0.395880781,0.991226416
1110008J03Rik,349.8458805,229.4814919,149.1530042,193.1502872,240.5127375,257.9087593,239.2729424,245.6104014,330.4333885,245.2470607,235.2100654,-0.181934725,0.216065369,-0.842035565,0.399768047,0.991798555
2610507B11Rik,15867.28526,14142.26719,13539.15289,14735.30178,17009.89895,15883.85802,16920.71566,19866.10286,14952.64379,13112.00679,14966.57228,-0.100683719,0.119291575,-0.844013657,0.398661774,0.991798555
4933407E24Rik,30.42138091,90.28780011,112.5683051,93.53818939,58.30611818,70.33875252,25.49629714,67.17549441,59.69119277,87.10961173,69.78286907,0.315500006,0.372605141,0.846740883,0.397139566,0.991798555
Actr10,3305.790059,2357.82828,2224.162094,2195.110496,2515.36238,2300.663364,2444.702645,2057.249516,2818.987639,2073.208759,2451.615238,0.107072417,0.1269346,0.843524276,0.398935295,0.991798555
Aldh9a1,2692.292211,1687.253265,1365.828768,1615.659635,2037.070004,2246.932372,2687.898094,2386.829286,2051.529447,1330.766838,1979.600882,-0.187756688,0.222641317,-0.843314667,0.399052482,0.991798555
Arih1,4618.979668,6631.450818,6038.351497,6212.393513,5821.501487,5812.716354,5324.803594,5780.241371,5519.303503,5264.100844,5657.515536,0.081845789,0.097006503,0.843714462,0.398828984,0.991798555
As3mt,513.783322,358.3297067,497.1766807,419.0996797,452.783449,406.4016813,432.4564245,473.3773122,397.2306757,395.3436225,437.7865012,0.092205662,0.109112881,0.845048371,0.398083833,0.991798555
Asb12,3.380153435,7.523983342,12.19489971,2.429563361,6.377231676,5.86156271,1.961253626,27.2900446,9.23792269,4.020443618,8.33836832,-0.595007655,0.70603268,-0.842748037,0.399369375,0.991798555
Atp5h,5360.078309,4292.432497,2821.71218,4342.844507,7545.176106,5197.25227,6811.433843,7499.514181,5211.609616,3579.534968,5254.313134,-0.216137981,0.256128639,-0.843864949,0.398744877,0.991798555
Calcrl,2830.033463,5028.842366,4147.203972,6433.483779,4849.429173,4904.174134,3475.341425,4279.288917,3673.850793,4407.746354,4393.737682,0.167099727,0.198078693,0.843602733,0.398891437,0.991798555
Ccdc53,640.5390758,704.4329404,615.373401,668.1299242,989.3819429,661.3796592,780.5789431,734.7319701,574.1724257,577.6037332,673.727652,0.120578691,0.14280701,0.844347147,0.398475447,0.991798555
Cirbp,1950.348532,1241.457252,2111.593789,1324.112032,1647.147839,2332.901959,1601.363586,1112.594126,929.4771445,1230.255747,1670.710422,0.199646738,0.236483867,0.844229846,0.39854098,0.991798555
Ckap4,1427.269788,1843.375919,2775.746789,1757.789091,1594.307919,1245.582076,1114.972686,1388.643424,2055.082494,2364.020848,1645.423207,0.202581401,0.239144012,0.847110488,0.39693354,0.991798555
Clpp,1439.100325,1088.156091,842.3861495,1129.746963,1737.340115,1530.844795,1719.038803,1482.059345,1255.646876,1054.696376,1280.195215,-0.175251898,0.207708503,-0.843739639,0.398814912,0.991798555
D5Ertd605e,29.57634255,54.54887923,75.98360591,71.67211914,43.72958864,42.00786609,40.20569933,58.77855761,44.76839458,49.58547129,51.12223828,0.222517704,0.263719127,0.843767785,0.39879918,0.991798555
Enpp5,4543.771254,3437.51989,2752.295059,3581.176394,4210.794972,4251.586819,3499.857095,2643.985475,3772.625505,2581.124803,3485.336623,0.145181452,0.171939525,0.844375092,0.398459836,0.991798555
Fem1c,943.0628082,1461.533764,1311.420754,1353.266792,987.5598767,1030.65811,1084.573255,1223.853539,1136.9751,1152.527171,1161.818013,0.105208941,0.124482978,0.84516729,0.398017443,0.991798555
Flnc,3113.966352,10305.03569,16177.94157,11658.25979,5703.978218,7058.29843,3812.677049,6097.225735,8750.444616,11738.35522,8270.281154,0.32617815,0.386877662,0.843104117,0.399170216,0.991798555
Gatc,638.0039608,635.7765924,619.1256778,591.5986783,631.3459359,647.7026795,751.1601387,680.1518809,586.9633956,612.4475779,646.7445598,-0.072019907,0.085326403,-0.844051832,0.398640442,0.991798555
Glis1,28.73130419,33.85792504,63.7887062,49.80604889,15.48756264,20.51546949,27.45755076,16.7938736,29.13498695,54.94606279,34.08184544,0.371862418,0.441769625,0.841756419,0.399924311,0.991798555
Gtf3c6,329.5649599,270.8634003,340.5191228,258.7484979,358.036007,292.1012084,323.6068483,305.4385762,266.4785391,266.6894267,291.9200609,0.101987277,0.121067958,0.842396942,0.399565804,0.991798555
Hlcs,1032.636874,649.8840612,810.4917964,742.2316067,779.8443307,883.142115,921.7892042,878.5295129,864.8116857,754.5032524,762.9987933,-0.099695157,0.118324586,-0.842556567,0.39947649,0.991798555
Hoxc5,454.6306369,483.4159298,556.2750408,581.8804249,286.0643923,409.3324626,382.4444571,280.2477658,478.950761,546.7803321,457.6459107,0.170995538,0.203077076,0.842022845,0.399775166,0.991798555
Hpse2,35.49161106,78.06132718,88.17850563,80.1755909,92.92537585,56.66177287,79.43077185,22.0419591,23.45011144,97.83079472,76.75563652,0.429387666,0.509868275,0.842154115,0.399701694,0.991798555
Lmf1,1088.409406,738.2908655,660.400723,909.8714786,1089.595584,840.1573218,1070.84448,1398.089977,931.6089729,801.4084279,866.2880895,-0.168417555,0.199602147,-0.843766248,0.39880004,0.991798555
Map3k12,1839.648507,1609.191937,1579.708548,1507.544065,1016.712936,1293.451505,1276.77611,1106.296424,1647.903286,1561.272272,1441.641491,0.133351324,0.157602206,0.846125995,0.39748246,0.991798555
Mettl7a1,4428.000999,4503.10403,3143.469919,4758.299842,9746.232067,8590.120152,7031.094249,7854.284761,3773.336114,4287.133045,5866.788753,-0.246682857,0.292364382,-0.843751402,0.398808337,0.991798555
Mybph,59.1526851,8.46448126,25.32786864,9.718253443,6.377231676,19.53854237,16.67065582,8.396936802,24.16072088,5.360591491,17.59449408,0.548694198,0.648138253,0.846569686,0.397235016,0.991798555
Myom3,169.8527101,144.8366793,218.5701256,156.7068368,161.2528581,152.4006305,195.1447358,163.7402676,108.0126345,138.0352309,179.4569612,0.171412242,0.203607849,0.841874429,0.399858245,0.991798555
Ndufa2,1968.939376,1890.400815,1339.56283,1878.052478,3202.281334,2189.293672,2686.917467,2845.511959,1974.073018,1936.513676,2166.680656,-0.178320807,0.211547189,-0.842936309,0.399264066,0.991798555
Nudt16,459.7008671,358.3297067,372.4134759,359.5753774,451.8724159,418.1248067,402.0569933,330.6293866,383.0184869,351.1187427,392.1910059,0.087228524,0.103018813,0.846724223,0.397148854,0.991798555
Olfr1033,1176.293395,4142.893328,3983.04186,4081.666446,3009.142318,2667.98796,2293.686115,2164.310461,2598.698714,3787.257889,3333.188867,0.278874724,0.330934413,0.842688804,0.39940251,0.991798555
Olfr175-ps1,23.66107404,53.60838131,55.34608332,38.87301377,22.77582741,35.16937626,36.28319208,13.6450223,16.34401707,50.92561917,34.5656418,0.36248896,0.430530852,0.841958152,0.399811378,0.991798555
Pitpnm2,3612.538983,2942.817985,3350.783214,3726.950195,2017.027276,2665.057179,3149.773323,3432.247918,3636.899102,4376.922953,3434.875493,-0.141261367,0.16728278,-0.844446557,0.398419916,0.991798555
Qsox1,3124.95185,6010.722193,7273.788645,5639.01656,5367.807005,4971.582106,3620.474193,4048.373155,4701.39204,6610.949457,5239.148799,0.194923196,0.230815869,0.844496512,0.398392012,0.991798555
Rassf4,1361.356796,1406.984885,1555.318748,1150.398251,1990.607316,1914.777152,1794.547068,1595.417992,1383.556575,1487.564139,1551.172333,-0.130820839,0.155159698,-0.843136722,0.399151983,0.991798555
Rpl35a,3599.863408,4625.36876,3907.996324,4102.317734,5786.882229,4415.710575,4182.373357,4192.170698,3368.999344,4280.432306,4424.609998,0.107871525,0.127953394,0.843053248,0.399198664,0.991798555
Sarnp,649.8344978,795.6612385,682.914384,765.3124586,869.1255741,733.6722659,666.8262328,735.7815872,709.1882188,718.3192598,751.6394074,0.078151804,0.092235441,0.847307753,0.396823606,0.991798555
Scaf11,5398.105035,7033.043429,7061.785004,6947.33643,6152.206501,6663.619875,5984.765439,6419.458185,5493.010954,6444.77112,6462.866326,0.072078533,0.085146891,0.846519849,0.397262805,0.991798555
Selrc1,382.8023765,262.3989191,227.9508177,286.6884766,426.3634892,357.5553253,372.6381889,394.6560297,354.5941094,292.1522363,327.8602969,-0.159330378,0.188743862,-0.844161901,0.398578941,0.991798555
Siglecg,52.39237824,16.92896252,74.10746749,7.288690082,32.79719148,57.63869999,18.63190945,66.12587731,86.6943514,22.78251384,37.43924461,-0.457205913,0.540807395,-0.845413575,0.397879968,0.991798555
Slc24a1,29.57634255,89.34730219,124.7632048,120.2633864,90.19227656,101.6004203,90.21766679,30.43889591,76.74581927,57.62635853,80.90464609,0.343644419,0.406483051,0.845408974,0.397882536,0.991798555
Snx6,2595.112799,2199.82463,1729.799621,1944.86547,2534.494075,2019.308354,2034.800637,1951.238189,2477.1845,1731.471052,2068.693759,0.107006047,0.12629724,0.847255628,0.396852653,0.991798555
Traf6,1639.374416,1854.661894,1821.730403,1977.664576,1810.222763,1845.415327,1797.488948,1741.314769,1662.826084,1723.430164,1789.699531,0.052950807,0.062620844,0.845577981,0.397788214,0.991798555
Tubgcp5,1040.242219,1558.40505,1267.331501,1428.583256,1295.489063,1283.682234,1133.604596,1023.376673,1248.540782,1412.515858,1339.25179,0.111047468,0.131503319,0.844446122,0.398420158,0.991798555
Ubxn7,4747.425499,5393.755559,5827.285925,4933.228404,4927.778019,5709.16208,5317.939207,4332.81939,4637.437191,4441.250051,5132.169725,0.079724695,0.094456663,0.844034634,0.398650052,0.991798555
Uqcrh,5212.196596,4636.654735,3180.992687,4975.745763,7498.713418,5739.446821,7076.203082,8263.63543,4499.57896,4003.021696,5417.809052,-0.213972955,0.252853585,-0.846232634,0.39742298,0.991798555
Vtn,502.7978234,266.1609107,227.9508177,427.6031515,404.4986949,465.0173084,438.3401854,513.262762,442.7096797,265.3492788,396.7671358,-0.217372244,0.258184869,-0.841924798,0.399830049,0.991798555
Zfp148,3848.304685,5977.804766,5288.834199,5502.961012,4763.792062,4793.78137,5024.73179,4879.669899,4483.234943,4675.775928,4997.3594,0.089209366,0.105566738,0.845051835,0.398081899,0.991798555
Zfp597,1114.605595,1122.014016,908.0509941,1042.282682,1008.513638,1032.611964,1066.921972,1082.15523,1279.807597,1011.811644,1104.08444,-0.076967593,0.091326142,-0.842777231,0.399353045,0.991798555
Zfp668,408.9985656,366.7941879,387.4225832,364.4345041,367.1463379,352.6706897,371.6575621,365.2667509,448.3945552,479.7729385,388.572949,-0.088298587,0.104476059,-0.845156182,0.398023644,0.991798555
Zfr2,676.0306869,581.2277132,553.4608332,612.2499669,284.2423261,364.3938152,508.9453159,448.1865018,905.3164237,1022.532827,583.6560071,-0.263173212,0.312382814,-0.8424702,0.399524813,0.991798555
Zwilch,73.5183372,63.01336049,84.42622879,66.81299242,71.97161463,51.77713728,61.77948922,71.37396281,72.48216265,69.68768939,73.72131384,0.138977366,0.164997618,0.84229923,0.399620482,0.991798555
1700125H03Rik,33.80153435,98.75228137,72.23132908,132.4112032,27.3309929,44.93864745,36.28319208,40.93506691,57.55936446,105.871682,63.1195548,0.353177229,0.422190028,0.83653617,0.402853337,0.991803824
2610301B20Rik,590.6818127,553.9532736,593.7978092,447.0396584,550.2639903,543.1714778,482.468392,395.7056468,534.3782972,592.3453598,537.3479356,0.104948149,0.125322934,0.837421732,0.402355554,0.991803824
4930438E09Rik,92.95421945,76.18033134,72.23132908,99.61209779,71.06058153,95.7388576,60.7988624,188.931078,66.79728715,76.38842875,92.58029181,-0.245439239,0.292901039,-0.837959604,0.402053392,0.991803824
A930019D19Rik,185.9084389,226.6599982,121.9489971,217.4459208,102.0357068,164.1237559,151.997156,269.7515947,158.4659046,237.2061735,186.1197543,-0.199417037,0.238243157,-0.83703154,0.40257484,0.991803824
Acadl,12926.55177,10526.0527,5799.143849,12038.48645,17688.6186,13276.43954,19283.04565,22626.59583,11302.24311,6531.880732,13065.90399,-0.308108335,0.367813833,-0.837674681,0.402213437,0.991803824
Adamts3,206.1893595,288.7328608,320.8196694,331.6353987,309.7512528,254.0010508,279.4786417,294.9424052,185.4690632,298.8529756,260.2285774,0.152757507,0.182737372,0.835940154,0.403188571,0.991803824
Arhgef1,2959.324332,3989.592167,4443.633842,4655.043399,2714.878628,3471.998979,3520.450259,4240.453085,3364.735688,6915.163024,3974.405396,-0.197175808,0.235842728,-0.83604786,0.403127979,0.991803824
Babam1,1411.214059,1206.658829,1183.843341,1231.788624,1576.99829,1378.444164,1442.502042,1365.551847,1375.029262,1383.032605,1361.078675,-0.070337364,0.083957248,-0.837775956,0.402156545,0.991803824
Bcl2l14,7.605345228,15.04796668,11.25683051,7.288690082,2.73309929,4.884635592,4.903134065,7.347319701,5.684875502,9.38103511,6.735703083,0.470845198,0.563003469,0.836309586,0.402980762,0.991803824
Bend7,428.4344478,284.9708691,188.551911,285.4736949,266.9326973,333.1321474,361.851294,331.6790037,308.404496,285.4514969,306.4512371,-0.155519851,0.185985846,-0.836191864,0.403046975,0.991803824
Ccbe1,370.1268011,973.4153449,756.0837823,977.8992527,1037.666697,972.0424828,800.1914794,588.8351932,513.060014,629.8695002,779.2655393,0.231696121,0.276979905,0.836508775,0.402868742,0.991803824
Cd37,154.6420196,146.7176752,170.728596,69.24255578,304.2850543,170.9622457,145.1327683,157.442565,157.0446857,67.00739364,129.0548697,0.276628957,0.329999629,0.838270508,0.401878796,0.991803824
Cdc42,10253.69544,9730.391458,9304.708482,8965.088801,12758.10748,9477.169976,9672.902883,10045.88527,10403.32217,8593.02816,9849.249179,0.081984457,0.09768762,0.83925125,0.401328333,0.991803824
Cds1,582.2314291,366.7941879,278.606555,344.9979972,457.3386145,387.840066,582.4923269,543.7016579,597.6225371,282.7712012,414.5618083,-0.238862928,0.28430486,-0.840164771,0.400816008,0.991803824
Cstf3,1060.52314,1387.234429,1380.837875,1293.74249,726.093378,832.3419049,1079.670121,1097.899487,1140.528148,1093.560664,1114.413553,0.157066593,0.187280718,0.838669325,0.401654896,0.991803824
Ctdsp2,7580.839115,12570.69517,13595.43704,12507.39218,11107.31551,11074.44581,9642.503452,10033.28986,8825.769217,12869.44002,11184.58344,0.129335727,0.153897659,0.840400875,0.400683658,0.991803824
Cttnbp2,551.8100482,569.9417382,521.5664801,535.718721,332.5270803,465.0173084,585.4342073,406.2018178,756.0884417,616.4680215,527.2932291,-0.172809032,0.20615472,-0.838249214,0.401890752,0.991803824
Dennd3,866.1643176,1178.443891,1360.200353,1416.435439,893.7234677,1480.044584,1087.515136,1395.990743,972.8243202,1380.352309,1250.356085,-0.144445073,0.172498219,-0.837371391,0.402383842,0.991803824
Derl2,1412.904136,1305.41111,1075.027313,1109.095674,1446.720557,1219.205044,1339.536226,1155.628427,1257.778705,989.0291301,1198.536542,0.090426378,0.10769919,0.839619849,0.401121567,0.991803824
Dolpp1,743.6337556,488.1184193,514.0619264,518.7117775,694.2072196,779.5878405,633.4849212,679.1022638,551.4329237,584.3044725,595.3413563,-0.124304816,0.148377755,-0.837759111,0.402166008,0.991803824
E130006D01Rik,11.83053702,52.6678834,41.27504519,63.16864738,25.5089267,12.70005254,12.74814857,24.1411933,35.53047189,60.30665428,34.23462185,0.422747405,0.504713195,0.837599271,0.402255802,0.991803824
Fbxl17,3276.213716,4394.94677,4719.426189,4474.040929,2701.213131,3214.09022,3588.113509,3554.003501,3557.310845,4049.926872,3711.140529,0.123240924,0.147250623,0.836946706,0.402622525,0.991803824
Fbxo28,1893.730962,1725.813679,1732.613829,1783.299507,1978.763886,1821.969076,2114.231409,1794.845241,2017.420194,1743.532383,1887.509286,-0.059526758,0.070813819,-0.840609341,0.400566824,0.991803824
Fbxo44,1010.665877,397.8306192,477.4772273,498.0604889,430.9186547,674.0797117,679.5743814,534.255104,911.7119086,462.3510161,555.2295756,-0.213250452,0.254722128,-0.837188562,0.402486586,0.991803824
Frem3,11.83053702,12.22647293,15.94717655,14.57738016,9.110330966,15.63083389,3.922507252,8.396936802,4.263656626,17.42192235,11.57383301,0.398029483,0.475683551,0.836752673,0.402731605,0.991803824
Frmd7,80.27864407,138.2531939,101.3114745,125.1225131,107.5019054,114.3004729,101.9851885,96.56477322,86.6943514,95.15049897,117.6355512,0.15680086,0.186411155,0.841155991,0.400260551,0.991803824
Glrx3,359.9863408,310.3643129,228.8888869,280.6145682,538.4205601,509.9559558,430.4951709,411.4499033,321.9060753,289.4719405,351.7329658,-0.191859024,0.229066785,-0.837568068,0.402273333,0.991803824
Itgb4,5270.504243,2307.041392,3127.522742,4137.546403,2140.016744,4038.616707,3567.520346,2241.982126,5983.331466,4162.499293,3704.851545,-0.235633941,0.28125128,-0.837805756,0.402139805,0.991803824
Kank1,6431.586948,19787.13569,19330.79219,18625.03272,11042.63216,11538.4862,8781.51311,10662.0105,11467.1045,20394.37033,14175.10228,0.25932451,0.309469585,0.837964447,0.402050672,0.991803824
Klk10,125.0656771,679.0394967,209.1894336,270.8963147,657.7658957,481.6250694,264.7692395,196.2783977,297.7453544,278.7507575,392.4569684,0.354133334,0.422321917,0.838538849,0.401728138,0.991803824
Ky,76.05345228,346.1032338,406.1839674,349.8571239,72.88264773,82.06187795,120.617098,156.3929479,166.2826084,395.3436225,193.4046532,0.443705711,0.527577045,0.84102543,0.400333689,0.991803824
Limd2,677.7207636,635.7765924,757.9599207,648.6934173,692.3851534,702.4105981,581.5117001,599.3313642,715.5837038,635.2300917,634.7957539,0.07620073,0.090896679,0.838322485,0.401849611,0.991803824
Lrdd,88.72902766,39.50091255,86.30236721,63.16864738,70.14954844,75.22338812,62.76011603,90.26707062,72.48216265,113.9125692,75.42446272,-0.245452292,0.292752055,-0.838430639,0.401788888,0.991803824
Mrm1,608.4276182,484.3564277,331.1384307,406.9518629,521.1109312,539.2637694,521.6934645,567.8428512,500.2690442,482.4532342,474.0665754,-0.150080122,0.178993958,-0.838464735,0.401769745,0.991803824
Mrpl9,1706.132446,1381.591441,1034.690337,1332.615503,2135.461578,1865.930796,1981.846789,2156.963141,1402.74303,1230.255747,1609.468961,-0.186379248,0.221736376,-0.840544307,0.40060327,0.991803824
Naprt1,461.3909438,474.9514485,457.7777739,624.3977837,775.2891652,663.3335134,640.3493089,783.0143567,478.950761,554.8212193,556.4872444,-0.15953629,0.190786535,-0.836203092,0.40304066,0.991803824
Papd5,1741.624057,1951.533179,1807.659365,1986.168047,1757.382843,1938.223403,1989.691803,2077.192241,1930.015233,1692.606763,1883.173121,-0.060206872,0.071998323,-0.836226031,0.403027757,0.991803824
Pdf,768.9849064,770.2677947,696.9854221,799.3263457,926.5206592,792.287893,775.675809,972.9950519,809.3841496,841.6128641,802.4478076,-0.080689592,0.096308961,-0.837820185,0.4021317,0.991803824
Pdlim1,1390.933138,5118.189669,4680.965352,4915.006679,3837.271403,2879.981145,1977.924282,3029.194951,3514.674279,5057.718072,3679.503953,0.276959591,0.329693653,0.840051328,0.400879608,0.991803824
Phf21a,1806.692011,2532.760893,2715.710359,2577.766726,1952.343926,2118.95492,1986.749923,2008.96713,2004.629224,2611.948204,2296.161133,0.110723073,0.132432274,0.836073183,0.403113734,0.991803824
Pik3ca,4847.985063,7424.290563,6303.825083,6383.67773,6226.911215,6206.417983,5705.286798,5381.386873,5835.524703,6223.646721,6107.696243,0.087425112,0.104493883,0.836652918,0.402787691,0.991803824
Pik3r4,1883.590501,1903.567786,2202.586502,2207.258313,1960.543224,1897.192464,1882.803481,1889.31078,1963.413876,2091.970829,1993.028898,0.062651009,0.07481845,0.83737379,0.402382494,0.991803824
Pilra,84.50383586,95.93078762,131.3296892,54.66517561,130.2777328,64.47718981,74.52763778,124.9044349,83.85191365,83.08916811,77.23634317,0.210831899,0.251719105,0.837568127,0.4022733,0.991803824
Ppm1g,1520.224007,1340.209533,1471.830589,1454.093671,1306.42146,1524.983232,1441.521415,1521.944795,1364.37012,1502.305765,1419.892607,-0.051158324,0.060910132,-0.839898428,0.400965339,0.991803824
Rnf121,538.2894344,720.421405,726.0655676,648.6934173,748.8692054,565.6408016,631.5236675,695.8961374,635.9954468,641.9308311,653.9265877,0.093255354,0.110951207,0.840507791,0.400623735,0.991803824
Rnf20,2480.187583,3066.023212,2671.621107,2774.561358,2590.978127,2503.864204,2269.170445,2659.729732,2766.402541,2748.643287,2677.899337,0.068998737,0.082329873,0.838076562,0.401987705,0.991803824
Sash3,175.7679786,168.3491273,200.7468107,81.39037258,307.0181535,179.7545898,108.8495762,224.6180594,169.1250462,93.8103511,142.4629403,0.266038466,0.316614265,0.840260518,0.400762333,0.991803824
Ski,5814.708946,10729.20025,12337.48623,10375.45033,7737.404089,7831.047781,6239.728411,7447.033326,7824.520519,12088.13381,8927.130505,0.181861049,0.216738096,0.839082065,0.40142326,0.991803824
Spatc1,12.67557538,4.702489589,2.814207626,6.073908402,20.04272812,4.884635592,6.864387691,8.396936802,4.263656626,8.040887237,7.774182273,0.54062115,0.646692592,0.835978572,0.403166958,0.991803824
Tiam2,736.0284104,1548.059573,2570.309632,1601.082255,1118.748643,994.5118065,909.0410556,1271.086308,1391.373279,1797.138297,1401.376989,0.251491632,0.299232937,0.840454377,0.400653672,0.991803824
Tmem219,518.8535522,608.5021528,638.8251312,649.908199,792.598794,654.5411693,607.0079972,574.1405538,575.5936446,600.386247,619.1939135,0.091202919,0.10881231,0.838167294,0.401936753,0.991803824
Tnfaip1,2896.791493,3357.577567,3364.854252,3588.465084,3371.73349,3322.52913,3139.967055,3803.812371,3698.011514,3316.865985,3309.261647,-0.060626239,0.072465726,-0.836619484,0.40280649,0.991803824
Ube2j1,4681.512507,3309.612173,3367.66846,2871.743892,4030.410419,3557.968565,3326.28615,2989.309501,4248.733828,2615.968648,3439.067207,0.125361475,0.149405434,0.839069048,0.401430564,0.991803824
Wbscr16,625.3283854,643.3005758,660.400723,720.3655364,796.2429264,730.7414846,680.5550082,765.170866,678.632013,774.6054705,703.343476,-0.073891824,0.088159497,-0.838160684,0.401940465,0.991803824
Wdr48,2280.75853,2962.568441,2452.112912,2880.247364,2451.590063,2417.894618,2248.577282,2421.46665,2411.097822,2798.228758,2559.3019,0.083328068,0.099034764,0.841402196,0.400122656,0.991803824
Olfr458,14.3656521,40.44141047,38.46083756,44.94692217,18.22066193,25.40010508,19.61253626,13.6450223,15.63340763,48.24532342,34.22290212,0.365508981,0.437343671,0.835747731,0.403296837,0.991845209
Pld1,1151.787283,2448.11608,2575.938047,2174.459208,2143.660876,1920.638715,1770.031397,1707.727022,1564.051372,2346.598925,2088.242028,0.173108557,0.207165509,0.835605109,0.403377093,0.991845209
Zfp251,910.9513506,1119.192522,968.0874235,1139.465216,939.2751226,864.5804998,923.7504578,738.9304385,1078.705126,1104.281847,990.4509322,0.107615169,0.128787071,0.835605378,0.403376942,0.991845209
Adamtsl4,1054.607872,1850.899902,2418.34242,1746.856056,1434.877127,1079.504466,1232.647904,1407.536531,1481.620678,2239.387095,1600.004389,0.193386829,0.231739299,0.834501655,0.403998355,0.991923368
AI507597,32.11145763,32.91742712,63.7887062,27.93997865,48.28475412,52.75406439,12.74814857,25.1908104,19.89706426,53.60591491,38.92042532,0.336955416,0.403823148,0.834413326,0.404048111,0.991923368
Ap1g1,5373.598923,5164.274067,4998.032744,5290.374218,4864.005703,5170.875238,5676.84862,5497.894371,5477.377546,4756.184801,5218.122039,-0.049692928,0.059592047,-0.833885235,0.404345658,0.991923368
Clec2g,54.92749331,90.28780011,90.05464404,87.46428098,49.19578722,66.43104405,88.25641317,98.66400742,74.61399096,95.15049897,76.04222286,-0.186167333,0.223052341,-0.83463519,0.403923142,0.991923368
Cnn3,6196.666284,8314.942091,7205.309593,7858.42269,6255.153241,5674.969631,4793.303862,5015.070505,8348.239674,8330.359177,7000.19263,0.155803115,0.186792724,0.834096272,0.404226736,0.991923368
Col22a1,19.43588225,25.39344378,40.33697598,19.43650689,20.95376122,12.70005254,12.74814857,31.48851301,11.369751,33.50369682,24.7518296,0.332899409,0.398933361,0.834473728,0.404014086,0.991923368
Gfm1,2320.475333,1760.612102,1490.591973,2054.195821,2530.849942,1862.023088,2813.418326,2990.359118,2194.361944,1596.116117,2082.616694,-0.173839241,0.208467189,-0.833892576,0.404341521,0.991923368
