"","gene_names_ApoE_WT","ApoE.2","ApoE.3","ApoE.4","ApoE.5","ApoE.6","WT.1","WT.2","WT.3","WT.5","WT.6","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9631","Ms4a7",195.440081276533,448.701027236588,557.574179851264,109.526827837701,910.217547254072,118.496092812649,114.55099664934,66.1226462772184,99.525164513907,78.8220027146264,269.89765664239,2.21764498697325,0.477060905793353,4.64855736456817,3.34264663329665e-06,0.00041672446020599
"13146","Serinc2",32.5733468794222,84.8893835312464,147.757157660585,81.8442229996011,54.5040447457528,5.82767669570407,19.2607870472342,10.6268538659815,27.8242395415224,20.4732474583445,48.5580960425394,2.25642105952897,0.486444208112123,4.6386019648298,3.50773867706743e-06,0.000431232623611977
"3521","Clca2",239.706424471645,246.272497277462,444.200763281507,101.101687234801,411.505537830434,86.443870986277,110.49609411308,83.8340693871876,71.7009249723846,107.484549156309,190.274641871109,1.64996794093603,0.356494418520929,4.62831353091481,3.68655595200678e-06,0.000447007534372439
"2655","C3ar1",490.270631236431,1078.37502595737,1494.29880200139,349.041539263005,1810.44268630476,387.540500264321,241.266700907459,219.621646563618,285.733536830249,271.270528823065,662.786159815167,1.89364636699972,0.410694297112064,4.61084164137543,4.01041961956987e-06,0.000482969105613915
"7717","Il21r",116.094749134351,97.9492886898997,120.807738967774,32.4969708969004,98.1072805423551,23.3107067828163,26.3568664856888,27.1575154352861,44.9468484901515,18.4259227125101,60.5653888137733,1.73686847098488,0.379835577603161,4.57268506005906,4.81513618405275e-06,0.000572096348095878
"7136","Hapln4",48.4424133078586,38.2468651074847,49.2523858868617,45.7364775586006,41.7864343050772,25.2532656813843,23.315689583494,18.8921846506338,19.2629350672078,13.3076108479239,32.3496261996527,1.15567495145163,0.25337131429142,4.56119097255977,5.08642930403065e-06,0.000592401697166149
"4060","Cxcl16",515.32705191291,1027.06825569123,1409.73338472395,540.412590100307,1679.63297891495,381.712823568617,457.190260963295,305.817239032135,344.592505091162,316.311673231423,697.779876322998,1.51828679143245,0.333391039520636,4.55407197990536,5.26173387286125e-06,0.00060881356046577
"8421","Lgals3",1150.08970905037,2442.20226466817,4017.32196582836,711.322585187709,5817.39837586335,648.81467212172,743.060889769612,606.911431901612,649.588976988619,661.285892904528,1744.7996764284,2.09489941746371,0.462533719847153,4.52918204137849,5.92124671586633e-06,0.000676282778135365
"3567","Clec4d",29.232490789225,75.5608798464941,92.9290299752107,3.61077454410005,298.863845355878,6.79895614498808,8.10980507251965,8.2653307846523,9.6314675336039,10.2366237291723,54.3239203775844,3.54014820750866,0.784432988890754,4.51300271360934,6.39162040005615e-06,0.000720706088803783
"11966","Ptprc",1630.33777201621,1737.90023646936,2104.84252893852,746.22673911401,3086.74573410114,804.219384007162,763.335402450912,595.103816494966,718.079412783135,691.995764092044,1287.87867904675,1.38125125161513,0.30681215924349,4.50194430045047,6.73346301234813e-06,0.000749701230865402
"14799","Thbs1",11505.908374639,14625.2280769547,36283.2104635213,20455.0377923268,26554.3706001308,8647.30093697556,9317.15230269101,8470.78329272795,10403.0550993515,8279.38127215452,15454.1428211473,1.27815764137644,0.283870122331647,4.50261419158146,6.71226684690004e-06,0.000749701230865402
"7141","Has2",106.072180863759,169.778767062493,143.110706161824,113.137602381801,165.328935728784,74.7885175948689,89.2078557977161,46.04970008592,67.4202727352273,67.5617166125369,104.245625502493,1.01262575505359,0.225043307477255,4.49969282092932,6.80517278085517e-06,0.000752949835871744
"8452","Lilrb3",623.904874844317,921.656164053533,1174.62293888666,447.736043468406,2242.84144128773,417.650163192125,304.117690219487,229.067738888935,342.452178972583,328.595621706429,703.264485552021,1.73809011525445,0.386634730432653,4.49543193729516,6.94288644584732e-06,0.000763415644415125
"8053","Kcnj5",5.84649815784501,2.79855110542571,1.85858059950421,1.20359151470002,3.63360298305019,54.3916491599047,24.3294152175589,25.9767538946215,3.21048917786797,37.8755077979373,16.1124639608416,-3.22045604430675,0.716858984673924,-4.49245404348476,7.04071150503153e-06,0.000769393307244279
"6039","Gbp11",351.62510349325,333.027581545659,185.858059950421,328.580483513104,334.291474440617,168.031344726134,152.058845109743,103.907015578486,78.1219033281205,169.927953904259,220.54297655898,1.18832061353288,0.264824419885621,4.48720179976653,7.21647146559623e-06,0.000783761928561043
"9830","Myom2",91.0383284578723,10.2613540532276,16.7272253955379,4.81436605880006,10.9008089491506,589.566625715395,302.090238951357,356.589985280714,24.6137503636544,289.696451535575,169.629913476128,-3.54029653457749,0.789412421269166,-4.48472362378798,7.30085026433234e-06,0.000788091172130948
"16116","Wdfy4",1357.22278664259,1156.73445690929,1406.94551382469,695.675895496609,1750.48823708443,793.535310065037,618.372636779623,533.704216380406,474.08223526517,564.037967477391,935.079925592524,1.09365700937731,0.245019231629129,4.46355578746046,8.06105976725553e-06,0.000864878430664998
"8376","Lcp1",2053.7912814487,2642.76509389034,4060.06931961695,1029.07074506851,5315.96116420243,1168.44917748867,1085.70015408357,755.687386025353,996.321808198359,819.953560706698,1992.77696907296,1.64578848443666,0.369480084881645,4.45433611114346,8.41531814284049e-06,0.000892074114267695
"1246","Adamts16",26.7268487215772,37.3140147390094,35.3130313905801,63.7903502791008,61.7712507118532,20.3968684349642,8.10980507251965,10.6268538659815,8.56130447431458,2.04732474583445,27.4657652435735,2.16857991223517,0.488039840930687,4.44344852686559,8.85283431608083e-06,0.000932867416057018
"8674","Ltbp2",4475.07673281908,8272.51706763839,17460.4354420423,5414.95822463537,10904.4425521336,3659.78096490216,2284.93757918241,3843.37881486332,3438.43390949659,2831.45012348905,6258.54114112023,1.53482360698797,0.346029860703892,4.4355235813055,9.18487762263768e-06,0.000950876541248859
"16384","Zc3h12d",76.8396900745344,75.5608798464941,152.403609159346,16.8502812058002,150.794523796583,14.5691917392602,27.3705921197538,16.5306615693046,23.5435873043651,18.4259227125101,57.2888939527951,2.2358065809743,0.503809518022655,4.43780139317209,9.08824160683018e-06,0.000950876541248859
"9626","Ms4a4c",91.8735424804216,45.7096680552865,55.7574179851264,30.0897878675004,57.2292469830405,19.4255889856802,21.2882383153641,11.8076154066461,25.6839134229437,15.3549355937584,37.4219955095768,1.58814858482452,0.358707102256548,4.4274244218579,9.53649708452395e-06,0.000981538417949579
"9072","Mex3a",89.3679004127737,94.2178872159988,119.878448668022,77.029856940801,84.4812693559169,37.8798985220765,37.5078484604034,43.6881770045907,65.2799466166487,25.5915593229306,67.4922792520162,1.15177559873196,0.260385665561735,4.42334487287236,9.71844198439639e-06,0.000994483112426412
"13707","Slfn10-ps",99.3904686833652,89.5536353736226,210.948898043728,57.7723927056008,129.901306644044,53.4203697106206,41.5627509966632,34.2420846792738,38.5258701344156,37.8755077979373,79.3193284769272,1.51495872971377,0.342960952865829,4.41729216417953,9.99450950943282e-06,0.00101685518302005
"13160","Serpina3f",134.469457630435,9.32850368475236,138.464254663064,8.42514060290011,54.5040447457528,4.85639724642006,8.10980507251965,9.44609232531692,2.14032611857865,7.16563661042058,37.690965870016,3.44913988627252,0.781649640419558,4.41264181279628,1.02116863371876e-05,0.00102934603654818
"2234","B430306N03Rik",65.9819077813937,94.2178872159988,216.524639842241,25.2754218087003,257.985811796563,18.4543095363962,14.1921588769094,33.0613231386092,33.175054837969,22.520572204179,78.138908703896,2.44659445877761,0.55532645172639,4.40568687331871,1.0544919819676e-05,0.00105467070942217
"4051","Cx3cl1",976.365192360116,1256.54944633614,3732.02984380446,1308.30397647892,1667.82376922004,696.407365136636,564.64517817418,676.576362800824,735.202021731765,471.908353914841,1208.58115099579,1.50759015505409,0.343673962997326,4.38668714355244,1.15090144821213e-05,0.00112565791920991
"7837","Iqgap3",65.9819077813937,73.6951791095436,145.898577061081,86.6585890584011,123.542501423706,51.4778108120526,13.1784332428444,36.6036077606031,35.3153809565476,19.4495850854273,65.1801572291601,1.66825707156777,0.384979435998091,4.3333667089066,1.46846202915384e-05,0.00141283604902774
"3051","Ccr6",30.9029188343236,14.9256058956038,14.8686447960337,8.42514060290011,11.8092096949131,1.94255889856802,4.05490253625982,1.18076154066461,3.21048917786797,1.02366237291723,9.2343894350052,2.82868010864138,0.653294271600034,4.32987128712064,1.49196520687529e-05,0.00142001398157598
"4151","Cyth4",956.320055818934,1010.27694905868,1374.42035333337,533.191041012107,1989.39763321998,522.548343714798,539.302037322556,331.793992926757,496.555659510246,405.370299675221,815.917636559264,1.3529856233156,0.313630460252281,4.31394840356791,1.60364388476427e-05,0.00150207977206253
"8377","Lcp2",339.93210717756,327.430479334808,399.594828893406,191.371050837303,569.567267593117,204.939963798926,162.196101450393,114.533869444468,163.734948071266,149.454706445915,262.275532304716,1.20148158508971,0.279424694831107,4.29984037672804,1.70921173932787e-05,0.00156778110991302
"7854","Irf4",2852.25588700582,1634.35384556861,1385.57183693039,1538.18995578662,4172.28462528738,4002.64261049941,4767.55165700749,7450.60532159372,8166.41430543682,7652.89989992918,4362.27699450454,-1.46777737214804,0.341718051056422,-4.29528778948143,1.74466858602556e-05,0.00159205505043353
"2119","Atp8b4",173.724516690252,257.466701699165,347.554572107288,92.6765466319012,405.146732610096,91.3002682326971,110.49609411308,61.39960011456,54.5783160237554,92.1296135625503,168.647296178535,1.63868913647671,0.381629624839028,4.29392539210735,1.75541485368142e-05,0.00159364662331909
"7904","Itgam",982.211690517962,1081.1735770628,1370.70319213436,495.879704056407,2114.75693613521,551.686727193319,444.011827720451,388.470546878658,513.678268458875,434.032846116904,837.660531627494,1.37434043761582,0.32103411516955,4.28097941207895,1.86072573609271e-05,0.00167873576456271
"11992","Ptx3",41.7607011274644,32.6497628966332,74.3432239801685,14.4430981764002,61.7712507118532,10.6840739421241,9.1235307065846,7.08456924398769,17.1226089486292,3.07098711875168,27.2053806852597,2.25990287202203,0.528002547651778,4.28009842390468,1.86810679330539e-05,0.00167873576456271
"12209","Rarres1",184.582298983392,238.80969432966,698.826305413584,440.514494380206,360.635096067731,126.266328406922,151.045119475678,154.679761827065,165.875274189845,111.579198647978,263.281357172206,1.43877012701647,0.336894997743541,4.27067821325065,1.94879422433558e-05,0.00173364342479461
"15981","Vav1",361.647671763841,569.038724769894,686.745531516807,287.658372013304,865.705910711708,249.618818465991,224.033365128355,205.452508075643,283.59321071167,205.756136956362,393.925025011357,1.24612354512627,0.291768547082892,4.27093172853975,1.94657997053293e-05,0.00173364342479461
"8345","Laptm5",1286.2295947259,1782.67705415618,2868.71915533475,717.340542761209,4016.03969701622,849.86951812351,653.853033971896,503.004416323126,678.48337958943,669.475191887865,1402.56915838901,1.66944391750248,0.391641984592783,4.26267862787569,2.01990915611636e-05,0.00178548052564364
"8431","Lgmn",6014.37617637742,4696.90160527281,7006.84886013089,2993.33209705894,8908.6861136933,2974.05767370764,3124.30240418819,2515.02208161563,2378.97248080016,2743.41515941816,4335.59146522631,1.10869691980705,0.260143314089044,4.26186974548787,2.02723598064945e-05,0.00178548052564364
"7163","Hck",177.900586802998,191.234325537423,245.332639134556,73.419082396701,409.688736338909,86.443870986277,72.9882456526768,50.7727462485784,75.9815772095419,67.5617166125369,145.13235269202,1.63374172065794,0.383630625893773,4.25863215912883,2.05681604448633e-05,0.00180256507106641
"11506","Pou2f2",103.566538796112,103.546390900751,150.545028559841,55.3652096762007,83.5728686101544,31.0809423770884,37.5078484604034,35.4228462199384,59.9291313202021,22.520572204179,68.305737712487,1.41759432864602,0.333142964783467,4.25521316221525,2.08849949218764e-05,0.00182131559163536
"1336","AF251705",111.083464999055,185.637223326572,249.979090633317,42.1257030145006,501.437211660926,56.3342080584727,58.7960867757674,23.6152308132923,36.385544015837,48.1121315271096,131.350589482485,2.28698619654929,0.53789267060976,4.25175192284502,2.12104738074437e-05,0.00184063244026067
"2678","C920009B18Rik",82.6861882323794,51.306770266138,139.393544962816,42.1257030145006,93.5652768135424,36.9086190727924,27.3705921197538,20.0729461912984,24.6137503636544,31.733533560434,54.9776924597309,1.53908260426924,0.362122068897548,4.25017621531561,2.13602403366303e-05,0.00184458699843593
"9792","Myl4",454.356428266812,98.882139058375,132.888512864551,115.544785411202,155.336527525396,2017.34741616289,726.841279624573,969.405224885649,151.963154419084,1451.55324479663,627.411871301516,-2.47323998270468,0.583278379051784,-4.24023943202788,2.23281491255656e-05,0.00190036165370138
"3098","Cd244",60.9706236460979,98.882139058375,185.858059950421,31.2933793822004,257.985811796563,39.8224574206445,34.4666715582085,15.34990002864,14.9822828300505,24.5678969500134,76.4179222621215,2.29499654621997,0.541574719279254,4.23763603529025,2.25885557819877e-05,0.00191332633018435
"9196","Mir1904",15.8690664284365,13.9927555271285,13.0100641965295,14.4430981764002,14.5344119322008,61.1906053048927,25.3431408516239,38.9651308419323,27.8242395415224,37.8755077979373,26.3048020598604,-1.41331245555439,0.333781576930029,-4.23424344912442,2.29322413154024e-05,0.00192402591472307
"2659","C4b",21702.2011619207,17851.0246511421,20851.4157458378,12713.5371697763,33995.9895094176,11995.3011986575,10226.4641964473,7099.91914401633,8249.88702406139,11938.9742553336,15662.4714056611,1.11333905364446,0.263139901778589,4.2309776895077,2.32677752160282e-05,0.00194077482706714
"5631","Fcer1g",356.636387628546,486.015041975598,590.099340342588,253.957809601703,1013.775232271,225.336832233891,177.401985961367,170.029661855705,187.278535375631,248.749956618886,370.928078386492,1.42076282905833,0.336676646450313,4.21996251904573,2.44342938524013e-05,0.00202130983209841
"3140","Cd68",395.891446688362,881.543598209098,1248.96616286683,245.532668998803,2103.85612718606,282.642319741647,274.719646831603,173.571946477698,230.085057747204,249.773618991803,608.658259373911,2.00962542262897,0.476554139662099,4.21699289833867,2.47581769121561e-05,0.00202913891609213
"3147","Cd80",71.8284059392387,69.9637776356427,136.60567406356,71.0118993673009,151.702924542345,39.8224574206445,44.603927898858,20.0729461912984,38.5258701344156,47.0884691541924,69.1226352347496,1.39570196749403,0.33474375450374,4.16946380243349,3.0531710085513e-05,0.00244414212847763
"10498","Obscn",192.934439208885,79.292281320395,146.827867360833,71.0118993673009,48.145239525415,556.543124439739,474.423596742399,357.770746821378,125.209077936851,426.867209506483,247.902548222968,-1.84888121296244,0.443527687540198,-4.16858127441,3.06501470102262e-05,0.00244414212847763
"13268","Sh2d1b1",20.8803505637322,37.3140147390094,49.2523858868617,10.8323236323001,66.313254440666,12.6266328406922,6.08235380438973,7.08456924398769,7.49114141502526,7.16563661042058,22.5042663177085,2.19005784368213,0.525257670765218,4.16949235694466,3.05278852895176e-05,0.00244414212847763
"5389","Fam167a",60.9706236460979,83.023682794296,303.877928018939,66.1975333085009,130.809707389807,51.4778108120526,37.5078484604034,14.1691384879754,21.4032611857865,17.4022603395928,78.6839794443451,2.18015694301138,0.524027357117558,4.16038764656,3.177078817715e-05,0.00252214467757886
"8952","Mcoln2",91.0383284578723,82.0908324258207,144.969286761329,26.4790133234003,178.954946915222,40.7937368699285,26.3568664856888,9.44609232531692,18.1927720079185,28.6625464416823,64.6984422014179,2.08110170250768,0.5023581275955,4.14266553717109,3.43292413081496e-05,0.00271308285213469
"13357","Sirpa",3618.98235970606,3856.40342327662,5239.33871000238,2391.53633970893,6655.85226420218,2230.05761555609,2478.55917528882,1772.32307253759,1837.46997279977,2161.97493160118,3224.24978646796,1.054165884162,0.255156288179875,4.13145171409161,3.60479419186888e-05,0.00282370228224136
"7910","Itgb2",642.279583340402,1082.10642743127,1424.60202951998,377.927735615805,2548.97249260971,473.013091801314,381.160838408423,298.732669788148,301.785982719589,356.234505775194,788.681535700984,1.74636082065326,0.423953405938449,4.11922818921003,3.80143550815145e-05,0.00296461730400022
"2800","Card14",95.2143985706187,83.023682794296,81.7775463781854,38.5149284704005,100.832482779643,40.7937368699285,28.3843177538188,20.0729461912984,40.6661962529943,34.8045206791857,56.4084756740369,1.27898610965628,0.310648564573491,4.1171479784955,3.83589793440755e-05,0.00297505461493162
"8357","Lat2",193.769653231435,302.243519385976,452.564375979276,119.155559955302,542.315245220241,125.295048957638,101.372563406496,120.437677147791,89.8936969803031,122.839484750067,216.988682501452,1.52480536785057,0.370422425653088,4.11639593678001,3.8484296832138e-05,0.00297505461493162
"7922","Itih4",6771.08008080707,7084.06569820094,23332.6208461759,7009.71698161289,11623.8959427776,2944.91929022912,3041.17690219487,3933.11669195383,5745.70546532437,1664.47501836341,7315.077291764,1.68762881995699,0.41046938187818,4.11146091392962,3.93163439934738e-05,0.00299089614261984
"7336","Hk3",134.469457630435,343.288935598887,638.422435929697,115.544785411202,754.881019728677,126.266328406922,89.2078557977161,82.653307846523,116.647773462536,90.0822888167158,249.146418862931,1.97642030274708,0.482220949378314,4.09857826644634,4.15695675152331e-05,0.00310508883427076
"13166","Serpina3m",184.582298983392,170.711617430968,152.403609159346,39.7185199851005,679.483757830385,12.6266328406922,32.4392202900786,11.8076154066461,20.3330981264971,89.0586264437986,139.31649964969,2.8827263683433,0.703886273906793,4.0954433623819,4.21361232356294e-05,0.0031210702495412
"13163","Serpina3i",67.6523358264922,26.1198103173066,106.868384471492,7.22154908820009,74.4888611525289,6.79895614498808,8.10980507251965,17.7114231099692,2.14032611857865,6.14197423750335,32.3253425539579,2.79874344626026,0.684871673419664,4.08652241709126,4.37887194578891e-05,0.00317701516624185
"1921","Arntl",593.837170032543,1172.59291317337,924.643848253346,1192.75919106772,1457.07479620313,586.652787367543,181.456888497627,558.500208734363,409.872451707811,378.755077979373,745.614533301682,1.3363039860322,0.327960067545418,4.07459358096132,4.60947752146662e-05,0.0033171374212408
"1055","Abcc3",226.343000110857,385.267202180272,663.513274023004,138.413024190502,887.507528610009,158.318550233294,88.1941301636511,98.003207875163,109.156632047511,182.211902379266,293.692845181353,1.85539723676299,0.457176955520472,4.05837874013293,4.94145807105245e-05,0.00352736420289684
"9815","Myo1g",316.54611454618,365.677344442292,451.635085679524,213.035698101903,595.910889220231,208.825081596062,206.800029349251,139.329861798425,190.489024553499,175.046265768846,286.329539505621,1.07789969448307,0.266014903252718,4.05202746651774,5.07757024152977e-05,0.00359552903943206
"12026","Pydc4",79.3453321421823,33.5826132651085,47.3938052873574,31.2933793822004,53.5956439999903,16.5117506378282,27.3705921197538,9.44609232531692,10.7016305928932,17.4022603395928,32.6643100092224,1.58863446624632,0.391991408698188,4.05272776646357,5.0623898325674e-05,0.00359552903943206
"3151","Cd84",613.882306573726,1158.60015764624,1673.65182985354,507.915619203407,2246.47504427078,486.61100409129,435.902022647931,420.351108476603,451.608811020094,422.772560014814,841.777046379843,1.48376181766001,0.367026056982013,4.04266070333183,5.28480678452955e-05,0.00368386522153754
"11202","Pilra",83.5214022549287,95.150737584474,130.100641965295,54.1616181615007,129.901306644044,49.5352519134846,41.5627509966632,42.5074154639261,39.5960331937049,56.3014305104474,72.2338588688469,1.10517126287412,0.273379443180791,4.04262752903207,5.28555480014989e-05,0.00368386522153754
"5672","Fgd3",182.076656915745,178.17442037877,325.251604913237,133.598658131702,345.192283389768,117.524813363365,108.46864284495,107.44930020048,108.086468988222,72.680028477123,167.850287760336,1.18037300087614,0.292997844425465,4.02860643289274,5.61084580322278e-05,0.00389524718644913
"13617","Slc41a2",2977.53799038821,1536.40455687871,2138.2969797296,1050.73539233311,1507.94523796583,789.650192267902,995.478572651786,820.629270761907,978.129036190441,916.177823760917,1371.09850529284,1.03372226584821,0.257343463892821,4.01689730219353,5.89694067862113e-05,0.00407787268881367
"3569","Clec5a",49.2776273304079,125.001949375682,171.91870545414,42.1257030145006,255.260609559276,29.1383834785203,44.603927898858,40.1458923825969,32.1048917786797,25.5915593229306,81.5169249595591,1.90928085146219,0.478500173736965,3.99013617184545,6.60353721775704e-05,0.00449404132178201
"9946","Nckap1l",1032.32453187092,1559.72581609059,2071.38807814745,609.017306438208,3083.11213111809,728.459586963009,606.207929170843,526.619647136418,599.291313202021,607.031787139915,1142.31781272775,1.44569517856897,0.362389381757214,3.98934199329694,6.62568369759423e-05,0.00449404132178201
"5836","Fpr2",33.4085609019715,19.5898577379799,26.020128393059,14.4430981764002,39.0612320677895,5.82767669570407,12.1647076087795,2.36152308132923,9.6314675336039,3.07098711875168,16.5579239315368,2.00102207083726,0.50226787776379,3.98397381044207,6.77723449192182e-05,0.00456559603687894
"8728","Lyz2",4502.63879556321,10464.7154335552,13234.0231587698,3372.46342418944,23587.5337644703,4009.4415666444,3134.43966052884,2546.90264321357,3238.31341740949,3322.80806248931,7141.32799268335,1.76304816103984,0.443143137978689,3.97850719088563,6.93493142872709e-05,0.00458143159679798
"10484","Oas1a",176.2301587579,121.270547901781,131.029932265047,90.2693636025012,190.764156610135,75.7597970441529,78.0568738230016,44.8689385452554,49.2275007273088,84.9639769521297,104.244124622921,1.09172511518394,0.274407489767108,3.97848147698337,6.93568134181698e-05,0.00458143159679798
"3132","Cd52",326.568682816771,283.586512016472,280.645670525136,91.4729551172012,562.300061627017,123.352490059069,123.674527355925,83.8340693871876,72.7710880316739,120.792160004233,206.899821694069,1.55868049902026,0.392611107501067,3.97003668322356,7.18615670971096e-05,0.00469433698273111
"13999","Socs3",777.584254993386,833.968229416861,1429.24848101874,434.496536806706,1285.387055254,449.702385018497,508.890268300608,272.755915893526,287.873862948828,442.222145100241,672.21291347514,1.27917801756788,0.322164660768775,3.97057211214727,7.17002497137345e-05,0.00469433698273111
"3197","Cdca7l",54.2889114657037,53.1724710030884,93.8583202749628,48.1436605880006,101.740883525405,29.1383834785203,35.4803971922734,16.5306615693046,8.56130447431458,28.6625464416823,46.9577540013256,1.56512184972359,0.39486459022218,3.96369258849706,7.37992745218517e-05,0.00480319322375125
"1757","Apoc1",319.051756613828,281.720811279521,180.282318151909,182.945910234402,654.048536949034,1511.31082308592,764.349128084977,873.763540091815,433.416039012176,2607.26806382017,780.815692732376,-1.93534600061052,0.488385697257653,-3.96274094732449,7.40941664520019e-05,0.00480472171684904
"8701","Ly86",191.264011163787,222.951238065581,220.241801041249,97.4909126907013,577.74287430498,105.869459971957,92.249032699911,69.6649308992123,77.0517402688312,87.0113016979642,174.153730280417,1.60082355505198,0.404246661007072,3.9600167656647,7.49445016316896e-05,0.00482451822685746
"9833","Myoz2",102.731324773562,292.915015701224,243.474058535052,111.934010867101,218.016178983011,595.394302411099,343.65298994802,497.100608619803,455.889463257251,378.755077979373,323.98630310755,-1.22761480437814,0.310728804758402,-3.95075958707026,7.79035500011857e-05,0.00494310589846233
"1831","Arhgap30",514.491837890361,577.434378086171,735.068627103916,340.616398660104,1081.90528820319,282.642319741647,287.898080074447,204.271746534978,356.364298743344,323.477309841843,470.417028488001,1.15976091193483,0.293932098619696,3.94567628843894,7.95750602841981e-05,0.00501322879790448
"15237","Tnnt2",357.471601651095,235.078292855759,113.373416569757,228.682387793003,154.428126779633,1771.61371549404,479.492224912724,746.241293700036,192.629350672078,1079.96380342767,535.89742138558,-1.97111206652983,0.499961598646641,-3.94252692979917,8.06275936799524e-05,0.00505258000214533
"15690","Tyrobp",476.907206875643,807.848419099554,993.411330435002,302.101470189704,1969.4128168132,295.26895258234,329.460831071111,207.814031156972,312.487613312482,295.838425773078,599.055109730909,1.65886964472504,0.420973531413136,3.94055569041717,8.12930746762959e-05,0.00506736373589601
"15272","Top2a",241.376852516744,277.056559437145,298.302186220426,216.646472646003,526.872432542277,175.801580320406,101.372563406496,161.764331071052,128.419567114719,168.904291531342,229.651683680661,1.08433176530887,0.275484950580031,3.93608348850208,8.28221700630384e-05,0.00512657649169919
"2802","Card9",135.304671652984,147.390358219087,136.60567406356,77.029856940801,270.703422237239,85.472591536993,59.8098124098324,48.4112231672492,49.2275007273088,69.6090413583713,107.956415231343,1.29522396630345,0.329969716524284,3.92528132565199,8.66284353420832e-05,0.00534349543853971
"11222","Pira2",12.5282103382393,43.8439673183361,56.6867082848785,1.20359151470002,107.191287999981,0.971279449284012,3.04117690219487,8.2653307846523,5.35081529644661,2.04732474583445,24.1129692634547,3.50988235229104,0.89621168049301,3.91635417021149,8.98981527123554e-05,0.00552577810952078
"13084","Sele",275.620627441265,267.728055752393,516.685406662171,108.323236323001,299.772246101641,130.151446204058,127.729429892184,85.0148309278523,53.5081529644661,121.81582237715,198.634925464618,1.50226631987715,0.384311166160013,3.90898431312208,9.26849815351729e-05,0.0056579387176454
"13091","Selplg",301.512262140293,244.406796540512,369.857539301338,137.209432675802,604.086495932094,162.20366803043,109.482368479015,89.7378770905107,97.3848383953283,158.66766780217,227.454894638749,1.42414512866778,0.364421346477653,3.90796297317098,9.30775661758302e-05,0.00566237853611932
"3550","Clec12a",180.406228870646,186.570073695047,249.049800333565,83.0478145143011,490.536402711776,99.0705038269692,104.41374030869,62.5803616552246,38.5258701344156,48.1121315271096,154.231292757774,1.7538054398622,0.450029243777103,3.89709216481686,9.73545769218912e-05,0.00588214360152983
"11021","Per2",2050.4504253585,4307.90300161864,4939.17794318245,4471.34247711056,1921.26757728779,5402.25629691767,7726.61678284309,9415.39252525964,10498.2996116283,7329.42259008733,5806.21292312939,-1.19047955674485,0.306255600383496,-3.88720910002664,0.00010140339862202,0.00606467691150545
"2839","Catsperg2",2.50564206764786,29.8512117912075,19.5150962947942,33.7005624116004,23.6184193898262,5.82767669570407,4.05490253625982,2.36152308132923,2.14032611857865,2.04732474583445,12.5622685132783,2.71311901556298,0.69918330340486,3.88041162074484,0.000104279832911191,0.00621123174407494
"9652","Msr1",246.38813665204,592.359983981775,829.856237678631,145.634573278702,1420.73876637262,190.370772059666,178.415711595432,145.233669501748,187.278535375631,164.809642039673,410.108602853592,1.90125810084039,0.492162331614526,3.86307114281453,0.000111970381126112,0.00654195266361571
"11311","Plek",825.191454278696,1842.37947773859,2369.69026436787,654.753783996809,3989.69607538911,670.182820005968,619.386362413688,546.692593327717,664.571259818669,658.214905785776,1284.07589971229,1.61583012583349,0.419160565820632,3.85491923046249,0.00011576784335823,0.00671946928187129
"13161","Serpina3g",202.957007479477,109.143493111603,246.261929434308,66.1975333085009,319.757062508417,52.4490902613366,92.249032699911,76.7495001432,38.5258701344156,39.9228325437718,124.421335162494,1.65681212945618,0.430502539051763,3.8485536766067,0.000118817264174314,0.00685153754943932
"13587","Slc37a2",271.444557328518,563.441622559042,819.634044381358,249.143443542903,1208.17299186419,229.221950031027,161.182375816328,224.344692726277,245.067340577255,199.614162718859,417.126718154576,1.55488850870783,0.404451894548525,3.8444337377712,0.000120831127804159,0.00692256781720721
"8596","Lrrc25",111.083464999055,187.502924063522,190.504511449182,78.233448455501,355.184691593156,94.2141065805491,62.8509893120272,56.6765539519015,46.0170115494409,66.5380542396197,124.880575619395,1.49925541669771,0.390467934284144,3.83963773989876,0.000123215985841322,0.00701160340212396
"1069","Abcg1",2411.26288309979,2280.81915092195,3666.97952282181,1411.81284674312,5021.63932257536,1239.3525772864,1093.80995915609,1015.45492497157,774.79805492547,1838.49762175934,2075.44268642609,1.31104730815441,0.341672988215285,3.83714063848773,0.00012447519306347,0.00704020556805943
"15185","Tnfaip2",772.57297085809,1554.12871387974,1763.7929889295,794.37039970201,2184.70379355893,607.049655802507,635.605972558727,638.791993499556,756.605282917551,629.552359344094,1033.71741310507,1.11360078632187,0.290278352345844,3.83632047420162,0.000124891414866699,0.00704125069230949
"4789","E130215H24Rik",50.1128413529572,28.9183614227323,20.4443865945463,36.1077454410005,22.7100186440637,56.3342080584727,71.9745200186118,61.39960011456,78.1219033281205,63.467067120868,48.9590652095933,-1.06388100149128,0.277748601841672,-3.83037392244997,0.000127948678401722,0.00716796029666356
"10280","Nppa",107.742608908858,35.448314002059,26.020128393059,25.2754218087003,9.08400745762547,1091.71810099523,342.639264313955,774.579570675987,20.3330981264971,152.525693564667,258.536620824664,-3.54680646777654,0.927240270521173,-3.82512125555438,0.000130707737583495,0.00729942926952872
