gene_names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Exp.1.Basal,Exp.1.TW.100,Exp.2.Basal,Exp.2.TW.100,Exp.4.Basal,Exp.4.TW.100
Megf10,2019.817534,-0.908050897,0.180147827,-5.040587567,4.64E-07,8.07E-06,4297.815383,2538.640233,1124.102606,785.3047322,2470.090172,902.9520771
Aspn,6946.387846,-0.812645679,0.161271725,-5.038984223,4.68E-07,8.13E-06,20057.45572,12871.54978,1237.267297,870.7617191,4713.217768,1928.074792
Camk2a,243.1415219,1.091334847,0.216595986,5.038573737,4.69E-07,8.14E-06,183.9953014,357.5672159,126.3672392,345.4261365,157.8369187,287.6563198
Dusp27,648.4116697,-0.839631796,0.166707876,-5.036545465,4.74E-07,8.21E-06,983.9320932,637.7050346,663.8995255,397.5998759,835.2683652,372.065124
Fancb,645.8668152,0.849009794,0.168580214,5.036236293,4.75E-07,8.22E-06,722.2061564,1050.081824,215.9559536,463.2668237,489.6400762,934.0500576
Mov10,2655.87968,0.581870211,0.115582018,5.034262451,4.80E-07,8.29E-06,1729.75262,2621.28959,2570.724583,3551.412466,2097.963715,3364.135106
Sema3f,4803.302991,-0.567823134,0.112798309,-5.033968498,4.80E-07,8.29E-06,6200.740051,4493.515012,4886.828609,3384.996228,6115.316528,3738.421515
Rfc4,958.0374095,0.647725007,0.128776203,5.029850163,4.91E-07,8.47E-06,689.7363973,1090.101512,863.8238144,1343.923562,686.6482009,1073.99097
Irf5,758.7825626,0.864776852,0.172027833,5.026958928,4.98E-07,8.58E-06,860.9405815,1213.64055,422.4815162,939.1273086,379.0390237,737.4663951
Eva1b,5517.992379,-0.558660674,0.111326239,-5.018230023,5.21E-07,8.97E-06,6056.102034,4503.084937,7702.743358,5148.1088,5951.719138,3746.19601
Hspb6,883.7898946,-0.808810318,0.161206631,-5.017227357,5.24E-07,9.00E-06,882.5870876,635.9650482,1341.001598,644.075817,1169.375711,629.7341054
Vegfa,11734.10743,-0.584262431,0.1164524,-5.017178118,5.24E-07,9.00E-06,18699.62943,11551.77005,10030.16385,7702.822935,13790.56873,8629.689593
Rab3b,606.4490611,-1.212804773,0.241887958,-5.01391132,5.33E-07,9.15E-06,437.8497815,265.3479339,1607.881663,398.4994231,603.6974116,325.4181532
Pdgfrl,931.6377401,-0.650302514,0.129711723,-5.013444427,5.35E-07,9.15E-06,1435.556924,908.2729279,1079.779768,694.4504619,899.7856459,571.980713
Srd5a1,525.856522,0.759788344,0.151553013,5.013350307,5.35E-07,9.15E-06,345.3601647,596.815353,457.3739629,796.099299,367.5180807,591.972272
H2-D1,4753.890204,0.635304555,0.12676301,5.011750318,5.39E-07,9.22E-06,4092.173576,5440.067642,4223.872123,6617.069428,2909.0381,5241.120359
Zfp456,465.0075449,0.971248314,0.193904124,5.008910049,5.47E-07,9.34E-06,409.3157508,619.4351769,132.0254738,340.9284004,432.0353613,856.3051063
Tm4sf1,26183.60248,-0.563874218,0.11258576,-5.008397316,5.49E-07,9.36E-06,29206.05632,22218.757,38940.9135,23775.0333,25778.10989,17182.74488
Hmgn2,6144.018979,0.523513619,0.104548911,5.007355996,5.52E-07,9.40E-06,4482.794617,6599.768612,5888.336132,8679.731227,4735.10756,6478.375727
Mb21d1,531.2621965,0.78833675,0.15746654,5.006376272,5.55E-07,9.44E-06,447.6891024,689.0346349,362.1270139,649.4731004,361.7576092,677.4917184
Zfp184,368.617654,1.006216593,0.201100808,5.003543269,5.63E-07,9.56E-06,265.6616652,451.5264843,155.6014513,421.8876511,329.4989689,587.5297033
Dkc1,1895.615652,0.824379207,0.164813704,5.001885085,5.68E-07,9.64E-06,1701.218589,2786.588303,860.051658,2070.757725,1638.27809,2316.799548
Gng8,459.5774545,-0.801858501,0.160476983,-4.996719698,5.83E-07,9.89E-06,781.242082,477.626281,518.6715043,298.6496805,444.7083986,236.5667803
Ube2l6,3646.765525,0.615829668,0.123260282,4.996172792,5.85E-07,9.90E-06,2238.445512,3333.814042,3943.789511,5403.580214,2516.173944,4444.789929
Slc11a2,5028.846951,0.613257227,0.122830606,4.99270699,5.95E-07,1.01E-05,3415.228295,4946.781483,5171.626417,7157.697313,3400.982364,6080.765833
Nup107,3837.220944,0.537021991,0.107853296,4.979189418,6.39E-07,1.08E-05,3223.361537,4617.924043,3062.047953,4666.851032,3107.198319,4345.942777
Ctgf,111053.4032,-0.675948623,0.1357926,-4.977801605,6.43E-07,1.08E-05,153901.7384,122241.8782,121513.417,68529.30711,129299.5429,70834.53576
Ndrg2,3277.928308,-0.650862316,0.130750374,-4.977900233,6.43E-07,1.08E-05,5356.526315,3383.403656,3621.270139,2711.235353,2974.707475,1620.426913
Tns1,36016.50075,-0.616628705,0.123991494,-4.973153288,6.59E-07,1.11E-05,48329.76049,37717.68632,31496.56286,19459.00569,50205.96527,28890.0239
Wdr62,652.7878867,0.710617968,0.143189146,4.962792143,6.95E-07,1.17E-05,491.9660466,760.3740795,506.411996,855.4694162,486.1837933,816.3219885
Vangl2,635.8177401,0.714815435,0.144053141,4.962164855,6.97E-07,1.17E-05,435.8819173,716.0044249,503.5828787,866.263983,504.617302,788.5559345
Depdc1b,254.7513964,1.06107002,0.21390936,4.960372099,7.04E-07,1.18E-05,112.1682586,259.2579813,261.2218303,438.9790485,134.7950327,322.0862268
Lingo1,1320.888262,-0.709831486,0.143107694,-4.960121043,7.04E-07,1.18E-05,1961.960594,1415.478979,1507.919519,900.4467777,1400.946665,738.5770372
Ralgds,4811.020803,0.525423587,0.105935204,4.959858168,7.05E-07,1.18E-05,2849.467342,4162.917586,5154.651713,7083.93444,3867.580555,5747.573185
Mex3b,1386.318054,0.713941022,0.144008423,4.957633787,7.14E-07,1.19E-05,1117.746858,1867.875456,844.0199933,1632.678223,1207.394823,1648.192967
Slc35g1,278.0731503,0.93782524,0.189164651,4.957719284,7.13E-07,1.19E-05,201.7060791,372.3571007,190.4938979,345.4261365,179.7267103,378.728977
Col5a1,104167.6837,-0.560968946,0.113180112,-4.956426851,7.18E-07,1.19E-05,128282.1145,94055.83765,97260.33744,69721.20719,147999.1855,87687.41992
Etaa1,674.7081688,0.709466463,0.143134724,4.95663416,7.17E-07,1.19E-05,678.9131443,1110.98135,216.8989927,368.8143645,648.6290891,1024.012073
Mal,394.8879523,-0.849650042,0.171403946,-4.957003974,7.16E-07,1.19E-05,966.2213155,553.3156917,289.5130033,165.5166904,260.3733111,134.3877015
Orc1,475.8830536,0.93513586,0.188655227,4.956851062,7.16E-07,1.19E-05,398.4924977,589.8554072,299.8864334,588.3038887,285.7193856,693.0407086
Arsi,532.9180251,-0.740384712,0.149504026,-4.95227273,7.34E-07,1.22E-05,795.0171313,473.2763149,552.6209118,334.6315697,653.2374663,388.7247564
Myadm,18249.22642,-0.550190012,0.111129079,-4.950909497,7.39E-07,1.23E-05,22570.41829,17222.3859,22932.8248,15327.38526,19356.33628,12086.008
Mlf1ip,246.7013065,1.004907502,0.203025572,4.949659761,7.43E-07,1.23E-05,169.23632,310.5875817,155.6014513,363.4170811,167.053673,314.3117316
Cenpp,456.7756534,0.825057469,0.16680766,4.946160572,7.57E-07,1.25E-05,362.0870103,666.4148111,309.3168244,606.2948334,314.521743,482.018698
Eno2,1493.673001,0.647438677,0.130996507,4.942411758,7.72E-07,1.28E-05,1173.830987,1628.627319,1189.172303,1874.656428,1122.139845,1973.611121
Asb2,1015.493347,-0.863517315,0.1747329,-4.941927443,7.74E-07,1.28E-05,767.4670327,517.6459694,1904.938979,767.3137876,1322.604253,812.990062
Xaf1,4983.83455,0.540882437,0.109482514,4.940354554,7.80E-07,1.29E-05,2373.244209,3655.711535,4958.499581,7365.492723,4921.746836,6628.312418
Phlda1,921.1196372,0.762629932,0.154388262,4.939688565,7.82E-07,1.29E-05,428.0104605,843.0234359,1003.393601,1415.887341,662.4542207,1173.948764
Slc22a23,2182.346284,-0.575640656,0.116582395,-4.937629349,7.91E-07,1.30E-05,3409.324703,2192.382929,2359.483825,1707.340643,2077.226017,1348.319584
Sass6,653.3900461,0.884970585,0.179571365,4.92823889,8.30E-07,1.37E-05,703.5114466,1044.861864,185.7787024,456.9699931,551.8531682,977.3651019
Ndrg4,12086.89246,-0.616697749,0.125307743,-4.921465598,8.59E-07,1.41E-05,14598.60047,11396.91126,15413.03103,8898.321204,13751.39753,8463.093269
Car13,3819.145509,0.599440585,0.121808892,4.92115622,8.60E-07,1.41E-05,3057.077014,4010.668772,2996.035216,4853.057309,3033.464284,4964.570461
Slc16a11,240.5299021,-1.000200284,0.203317218,-4.919407686,8.68E-07,1.42E-05,233.1919061,125.2790245,390.4181869,170.0144266,341.0199119,183.2559566
Fos,1034.783181,-0.624839159,0.127027909,-4.918912402,8.70E-07,1.43E-05,1166.943463,737.7542556,1410.786492,915.7390806,1187.80922,789.6665767
Arhgef39,309.4447359,0.960567713,0.195293062,4.918596196,8.72E-07,1.43E-05,199.7382149,397.5869043,264.9939867,431.7826706,170.5099559,392.0566829
Bend5,61.51745875,1.883099459,0.382951872,4.917326681,8.77E-07,1.43E-05,11.80718512,39.14969517,33.94940755,152.023482,31.10654602,101.0684367
Mtbp,2030.149358,0.683604637,0.13902304,4.917203915,8.78E-07,1.43E-05,1844.872675,2722.208804,1146.735544,2254.26536,1732.749822,2480.063946
Arhgef25,12338.96555,-0.512620434,0.104295482,-4.915078052,8.87E-07,1.45E-05,14849.50315,11156.79313,13644.83272,9139.399862,14987.59471,10255.66972
Adam33,416.5330639,-0.836901024,0.1703808,-4.911944456,9.02E-07,1.47E-05,744.8365946,450.656491,370.6143658,180.8089933,473.510756,278.7711825
Myh1,84.92020234,-2.255250648,0.45921076,-4.911145043,9.05E-07,1.47E-05,245.9830233,97.4392413,42.43675944,9.895019535,105.9926753,7.774495129
Palb2,320.405652,0.885922336,0.180538281,4.907116265,9.24E-07,1.50E-05,239.0954986,409.7668094,201.8103671,367.01527,232.723048,472.0229185
Slbp,3477.346104,0.58140515,0.118492782,4.906671429,9.26E-07,1.50E-05,3085.611044,4367.365994,2460.389008,4159.506394,2829.543593,3961.660589
2900026A02Rik,5441.412363,-0.599370005,0.122310009,-4.900416655,9.56E-07,1.55E-05,6628.750512,5115.560168,6452.273513,3901.336339,6528.91838,4021.635266
Mest,2105.418403,-0.794423709,0.162253647,-4.896183988,9.77E-07,1.58E-05,1607.74504,686.4246553,4059.78332,2911.834385,2078.378112,1288.344907
Ctps,22886.44273,0.579895266,0.118485917,4.894212588,9.87E-07,1.60E-05,18583.52544,24696.4977,19600.12463,28413.09882,16834.40187,29191.00792
Ccdc34,1312.523715,0.625414896,0.128094333,4.882455638,1.05E-06,1.69E-05,1222.04366,1713.886655,856.2795016,1411.389605,1031.124396,1640.418472
Plat,11026.34485,0.516387429,0.105765661,4.882373195,1.05E-06,1.69E-05,5069.218144,7354.052739,13282.7057,17658.11213,9052.004891,13741.97546
Skp2,1315.690948,0.715007182,0.146458581,4.881975332,1.05E-06,1.69E-05,1080.357438,1508.568254,964.7289979,1534.627575,936.6526634,1869.210757
Tnfsf18,234.9999257,1.250188712,0.256201359,4.879711485,1.06E-06,1.71E-05,87.56995629,314.0675546,159.3736077,376.0107423,180.8788046,292.0988884
Cenpl,400.9699728,0.863906697,0.177056736,4.879264797,1.06E-06,1.71E-05,305.0189489,472.4063217,262.1648694,549.6233578,285.7193856,530.8869531
Cp,1737.094528,0.701218871,0.143775652,4.877173998,1.08E-06,1.73E-05,294.1956959,388.886972,1257.071119,2393.69518,2289.211368,3799.506834
Il13ra1,3513.657592,0.978049672,0.200625674,4.874997561,1.09E-06,1.75E-05,2597.580726,3906.269584,1123.159567,3641.367189,3794.998614,6018.569872
Tagln,71357.63871,-0.531377456,0.109003477,-4.874867027,1.09E-06,1.75E-05,86386.28599,66825.91967,81860.50896,52827.71021,84306.80436,55938.60309
Alg6,814.7827696,0.95733368,0.196403714,4.874315563,1.09E-06,1.75E-05,761.5634401,1115.331316,310.2598635,888.7526637,654.3895606,1158.399774
Fkbp5,3169.788582,0.556475073,0.114177991,4.87375077,1.09E-06,1.75E-05,2420.472949,3413.853419,2797.997006,4499.535247,2451.656664,3435.216205
Ccnd1,31849.28014,0.666510025,0.136814471,4.871633965,1.11E-06,1.77E-05,23360.51576,39241.04446,30052.77,37856.54565,20970.42039,39614.38461
Dctpp1,944.7584602,0.680756935,0.139742697,4.871502769,1.11E-06,1.77E-05,550.0180401,1001.362203,924.1783167,1374.508168,720.0589355,1098.425097
Xdh,6262.60971,0.525323768,0.107965191,4.865677195,1.14E-06,1.82E-05,2043.626958,2998.86665,7948.876563,10639.84464,5534.661002,8409.782445
Stac,351.947543,-1.058091648,0.217655091,-4.86132276,1.17E-06,1.86E-05,861.9245136,560.2756375,255.5635957,94.4524592,236.1793309,103.289721
Nxph3,378.7213959,-0.849242247,0.174926153,-4.8548615,1.20E-06,1.92E-05,527.387602,334.0773988,447.9435719,234.7818272,481.5754161,246.5625598
Arxes2,1653.519111,-0.650550044,0.134014209,-4.854336347,1.21E-06,1.92E-05,2561.175239,1792.186045,1536.210692,1045.273882,1937.822607,1048.4462
Spsb1,5553.319008,0.564753203,0.116415607,4.85118119,1.23E-06,1.95E-05,5231.56694,6836.406769,4094.675766,6596.379841,4161.3646,6399.520133
Fzd1,10869.93245,-0.50231168,0.103556853,-4.850588477,1.23E-06,1.95E-05,12916.07659,8706.022212,10915.67757,8172.386589,14440.34992,10069.08183
S1pr2,7627.150528,0.513820538,0.105932837,4.850436872,1.23E-06,1.95E-05,5762.89027,8580.743187,7354.761931,9811.361643,5780.057087,8473.089048
Dbndd2,4961.386753,-0.544563723,0.112310597,-4.848729644,1.24E-06,1.97E-05,5182.370335,3906.269584,6965.286783,4679.444693,5521.987965,3512.961156
Pnck,332.8187914,-0.847663932,0.17520666,-4.838080543,1.31E-06,2.07E-05,603.1503731,343.6473242,354.5827011,195.201749,323.7384974,176.5921036
Camkk1,1006.972016,-0.660394528,0.136538448,-4.836692793,1.32E-06,2.09E-05,1413.910418,998.7522234,1190.115343,690.852273,1081.816545,666.3852968
Chl1,561.1908778,-1.16967414,0.241892436,-4.835513509,1.33E-06,2.10E-05,2092.823562,662.0648449,122.5950828,96.25155366,284.5672913,108.8429318
Inpp5a,2994.913378,-0.559949804,0.115878995,-4.832194153,1.35E-06,2.13E-05,3571.673498,2633.469495,3890.036282,2643.76931,3224.711937,2005.819743
Tnmd,861.7702396,-0.651582529,0.134974503,-4.827448977,1.38E-06,2.18E-05,1520.175084,1016.152088,557.3361073,353.5220616,1072.59979,650.8363065
Plxna4,2897.341066,-0.606186973,0.12584738,-4.816842216,1.46E-06,2.30E-05,5413.594377,3380.793676,2184.078553,1669.55966,2970.099097,1765.921036
Cst3,22947.51622,-0.478912639,0.099462108,-4.815026008,1.47E-06,2.31E-05,27294.27627,20179.49288,29524.6681,21259.89925,23276.91317,16149.84767
Entpd1,1119.878735,-0.684254642,0.142109717,-4.814974342,1.47E-06,2.31E-05,1222.04366,829.9735375,1900.223784,1002.095615,1053.014187,711.9216254
Ung,201.2715532,1.062182425,0.22058135,4.815377309,1.47E-06,2.31E-05,139.7183572,310.5875817,172.5761551,308.5447001,82.95078937,193.2517361
Lhpp,929.1189892,0.636280577,0.132178681,4.813791255,1.48E-06,2.32E-05,717.2864959,1066.611695,781.7794128,1290.850276,679.7356352,1038.450421
Smtn,7364.973446,-0.515294417,0.107074663,-4.812477583,1.49E-06,2.33E-05,9936.730209,7366.232644,7676.338263,5458.452595,8337.706426,5414.380536
Zranb3,975.6689232,0.816982812,0.169768042,4.812347506,1.49E-06,2.33E-05,817.6475694,1200.590652,494.1524877,1166.712758,841.0288367,1333.881236
Kazald1,944.8875718,-0.774126672,0.160963158,-4.809340727,1.51E-06,2.36E-05,1138.409432,816.9236392,1516.406871,712.4414066,932.0442862,553.0997963
Gnptab,5217.274614,0.785840177,0.163456233,4.807648873,1.53E-06,2.38E-05,4561.509184,5600.146395,3038.471976,6375.99077,3927.489458,7800.039899
Zdhhc15,962.4372462,0.810486323,0.168677674,4.804941301,1.55E-06,2.41E-05,1091.180691,1626.887332,265.9370258,627.8839669,842.180931,1320.55353
Map2,2460.405253,-0.773660185,0.161081575,-4.80290923,1.56E-06,2.43E-05,7536.919834,4028.938629,345.1523101,278.8596415,1737.3582,835.2029053
C1qtnf7,1664.441745,-0.593351067,0.123545327,-4.802699381,1.57E-06,2.43E-05,3064.94847,1860.045517,1600.33735,1076.758035,1389.425722,995.1353765
Plcl1,2452.299441,-0.648715268,0.135089288,-4.802122208,1.57E-06,2.44E-05,4278.136741,2905.777375,1301.393956,941.8259503,3457.434985,1829.22764
Clec14a,592.7534549,-0.782276843,0.162912107,-4.801833691,1.57E-06,2.44E-05,617.9093545,297.5376833,927.9504731,581.1075109,686.6482009,445.3675067
Dctd,936.1804313,0.703206923,0.146449651,4.801697495,1.57E-06,2.44E-05,583.4717313,1045.731858,942.0960596,1307.042126,633.6518633,1105.08895
Zc2hc1c,351.374739,-0.869520491,0.181150306,-4.799994607,1.59E-06,2.46E-05,355.1994856,224.4582523,438.5131809,237.4804689,576.0471484,276.5498982
Rtel1,3266.394531,0.521966122,0.108784609,4.798161487,1.60E-06,2.48E-05,2687.118547,3879.299794,2826.288179,3895.939055,2535.759547,3773.962064
Itga2,1135.714966,1.047919819,0.218652012,4.792637431,1.65E-06,2.54E-05,1229.915116,1719.976608,432.8549463,1473.458364,679.7356352,1278.349128
Pfkp,6831.732475,-0.503684262,0.105112591,-4.79185471,1.65E-06,2.55E-05,8276.836768,6145.632148,8243.104762,5809.276015,7493.221307,5022.323853
Atp2a3,378.4967269,-0.819201719,0.17102745,-4.789884415,1.67E-06,2.57E-05,505.7410959,314.9375478,437.5701418,229.3845438,503.4652077,279.8818246
Ptpla,3077.526251,-0.56510493,0.118030116,-4.787802889,1.69E-06,2.60E-05,4039.041243,3045.846284,3857.972953,2414.384767,3088.76481,2019.147449
1500009L16Rik,692.0627225,0.719452176,0.150284996,4.787252175,1.69E-06,2.60E-05,543.1305154,889.1330769,693.1337375,1023.684748,350.2366662,653.0575908
Myh10,26431.31027,-0.727232726,0.152048014,-4.782914998,1.73E-06,2.66E-05,56167.76354,29249.17226,15562.97425,12776.26931,29558.13128,15273.551
Cenpj,704.0945207,0.889327769,0.186009344,4.781091898,1.74E-06,2.68E-05,756.6437797,1184.930774,174.4622333,459.6686348,635.9560519,1012.905651
Ccp110,1171.967082,0.798038557,0.167150512,4.774371,1.80E-06,2.77E-05,1341.099443,1818.285842,329.1206454,746.6242013,1020.755547,1775.916816
F2r,40671.88989,-0.595657562,0.124797284,-4.773001005,1.82E-06,2.78E-05,51255.97453,34181.16385,40198.92766,31185.50339,55900.76738,31309.00253
Cdkn2b,5246.893212,-0.53467917,0.112195098,-4.765619686,1.88E-06,2.88E-05,6572.666383,4822.372451,5345.145611,3837.468485,6713.253468,4190.452874
Gja1,4741.784351,0.502862648,0.105545449,4.764418094,1.89E-06,2.90E-05,3257.799161,4804.102594,4635.03717,6525.31561,3892.926629,5335.524943
Cd1d1,617.2147413,0.801117525,0.168242495,4.761683559,1.92E-06,2.93E-05,356.1834177,722.9643708,662.9564864,945.4241393,357.149232,658.6108016
Rdm1,572.4166989,-0.75420123,0.158414781,-4.760927144,1.93E-06,2.94E-05,681.8649406,469.796342,768.5768654,413.791726,705.0817097,395.3886094
4930422G04Rik,1082.74809,0.848488273,0.178415185,4.755695381,1.98E-06,3.02E-05,1254.513419,1706.926709,255.5635957,629.6830613,951.6298892,1698.171865
Map1lc3a,6006.179458,-0.531507413,0.111838108,-4.752471446,2.01E-06,3.06E-05,5686.143567,4354.316096,8551.478547,5719.321292,7121.094849,4604.722401
Suclg2,5157.32092,0.513707226,0.108109537,4.751729045,2.02E-06,3.07E-05,3951.471286,5484.437296,4224.815162,6481.237796,4564.597604,6237.366378
Zc3hav1,6614.111941,0.577161087,0.121510265,4.749895701,2.04E-06,3.09E-05,4837.01017,7064.344995,4361.555831,7528.310772,6857.265255,9036.184624
Bmx,189.6459902,-1.080298587,0.227638445,-4.745677238,2.08E-06,3.16E-05,216.4650605,103.5291939,269.7091822,107.0461204,283.415197,157.7111869
Hist1h3c,854.0351688,0.917703907,0.19341543,4.744729559,2.09E-06,3.17E-05,424.0747322,1160.570963,882.6845964,1255.767934,510.3777735,890.7350133
C2,1087.819302,0.684481891,0.144294489,4.743645416,2.10E-06,3.18E-05,860.9405815,1166.660916,778.9502955,1424.882813,858.3102512,1437.170957
Jam2,5089.684509,-0.581812082,0.122695256,-4.741928087,2.12E-06,3.20E-05,6563.810994,4748.423027,5018.854083,3623.376244,6738.599542,3845.043162
Vstm2b,183.121586,-1.092010944,0.230297057,-4.741749456,2.12E-06,3.20E-05,406.3639545,182.6985774,168.8039987,93.55291197,175.1183331,72.19174048
Kif24,417.6154412,0.823104324,0.173597817,4.741443978,2.12E-06,3.21E-05,317.8100661,528.0858881,302.7155507,483.95641,282.2631027,590.8616298
Hip1,9143.82501,-0.514254601,0.108588555,-4.735808508,2.18E-06,3.29E-05,13315.55302,8574.653235,9446.422651,7149.601388,9608.466436,6768.253331
Pde8b,1482.070279,-0.742472594,0.157055232,-4.727461695,2.27E-06,3.43E-05,475.239201,339.2973581,2537.718215,1179.306419,2637.143846,1723.716634
Zbtb7c,1036.99261,0.614669864,0.130184228,4.721538644,2.34E-06,3.53E-05,924.8961676,1320.649717,733.6844188,1180.205966,804.1618192,1258.357569
Mir17hg,231.7926272,1.064783597,0.225598765,4.719811277,2.36E-06,3.55E-05,213.5132642,372.3571007,93.36087077,257.2705079,154.3806358,299.8733835
D430019H16Rik,194.574539,1.724210237,0.365393565,4.718775589,2.37E-06,3.57E-05,59.03592559,79.16938356,132.9685129,523.5364882,49.54005477,323.1968689
Tlr2,944.2763734,0.67849368,0.143796643,4.718425022,2.38E-06,3.57E-05,773.3706253,1219.730503,789.3237256,1112.739924,620.978826,1149.514637
Nt5dc2,4335.429603,0.50006789,0.106001812,4.717540978,2.39E-06,3.58E-05,3071.835995,4372.585954,4345.524167,5923.518513,3375.63629,4923.476701
Fam26e,3588.580829,-0.502228756,0.106505493,-4.715519763,2.41E-06,3.61E-05,5840.620905,4121.157911,3246.883617,2332.525969,3535.777397,2454.519176
Ell2,5386.153225,0.660726221,0.140125964,4.715230521,2.41E-06,3.61E-05,5553.312734,7218.333796,2141.641793,4210.780586,5172.903393,8019.947046
Hist1h4h,3438.169211,0.801850779,0.170112126,4.713660321,2.43E-06,3.64E-05,2349.629839,2858.79774,3018.668155,6079.140184,2003.491982,4319.287365
Rangap1,9074.661202,0.504574326,0.107144438,4.709290873,2.49E-06,3.71E-05,6291.261804,9490.756102,9727.448303,12791.56162,6617.629641,9529.309744
Ccdc42,22.98193843,-3.375173439,0.718458545,-4.697798452,2.63E-06,3.92E-05,43.2930121,8.699932259,44.32283764,3.598188922,36.8670175,1.110642161
Fhl2,26300.32755,-0.559279651,0.119136526,-4.694443153,2.67E-06,3.98E-05,37511.42712,29668.50899,26821.91804,17562.76013,28836.92025,17400.43074
Hlx,628.9443144,0.82868157,0.176528041,4.694333919,2.67E-06,3.98E-05,270.5813256,432.3866333,701.6210894,1063.264826,392.8641552,912.9478566
Fam131a,926.8976244,-0.63219469,0.134750662,-4.691588742,2.71E-06,4.03E-05,1092.164623,768.2040185,1213.69132,734.9300873,1074.903979,677.4917184
Tmem56,128.1708243,-1.298874125,0.277091858,-4.687521793,2.77E-06,4.10E-05,283.3724428,137.4589297,83.93047978,26.08686968,168.2057673,69.97045616
Mif,6776.620229,0.515842042,0.110057834,4.687008837,2.77E-06,4.11E-05,3965.246336,6168.251972,7283.090959,9680.027747,5616.459697,7946.644664
Lin54,2047.527238,0.591955559,0.126471694,4.680537928,2.86E-06,4.24E-05,1925.555106,2665.659244,996.7923273,1713.637474,2039.206905,2944.312369
Sema4f,450.5615421,-0.768214599,0.164209305,-4.678264734,2.89E-06,4.28E-05,829.4547546,495.0261456,560.1652246,298.6496805,316.8259316,203.2475155
D8Ertd82e,2901.834548,-0.686949682,0.147101994,-4.669886935,3.01E-06,4.45E-05,4003.619687,2797.028221,2698.9779,1920.533337,4045.003076,1945.845067
Sfrp2,423.5409644,-1.223492524,0.262168068,-4.66682511,3.06E-06,4.52E-05,407.3478866,313.1975613,1113.729176,329.2342864,281.1110084,96.62586803
Eif4e3,1411.24799,0.635136422,0.136136543,4.6654367,3.08E-06,4.54E-05,1317.485073,1784.356106,988.3049754,1764.911666,1024.21183,1588.218291
Mmp28,715.2533838,-0.738992948,0.158427115,-4.664561041,3.09E-06,4.56E-05,1004.594667,690.7746214,910.9757693,450.6731625,756.925953,477.5761293
Kcna4,307.2018224,-0.920675587,0.197447227,-4.662894488,3.12E-06,4.59E-05,706.4632429,308.8475952,202.7534062,120.5393289,319.1301202,185.4772409
Pdlim2,9457.411604,-0.497406266,0.106850278,-4.655170553,3.24E-06,4.76E-05,9726.168741,7384.502502,12860.22419,8458.442608,10698.34764,7616.783942
Nkain4,3155.960651,-0.777756744,0.167187095,-4.652014236,3.29E-06,4.83E-05,3107.25755,2349.851703,4786.866465,2013.186702,4114.128734,2564.47275
Mdc1,2740.958164,0.507951656,0.109219256,4.650751855,3.31E-06,4.85E-05,2225.654395,3105.875817,2307.616674,3278.849655,2255.800633,3271.951807
Rgs12,6605.239798,0.491065636,0.105587097,4.65081106,3.31E-06,4.85E-05,4706.147202,6917.316139,6226.887169,8256.044482,5577.288491,7947.755306
Agtr1a,377.2068667,-0.941836428,0.202584205,-4.649110858,3.33E-06,4.88E-05,777.3063536,521.1259423,323.4624108,163.717596,341.0199119,136.6089858
Rbm38,350.6352147,0.853081289,0.183782307,4.64180313,3.45E-06,5.06E-05,147.589814,311.4575749,373.4434831,597.2993611,243.0918966,430.9291586
Nup85,4183.039376,0.528805304,0.114024192,4.637658856,3.52E-06,5.15E-05,3085.611044,4757.992953,4155.973308,5418.872517,3078.395961,4601.390474
Rara,3165.801327,-0.608257511,0.131165157,-4.637340632,3.53E-06,5.16E-05,3491.974999,2750.91858,4002.257935,2431.476164,3974.725324,2343.45496
Epha4,8077.196207,0.552623946,0.119189163,4.636528457,3.54E-06,5.17E-05,10898.03186,17879.23079,2620.705655,3338.219772,5479.360476,8247.62869
Slc36a2,63.26954721,2.752585414,0.594252405,4.632013923,3.62E-06,5.28E-05,5.903592559,7.829939033,23.57597747,194.3022018,8.064660078,139.9409123
Rassf2,953.0992047,0.887140561,0.191553216,4.631300802,3.63E-06,5.29E-05,422.106868,566.3655901,949.6403724,1688.450152,574.8950541,1517.137192
Mras,6272.359894,0.497072476,0.107459746,4.625662093,3.73E-06,5.43E-05,4912.772941,6843.366715,5563.930682,7410.470085,5129.12381,7774.495129
Mtus2,1021.623702,-0.59913025,0.129606983,-4.622669517,3.79E-06,5.51E-05,1419.81401,988.3123047,1351.375028,886.9535693,911.3065888,571.980713
Cep152,835.4846146,0.747305498,0.161737586,4.620481346,3.83E-06,5.56E-05,826.5029583,1198.850665,402.6776951,850.0721328,678.5835409,1056.220695
Fbxo32,3151.931928,0.800262753,0.173242681,4.619316376,3.85E-06,5.59E-05,2876.033508,3868.859876,1175.969756,2945.117633,3121.02345,4924.587343
Atm,5289.203375,0.711132725,0.153971681,4.618594282,3.86E-06,5.60E-05,5742.227696,7592.430883,1268.387588,2781.400037,5684.433261,8666.340784
Nck1,2714.049531,0.72217123,0.156365303,4.618487715,3.87E-06,5.60E-05,2633.002281,3791.430479,1158.995052,2570.905985,2540.367925,3589.595465
Ccdc122,1089.282161,0.639052192,0.138473277,4.614985701,3.93E-06,5.68E-05,1088.228895,1602.527522,489.4372922,878.8576442,1016.14717,1460.494442
