gene_names,DKO.1,DKO.3,DKO.5,DKO.6,DKO.7,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Akap13,16870.55441,15703.75778,17341.77373,17976.28695,22577.47121,17219.54695,18421.16898,21430.34335,22678.56196,20085.30759,19087.61241,-0.142136804,0.170834743,-0.832013449,0.405401353,0.769595127
Ckap4,1245.582076,1114.972686,1388.643424,2055.082494,2364.020848,1356.431164,1395.697462,1557.811945,1742.348395,1062.2681,1645.423207,0.199139582,0.239342639,0.832027186,0.405393599,0.769595127
Creb5,488.4635592,445.2045731,691.697669,653.7606827,1006.451052,619.134167,697.848731,1005.962725,1147.189785,559.9552774,770.2872183,-0.295059393,0.354634202,-0.832010539,0.405402996,0.769595127
Dap,2025.169916,2024.994369,2006.867896,1951.333516,2191.141772,1831.035588,1839.875632,1896.31125,2045.318629,1760.153537,2055.966388,0.121805047,0.146302171,0.832558028,0.405094039,0.769595127
Dnajc18,1885.469339,1711.193789,1477.860877,2649.862593,2278.251384,2069.314353,2252.472327,2320.627281,2648.02454,1713.833707,2192.842657,-0.137348401,0.164979005,-0.832520484,0.405115221,0.769595127
Fam19a5,352.6706897,389.3088447,282.347,675.0789658,479.7729385,380.8554024,414.6342095,319.4289221,338.5503687,404.5265147,396.6311659,0.230772927,0.277339864,0.832094325,0.405355705,0.769595127
Gsc,17.58468813,16.67065582,23.0915762,20.60767369,49.58547129,24.41380785,25.46893179,17.87848444,22.64190364,5.14664777,20.25646273,0.399600493,0.479962452,0.832566155,0.405089454,0.769595127
Mobp,3.907708474,6.864387691,11.5457881,8.527313253,6.700739364,10.74207545,11.20632999,8.343292741,8.625487102,9.263965986,8.531764968,-0.35834275,0.430559566,-0.832272184,0.405255327,0.769595127
Tceal3,106.4850559,99.04330811,49.33200371,214.6040502,174.2192235,143.5531901,185.4138234,135.8764818,182.213415,137.9301602,152.3277154,-0.284875824,0.342269055,-0.832315455,0.405230909,0.769595127
5730455P16Rik,1535.72943,1717.077549,1486.257814,1840.478444,1391.073492,1855.449396,1763.468837,1550.660551,1671.188126,1697.364435,1693.601996,-0.098450201,0.118399024,-0.83151193,0.405684492,0.769698315
Acyp2,693.6182541,956.1111426,885.8768326,741.876253,513.2766353,813.4680774,617.3669066,640.0497431,497.0436942,756.5572222,701.0986757,0.189746445,0.228218823,0.831423292,0.405734546,0.769698315
Anapc2,2178.547474,2280.937967,2078.241858,2599.409323,2997.910791,2122.048178,2154.671629,2384.989825,2528.345907,2005.133971,2392.709126,0.116130003,0.139686176,0.831363606,0.405768252,0.769698315
Eci3,205.1546949,222.6022865,337.9767063,151.3598102,91.13005535,166.9904457,132.4384453,123.9574921,93.80217223,244.9804338,160.9964394,0.403695532,0.485435968,0.831614381,0.405626642,0.769698315
Mir23a,54.70791863,42.16695296,35.68698141,36.24108132,79.0687245,79.10073742,67.23797992,42.90836267,62.53478149,39.11452305,52.27347789,-0.247905323,0.298076585,-0.831683318,0.405587719,0.769698315
Rapgef4,679.9412744,918.8473237,650.7626021,847.7570592,812.1296109,676.7507535,856.7748654,939.2163828,929.3962352,952.1298374,798.960012,-0.155067924,0.186501237,-0.831457883,0.405715012,0.769698315
Tmem59l,269.6318847,364.7931744,36.73659851,989.8789467,178.2396671,255.8567062,326.0023269,147.7954714,72.23845448,266.5963545,310.2306022,0.783961325,0.942528444,0.831764102,0.40554211,0.769698315
7530420F21Rik,13.67697966,13.72877538,6.297702601,6.39548494,8.040887237,17.57794165,3.056271815,8.343292741,22.64190364,15.43994331,11.27891715,-0.481436873,0.579451935,-0.830848676,0.406059121,0.770165762
Gpatch8,2724.649733,2799.689551,2931.580561,2907.10321,3095.741586,2734.346479,2888.176865,3226.470493,3394.129175,2920.207945,2946.370892,-0.068689582,0.082688756,-0.830700395,0.406142903,0.770240371
Ptcd2,743.4415371,831.5715374,800.8578474,758.2202701,536.0591491,741.2032062,626.535722,619.7874607,536.9365721,801.8477225,695.8875728,0.142695591,0.171831628,0.830438446,0.406290936,0.770436801
4833417C18Rik,95.7388576,82.37265229,100.7632416,72.48216265,71.02783726,95.70212676,96.7819408,101.3114119,92.72398634,77.19971655,89.30360342,-0.133991202,0.161456042,-0.829892766,0.406599415,0.770446782
6430573F11Rik,190.5007881,200.0478698,210.9730371,115.1187289,100.5110905,278.3174095,160.9636489,146.6035724,139.0859795,233.6578088,172.1429656,-0.2309082,0.278153198,-0.830147567,0.406455356,0.770446782
B3gnt1,931.0115438,1131.643342,962.4988809,1297.572833,770.5850269,1054.676499,949.4817771,752.0882456,867.9396396,932.5725759,971.242681,0.161351842,0.194371137,0.830122435,0.406469564,0.770446782
Lpar3,9.769271184,4.903134065,5.248085501,12.08036044,13.40147873,8.788970825,4.075029086,7.151393778,9.70367299,5.14664777,9.329027778,0.380846335,0.459005075,0.829721405,0.406696316,0.770446782
Mink1,2894.635052,2970.318616,2840.263873,4124.377177,3654.583249,3066.374266,3034.877912,2990.474498,3246.417708,2893.445376,3240.58485,0.114162909,0.137497903,0.830288362,0.406375766,0.770446782
Mll5,6927.390197,7165.440122,8099.895162,6502.786965,8519.320027,7356.36858,8161.264502,8747.346489,8956.490169,7937.160191,7957.783271,-0.145395199,0.175211649,-0.8298261,0.406637112,0.770446782
Nop10,1326.667027,1388.567567,1409.635766,1301.83649,884.4975961,1247.057305,1064.601349,1000.00323,900.2852163,1323.717806,1204.51814,0.189423498,0.228278529,0.829791126,0.406656889,0.770446782
Pet112,693.6182541,935.5179796,1147.231491,627.4681335,645.9512747,937.4902213,623.4794502,696.0689944,562.8130334,745.2345971,743.2128483,0.18359623,0.221230428,0.829886882,0.406602743,0.770446782
Acta1,1166.450979,263.7886127,91.31668772,285.664994,95.15049897,214.8415091,278.1207351,106.0790077,311.5957216,437.4650604,278.2309742,0.497130629,0.599335381,0.829469851,0.40683859,0.770547843
Pomgnt1,2418.871545,2335.853068,2942.076732,2485.711813,2503.396226,2503.880133,2132.258969,2413.5954,2366.618024,2670.080863,2472.30181,0.069649526,0.083965661,0.82950012,0.406821469,0.770547843
Gm4814,4.884635592,0.980626813,7.347319701,5.684875502,1.340147873,4.882761569,5.093786358,5.959494815,8.625487102,5.14664777,5.284539716,-0.510482572,0.615525495,-0.829344319,0.406909599,0.770581826
Wscd1,454.2711101,255.9435982,355.820197,381.5972681,377.9217001,402.3395533,396.2965786,284.8638522,249.0609401,297.4762411,335.9551205,0.162587004,0.196057812,0.829280923,0.406945463,0.770581826
Tubb1,125.0466712,30.3994312,56.67932341,33.39864357,79.0687245,108.3973068,59.08792175,35.75696889,146.6332807,110.1382623,74.20700912,-0.505545517,0.60975355,-0.829098112,0.407048892,0.770693467
Fzd2,1052.150507,619.7561458,801.9074645,1140.528148,1668.484102,1266.588351,1129.801814,1381.410898,1902.998092,749.3519153,1260.197256,-0.283811658,0.342462834,-0.828737107,0.407253184,0.770882214
Lrrc3b,95.7388576,110.8108299,112.3090297,129.3309177,54.94606279,85.93660362,96.7819408,69.13013985,75.47301214,77.19971655,90.37443515,0.317847928,0.383743597,0.828282036,0.407510794,0.770882214
Maf,1946.03882,1887.706615,1466.315089,1671.353398,1892.288796,1624.98305,1394.678705,1656.739559,1933.187297,1506.938467,1719.339142,0.12697762,0.153300928,0.828289963,0.407506306,0.770882214
Mphosph8,737.5799744,790.3852112,738.9304385,936.5832389,814.8099067,762.6873571,949.4817771,898.6918181,894.8942868,774.0558246,834.0168967,-0.089418935,0.107943034,-0.828390045,0.407449642,0.770882214
Mxra7,690.6874727,697.225664,681.201498,904.6058142,1115.00303,737.296997,1038.11366,928.4892922,1060.934914,800.818393,879.292677,-0.159742107,0.192892744,-0.828139534,0.407591482,0.770882214
Omp,263.770322,583.4729537,36.73659851,1178.190448,101.8512383,324.2153682,406.4841513,127.533189,66.84752504,290.2709342,350.914593,0.832647538,1.005213041,0.828329422,0.407483965,0.770882214
Rbbp4,5341.837483,4660.919242,4516.502382,4886.150494,4907.62151,4746.044245,5039.792222,5163.306308,5604.410244,4880.051415,5022.379055,-0.064894525,0.07832555,-0.828523064,0.407374339,0.770882214
Sema6c,286.2396457,305.9555656,256.1065724,429.2081004,521.3175225,433.5892274,398.3340932,395.7104557,473.3236047,371.587969,357.6799011,-0.205322665,0.247905272,-0.828230329,0.407540071,0.770882214
Trim25,2498.979569,2804.592685,2299.711067,2410.387213,2314.435376,2423.802843,2447.054966,2116.812558,1777.928529,2585.67584,2369.088572,0.11906104,0.143769889,0.828136137,0.407593406,0.770882214
Utp15,887.0498235,819.8040156,801.9074645,835.6766988,857.6946386,816.3977344,987.1757961,806.9155979,933.7089788,865.6661549,856.658942,-0.070131296,0.084663327,-0.828355072,0.407469442,0.770882214
Olfr1034,48.84635592,95.12080086,146.946394,114.4081195,136.695083,64.45245272,99.83821261,206.1985206,229.6535941,118.3728987,131.4750282,-0.406718937,0.491178586,-0.828046964,0.407643903,0.770893588
Asphd2,96.71578472,95.12080086,16.7938736,244.4496466,8.040887237,54.68692958,103.9132417,44.10026163,25.87646131,63.81843235,81.134721,0.660171024,0.797353005,0.827953266,0.407696967,0.770909814
Arhgef9,922.2191998,1370.916285,928.9111337,2214.259008,877.7968567,1105.457219,1159.345775,1053.638683,1018.885664,893.4580529,1181.418004,0.272121509,0.329152951,0.826732702,0.408388581,0.770960628
Arpc1b,6095.048292,5447.381946,5300.566356,5843.341406,6767.746758,5623.964776,6811.411118,5988.10039,7083.681282,6173.918665,6378.515871,-0.105271098,0.127290547,-0.827014263,0.408228977,0.770960628
Bin1,1430.221301,1512.126546,1189.216175,2142.487455,1466.121773,1446.273977,1542.398509,1349.229626,1464.176436,1184.758317,1532.790358,0.148363548,0.179389797,0.827045635,0.408211196,0.770960628
Dgki,199.2931322,553.0735225,13.6450223,1026.830638,101.8512383,238.2787646,372.8651614,125.1493911,117.5222618,228.511161,309.7365866,0.808231388,0.977719315,0.82664971,0.408435633,0.770960628
Gpatch3,237.3932898,205.9316307,224.6180594,196.1282048,277.4106097,269.5284386,252.6518033,269.3691656,257.6864272,188.3673084,224.9219938,-0.121631914,0.14698584,-0.8275077,0.40794936,0.770960628
Grhl2,37.1232305,46.08946021,33.58774721,73.90338152,41.54458406,38.08554024,27.50644633,47.67595852,52.8311085,26.7625684,43.39881526,0.281324347,0.339920155,0.827618905,0.407886358,0.770960628
Il31ra,180.7315169,243.1954496,100.7632416,148.5173725,105.871682,72.26487123,239.4079588,257.450176,154.1805819,223.3645132,151.4616087,-0.278494081,0.336472931,-0.827686436,0.407848103,0.770960628
Letmd1,4657.988501,8153.91195,8672.986099,5325.307126,2885.33837,7447.187946,3279.379657,4135.889402,2450.716523,6677.260817,5146.434152,0.30779682,0.372265877,0.826819859,0.408339172,0.770960628
Mau2,5164.036748,4486.367669,4979.383523,4310.556849,5302.965133,4729.442856,4858.453428,5199.063277,5576.377411,4976.808393,4908.81552,-0.064271317,0.077711931,-0.827045685,0.408211168,0.770960628
Ppm1m,3633.191953,3771.490723,3559.251587,2519.821066,2812.970385,3733.359496,2253.491085,2654.358991,2321.334216,3467.811267,2997.789621,0.175379281,0.211974215,0.827361392,0.408032256,0.770960628
Psapl1,11.72312542,20.59316307,7.347319701,51.87448895,25.46280958,19.53104628,21.3939027,14.30278756,16.17278832,14.41061376,19.08305494,0.45764123,0.553164446,0.827314975,0.408058558,0.770960628
Psmc3ip,59.59255422,81.39202548,67.17549441,61.82302108,83.08916811,80.07728974,80.48182445,73.8977357,102.4276593,58.67178458,75.67295738,-0.17104887,0.206643231,-0.82774969,0.407812272,0.770960628
Ptgr1,226.6470915,247.1179569,185.7822267,385.1503152,223.8046948,220.7008229,362.6775887,270.5610646,346.09767,244.9804338,288.5562043,-0.183949863,0.222305819,-0.827463104,0.407974626,0.770960628
Rag2,8.792344066,12.74814857,14.6946394,10.65914157,16.08177447,12.69518008,15.28135907,10.72709067,18.32916009,17.49860242,13.29721441,-0.272014789,0.328967524,-0.826874294,0.408308315,0.770960628
Runx2,115.2774,151.997156,178.434907,153.4916385,241.2266171,134.7642193,145.6822898,160.90636,174.6661138,108.0796032,178.5390754,0.211706945,0.256064563,0.82677174,0.408366451,0.770960628
Wdr86,54.70791863,44.12820658,43.03430111,63.24423996,22.78251384,75.19452817,55.01289266,38.14076682,54.98748027,53.52513681,49.54996879,-0.269820835,0.326378143,-0.82671233,0.408400131,0.770960628
Mir1932,8.792344066,4.903134065,5.248085501,5.684875502,2.680295746,7.812418511,1.018757272,3.575696889,4.312743551,3.087988662,5.071062044,0.479061496,0.579580149,0.826566432,0.40848285,0.77096578
Ywhah,4074.763011,5733.724975,2509.634487,10750.81018,3295.423619,3895.46718,5167.136881,3414.790529,3359.627226,4512.580765,4892.404569,0.373678271,0.452387778,0.826013189,0.40879661,0.771473947
Adamts15,2881.934999,2522.172163,2303.909535,2224.20754,4474.753747,2228.49238,2259.603628,2895.122581,3509.495065,1486.351876,2978.457937,0.218647321,0.265002208,0.825077354,0.409327676,0.771547901
Arntl2,237.3932898,225.544167,312.7858959,214.6040502,355.1391863,309.5670835,331.0961133,290.823347,305.1266062,269.6843431,319.6222112,-0.166978165,0.20235837,-0.825160653,0.409280389,0.771547901
Atp6v1h,3136.912977,3431.213219,2574.710747,3819.525728,2081.249646,2523.411179,2823.995157,2520.866307,2431.309177,3195.038936,2949.797593,0.157161783,0.190498503,0.825002716,0.409370049,0.771547901
C530005A16Rik,102.5773474,101.9851885,128.0532862,105.8808062,64.3270979,113.2800684,116.138329,120.3817953,102.4276593,104.9916145,100.9827283,-0.137877923,0.166985786,-0.825686583,0.408981905,0.771547901
Cdk12,4243.771402,4161.780194,5242.837415,3929.670191,4528.359662,4576.124143,4423.444073,4835.534093,4712.750515,4875.934097,4499.484102,-0.083746243,0.101428552,-0.82566735,0.408992818,0.771547901
Immt,7500.846415,10843.7713,12327.75284,8053.336758,5168.950345,9690.32861,6299.994967,6961.881843,4868.009283,9725.105626,7947.661391,0.225429544,0.273233121,0.82504472,0.409346202,0.771547901
Mxra8,4787.919807,3677.350549,4119.747118,4351.061587,5604.498404,4830.027744,4794.27172,5227.668852,6872.356848,3921.745601,5256.841082,-0.186286486,0.225687278,-0.825418641,0.409133955,0.771547901
Nr2e1,17.58468813,32.36068483,33.58774721,20.60767369,79.0687245,21.48415091,20.37514543,34.56506993,42.04924962,18.52793197,31.4978116,0.407696733,0.494035604,0.825237554,0.409236737,0.771547901
Pcdhb8,40.05401185,38.24444571,59.82817471,66.08667771,49.58547129,35.1558833,35.6565045,54.8273523,59.30022382,36.02653439,47.94967387,0.211492253,0.256239042,0.825370917,0.409161041,0.771547901
Rnf112,160.2160474,328.5099823,2.0992342,881.1557028,56.28621066,162.1076841,245.5205024,60.78684711,15.09460243,182.1913311,242.4755342,1.101598702,1.334966655,0.825188178,0.409264764,0.771547901
Slc6a17,1093.181445,1175.771549,673.8541783,2428.152449,1542.510202,993.1537032,1358.003443,1176.404276,1243.148329,868.7541436,1260.079283,0.294149301,0.356404579,0.825324137,0.409187592,0.771547901
Znrd1,362.4399609,371.6575621,409.3506691,371.6487359,385.9625874,375.9726408,383.0527341,405.2456474,456.0726305,424.0837762,392.5204242,-0.105221358,0.127490146,-0.825329344,0.409184636,0.771547901
A430105I19Rik,2978.650784,1975.963028,2211.54323,2621.438216,5046.996889,3121.061195,3110.26595,3899.893407,4739.705162,2616.555726,3282.590892,-0.237580746,0.288231288,-0.824271188,0.409785486,0.771612327
Ddi2,1594.345057,1183.616563,1352.956442,1213.72092,1691.266615,1213.854526,1156.289503,1317.048354,1478.192852,1337.099091,1347.350871,0.11290676,0.136925514,0.824585258,0.409607094,0.771612327
Hpca,264.7472491,435.398305,28.33966171,515.9024518,29.4832532,185.5449396,224.1265997,152.5630673,37.73650607,119.4022283,211.1931454,0.824945455,1.000627647,0.824428005,0.409696408,0.771612327
Ndufa9,3934.085506,5691.558022,6193.790508,3802.471101,2173.71985,4624.951758,2955.414845,3035.766659,2226.453858,5146.64777,3919.933342,0.276927699,0.335774993,0.824741881,0.409518149,0.771612327
Nek8,346.809127,363.8125476,398.8544981,471.1340572,529.3584098,354.4884899,377.9589477,381.4076682,448.5253293,391.1452305,414.9827408,0.109731661,0.133042043,0.824789358,0.40949119,0.771612327
Polrmt,1183.05874,1346.400614,1406.486914,1323.865382,1488.904287,1436.508454,1119.614241,1195.47466,1102.984163,1405.034841,1257.657171,0.107845384,0.130840975,0.82424779,0.409798778,0.771612327
Slain1,17.58468813,28.43817758,13.6450223,73.90338152,10.72118298,20.50759859,38.71277632,4.767595852,4.312743551,21.61592063,25.43714603,0.687276242,0.833833364,0.824236917,0.409804954,0.771612327
Zfp9,902.6806574,1012.987498,890.075301,1465.98727,1340.147873,1168.93312,1298.915521,1253.877709,1416.736256,1056.092122,1185.823824,-0.142243571,0.17256933,-0.824269129,0.409786655,0.771612327
Gm10336,807.9187269,856.0872077,1093.701018,913.1331275,922.0217365,995.1068078,882.2437972,1071.517168,1180.613547,871.8421322,946.3344022,-0.122874582,0.149106465,-0.824072795,0.409898197,0.77162022
Kif3c,1391.144217,1776.895785,971.9454348,3764.808801,1789.09741,1435.531901,1769.581381,1483.914209,1669.031754,1444.149364,1812.674436,0.313461863,0.380365204,0.82410762,0.409878411,0.77162022
Camk1g,43.96172033,116.6945907,4.198468401,197.5494237,5.360591491,44.92140644,58.06916448,10.72709067,5.390929439,56.61312547,64.08374116,1.066441994,1.294346828,0.823922901,0.409983367,0.771627787
Cntn5,181.708444,485.4102724,8.396936802,677.9214036,2.680295746,145.5062948,255.7080752,139.4521787,16.17278832,91.6103303,208.4012399,1.064800077,1.293728767,0.823047384,0.410481048,0.771627787
Gm6994,1.953854237,6.864387691,1.0496171,20.60767369,6.700739364,3.906209255,6.112543629,2.383797926,3.234557663,8.234636432,6.660048795,0.66316468,0.805685933,0.823105695,0.41044789,0.771627787
Htr1b,192.4546423,120.617098,98.66400742,190.4433293,424.8268757,231.4428984,184.3950661,352.802093,486.2618354,146.1647967,259.5887427,-0.449259109,0.545657473,-0.823335392,0.410317293,0.771627787
Ifnk,50.80021016,37.26381889,29.38927881,9.23792269,16.08177447,22.46070322,16.30011634,19.07038341,21.56371775,30.87988662,24.6336861,0.369777908,0.449181334,0.823226344,0.41037929,0.771627787
Lrpap1,4517.310995,5005.119253,3548.755416,5710.457442,4315.27615,3963.825842,4608.857896,4040.537484,4540.240773,4175.99,4559.899872,0.115121599,0.139806498,0.823435253,0.410260523,0.771627787
Naa10,724.8799219,762.9276605,812.4036355,709.1882188,609.7672821,768.546671,622.4606929,607.8684711,610.2532125,688.6214716,687.3904675,0.13436558,0.163229499,0.823169717,0.410411487,0.771627787
Ndufv3,3605.837994,4533.437756,5061.253657,3133.077011,2393.504101,4384.719889,2638.581333,2815.265351,2255.564877,3948.508169,3471.585117,0.223217239,0.271145192,0.82323879,0.410372214,0.771627787
Prdm15,830.3880506,835.4940446,812.4036355,1039.621607,1191.391459,652.3369457,653.0234111,940.4082818,1117.00058,806.9943703,907.1350264,0.175547059,0.213089045,0.823820197,0.41004173,0.771627787
Ptger2,122.1158898,105.9076958,99.71362452,78.87764759,116.5928649,136.7173239,102.8944844,104.8871087,83.02031335,162.6340695,114.1664986,-0.180416349,0.219182314,-0.8231337,0.410431967,0.771627787
Ssxb5,7.815416947,7.845014504,14.6946394,7.106094377,4.020443618,9.765523139,11.20632999,8.343292741,7.547301214,16.46927286,9.401146335,-0.359135071,0.43616968,-0.823383851,0.410289744,0.771627787
Tfb1m,244.2317796,279.4786417,323.2820669,275.7164618,249.2675043,285.1532756,230.2391434,213.3499144,212.4026199,292.3295933,270.1108951,0.153045179,0.185769541,0.823844305,0.41002803,0.771627787
Tnip3,30.28474067,18.63190945,15.7442565,13.50157932,6.700739364,16.60138934,20.37514543,13.11088859,2.156371775,12.35195465,18.58707117,0.398636565,0.484191389,0.823303707,0.410335306,0.771627787
Abcd3,5635.892546,7272.328445,7831.193185,5208.767179,3532.629793,8877.837085,6135.975046,6039.352045,4008.695131,9389.544191,6094.737018,-0.224763073,0.273337497,-0.822291398,0.410911071,0.771710969
Acadsb,7578.023657,8950.180922,8704.474612,5920.797835,5597.797665,7088.793246,5707.078235,6597.16076,6366.687667,7077.670013,6882.446663,0.162468638,0.197604656,0.822190334,0.410968579,0.771710969
Fam64a,34.19244914,50.01196746,50.38162081,36.95169076,60.30665428,27.34346479,31.58147542,57.21115022,40.97106373,42.20251171,48.3764559,0.212545764,0.258404121,0.822532408,0.41077395,0.771710969
Gm5122,16.60776101,21.57378988,38.83583271,17.05462651,4.020443618,33.20277867,17.31887362,21.45418133,18.32916009,38.0851935,18.73483281,-0.381556275,0.463862157,-0.822563921,0.410756023,0.771710969
Kif13b,4285.779268,3914.662237,4285.58662,3781.152818,4819.171751,4313.43157,4311.380773,4575.700119,5200.090537,4120.406205,4294.141726,-0.095251327,0.115870022,-0.822053237,0.411046598,0.771710969
Mkks,919.2884184,1105.166418,1207.059665,1104.287066,999.7503131,946.2791921,872.0562244,923.7216963,960.663626,1142.555805,1019.123314,0.139185838,0.169351837,0.821873804,0.411148724,0.771710969
Mtg1,434.7325677,600.1436095,604.5794497,414.2853022,381.9421438,547.8458481,407.5029086,380.2157692,274.9374014,515.6941065,448.2677448,0.195729161,0.237966246,0.822508087,0.410787786,0.771710969
Pdzk1ip1,19.53854237,28.43817758,33.58774721,21.31828313,46.90517555,9.765523139,23.43141725,38.14076682,25.87646131,16.46927286,25.64266771,0.39412443,0.479346498,0.822211973,0.410956266,0.771710969
Rbm11,153.3775576,267.7111199,73.47319701,434.8929759,120.6133086,138.6704286,213.939027,133.4926839,109.9749605,147.1941262,188.4160392,0.499897857,0.607806576,0.822462075,0.410813963,0.771710969
Smap1,938.8269608,1054.173824,895.3233865,1179.611667,928.7224759,887.6860533,921.9753307,1007.154624,921.848934,968.5991103,981.0759345,0.088090128,0.107100142,0.822502436,0.410791001,0.771710969
Snord70,3.907708474,9.80626813,13.6450223,6.39548494,4.020443618,9.765523139,6.112543629,10.72709067,10.78185888,11.32262509,8.770323376,-0.35756777,0.435021601,-0.821954057,0.411103046,0.771710969
Tm2d3,642.8180439,569.7441783,466.0299925,533.6676877,440.9086502,496.0885754,521.603723,443.3864142,485.1836495,496.136845,527.3057959,0.120522046,0.146500557,0.822672949,0.410694003,0.771710969
Zfp251,864.5804998,923.7504578,738.9304385,1078.705126,1104.281847,950.1854014,995.3258543,1001.195129,1211.880938,910.9566553,990.4509322,-0.105995148,0.128931541,-0.822104095,0.411017655,0.771710969
Hist2h3c1,51.77713728,76.48889141,39.88544981,120.092995,60.30665428,62.49934809,52.97537812,79.85723052,44.2056214,58.67178458,66.1478945,0.238434962,0.290148819,0.821767818,0.411209053,0.77174062
6-Mar,8594.027861,8488.305693,8160.772954,8941.598555,6109.734152,7694.255681,7693.654915,6818.853967,6670.736087,8413.739774,7704.039928,0.111893496,0.1361962,0.82156107,0.411326753,0.771877925
Tmem255b,331.1782931,367.7350549,274.9996803,415.7065211,477.0926427,294.9187988,399.3528504,371.8724764,296.5011191,333.5027755,345.3920197,0.137481116,0.167366927,0.821435386,0.411398315,0.771928626
Fance,789.3571117,554.0541493,610.8771523,537.9313444,896.5589269,708.9769799,682.5673719,741.361155,886.2687997,676.269517,709.5342348,-0.127221718,0.154930033,-0.821155951,0.411557444,0.77197997
Jazf1,672.1258575,617.7948922,563.6443828,867.6541235,691.5163024,671.8679919,775.2742836,705.6041861,869.0178255,687.5921421,734.5390717,-0.11878767,0.144656026,-0.821173325,0.411547548,0.77197997
Nsun4,711.2029422,869.8159831,957.2507954,757.5096606,562.8621066,778.3121942,710.0738183,641.2416421,612.4095842,765.8211882,717.1868282,0.138007866,0.168093773,0.821017121,0.411636516,0.77197997
Slc2a3,1320.805464,2054.413173,188.931078,3998.599306,469.0517555,995.1068078,1547.492295,733.0178622,476.5581624,1145.643794,1357.900615,0.713702031,0.869160882,0.821139153,0.41156701,0.77197997
Ssr2,1624.629798,1570.964154,1639.501911,1562.630154,1297.263141,1511.702982,1368.191016,1306.321263,1313.230411,1648.985945,1516.306428,0.1066059,0.129849437,0.820996245,0.411648407,0.77197997
Gm19897,58.6156271,95.12080086,98.66400742,87.40496084,134.0147873,109.3738592,85.57561081,119.1898963,116.4440759,108.0796032,96.05111271,-0.191938065,0.233818638,-0.820884368,0.411712136,0.77201594
Colq,40.05401185,102.9658154,31.48851301,198.2600331,26.80295746,72.26487123,72.33176628,16.68658548,15.09460243,71.02373922,69.50479512,0.69331345,0.844719952,0.820761304,0.411782244,0.772063863
Tmem19,943.7115964,1001.219976,841.7929144,1055.255015,881.8173003,892.5688149,903.6376999,890.3485253,933.7089788,828.610291,960.8724321,0.087962492,0.107202442,0.820526941,0.411915777,0.772230681
Brca1,41.03093897,54.91510153,67.17549441,85.27313253,29.4832532,50.78072032,48.90034903,56.01925126,40.97106373,26.7625684,61.10871944,0.323869908,0.394886161,0.820160187,0.412124795,0.772253088
Lpar4,279.4011559,352.0450259,292.843171,173.3887028,217.1039554,374.9960885,335.1711423,250.2987822,274.9374014,231.5991496,271.1555232,-0.15995899,0.195044579,-0.820115026,0.412150537,0.772253088
Pax6,12.70005254,13.72877538,11.5457881,15.63340763,6.700739364,4.882761569,23.43141725,15.49468652,26.95464719,10.29329554,14.4003916,-0.404320483,0.492967577,-0.820176623,0.412115427,0.772253088
Pcbd1,240.3240711,493.2552869,17.8434907,1112.10377,92.47020322,193.3573581,381.0152196,125.1493911,40.97106373,321.1508208,331.2657882,0.881940919,1.07511695,0.820320914,0.412033187,0.772253088
Pithd1,1025.773474,908.0604288,833.3959776,950.7954277,621.828613,862.2956931,827.2309045,705.6041861,670.6316222,799.7890634,820.5688522,0.167635097,0.204341515,0.820367297,0.412006752,0.772253088
Nt5dc2,190.5007881,289.2849098,99.71362452,581.9891295,101.8512383,238.2787646,215.9765416,131.1088859,98.11491578,211.0125586,239.6532463,0.499353568,0.60910831,0.819810794,0.412323977,0.772327553
Spire2,133.8390152,188.2803481,31.48851301,487.4780743,75.04828088,129.8814577,178.2825225,95.35191704,39.89287785,135.8715011,148.8077977,0.662507865,0.808093808,0.819840294,0.412307157,0.772327553
Zfp488,13701.40284,15040.85406,16825.36212,14279.69665,19176.17591,16087.72282,15813.15037,19779.56329,19942.12618,16368.39857,16638.28509,-0.155107163,0.189175689,-0.819910659,0.41226704,0.772327553
Sox11,41.03093897,101.0045617,7.347319701,308.404496,42.88473193,33.20277867,93.72566898,14.30278756,2.156371775,109.1089327,81.50625817,0.988470171,1.205910521,0.819687824,0.412394093,0.772375406
Cpt1b,211.0162576,222.6022865,364.2171338,169.8356556,107.2118298,419.917495,206.8077261,226.460803,121.8350053,363.3533326,222.2139961,-0.316228849,0.385862895,-0.819536817,0.412480205,0.772433228
Kcnk6,511.90981,441.2820658,563.6443828,465.4491817,495.8547129,541.0099819,520.5849658,517.2841499,526.1547132,562.0139365,522.834483,-0.106899533,0.130448426,-0.819477367,0.41251411,0.772433228
Gpr30,294.0550626,302.0330584,175.2860557,357.4365472,294.832532,285.1532756,336.1898996,220.5013082,219.9499211,198.6606039,265.9711398,0.176432499,0.215328887,0.819362889,0.412579402,0.772472022
Tmem63c,144.5852135,326.5487287,1.0496171,674.3683564,52.26576704,107.4207545,244.5017452,54.8273523,20.48553187,162.6340695,203.7604944,1.023507401,1.249736262,0.818978717,0.412798556,0.772798853
Cdh4,162.1699017,249.0792105,82.91975092,331.143998,171.5389277,159.1780272,172.1699789,156.1387641,158.4933255,142.0474784,184.1951189,0.340983977,0.41643113,0.818824415,0.412886599,0.772880186
