gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Slc22a3,2052.598173,4286.789509,3356.411629,3545.947725,1123.303808,1885.722518,1349.853385,990.4680382,1049.074869,1784.857447,1866.074416,1.024582893,0.303004335,3.381413316,0.00072114,0.025661916
Ckap2l,32.11145763,47.02489589,56.28415253,31.58432369,89.28124346,33.20277867,12.22508726,8.343292741,28.03283308,21.61592063,31.53836621,1.304808334,0.386655562,3.374601231,0.000739227,0.026251655
Msln,22.81603568,10.3454771,0.938069209,1.21478168,1.822066193,65.42900503,21.3939027,8.343292741,9.70367299,269.6843431,57.26041007,-3.322362879,0.987659017,-3.363876421,0.000768559,0.027071415
Slc41a2,3012.561749,1549.000071,2158.497249,1060.504407,1512.31494,793.9370312,1000.419641,828.3697793,985.4619014,921.2499508,1364.215832,1.037015168,0.30848677,3.361619589,0.000774868,0.027209346
Sstr1,6.760306869,8.46448126,6.566484461,9.718253443,7.288264773,12.69518008,25.46893179,19.07038341,16.17278832,19.55726153,12.58996895,-1.273372785,0.378827418,-3.361353283,0.000775616,0.027209346
Cd200r4,12.67557538,24.45294586,42.21311439,8.503471762,125.7225673,17.57794165,8.150058172,4.767595852,2.156371775,6.175977324,21.3157683,2.4531946,0.731637643,3.353018567,0.000799353,0.027816858
Fcrls,365.0565709,555.8342694,514.0619264,362.0049407,1303.688361,329.0981298,267.9331624,194.279531,263.0773566,267.625684,450.0396245,1.229762766,0.367161952,3.349374191,0.000809943,0.028128892
Sdf2l1,233.230587,270.8634003,149.1530042,115.4042596,395.3883639,88.86626056,113.0820571,100.1195129,83.02031335,144.1061376,190.6387425,1.138478706,0.340453715,3.34400436,0.000825784,0.028564558
Pmaip1,38.8717645,54.54887923,81.61202116,12.1478168,88.37021037,22.46070322,30.56271815,16.68658548,15.09460243,22.64525019,39.77409688,1.360776906,0.407055405,3.342977125,0.000828847,0.028613395
Cd101,25.35115076,18.80995836,12.19489971,13.36259848,37.35235696,4.882761569,5.093786358,10.72709067,9.70367299,8.234636432,15.64783137,1.492599992,0.446872189,3.34010491,0.000837467,0.02874195
Cenpi,44.78703301,34.79842296,50.65573727,26.72519697,59.21715128,17.57794165,24.45017452,22.6460803,18.32916009,16.46927286,28.68371782,1.128260692,0.33779465,3.340078629,0.000837547,0.02874195
Hhip,257.7366994,1614.834925,1038.442614,608.6056218,645.9224655,1790.020391,2550.968208,2362.343745,2989.809467,1121.969214,1339.373612,-1.376442949,0.41201772,-3.340737261,0.000835563,0.02874195
Blnk,103.0946798,189.9805794,264.5355169,66.81299242,342.5484443,109.3738592,83.53809627,50.05975644,75.47301214,92.63965986,148.1877266,1.233732864,0.370666392,3.328418467,0.000873406,0.029736975
Gjb5,34.6465727,20.69095419,66.60291382,7.288690082,63.77231676,12.69518008,7.131300901,5.959494815,6.469115326,21.61592063,23.80728866,1.839835239,0.553010835,3.32694248,0.000878045,0.029836312
Mmp8,2.535115076,8.46448126,40.33697598,2.429563361,63.77231676,0.976552314,2.037514543,2.383797926,6.469115326,1.029329554,17.93827264,3.19940965,0.961934025,3.32601776,0.000880963,0.029876891
Per2,2074.56917,4343.219384,4985.837845,4512.913942,1926.834999,5431.58397,7764.967924,9504.202331,10577.00356,7369.999606,5214.369701,-1.18783967,0.357786925,-3.319963883,0.000900291,0.030354167
Cd37,154.6420196,146.7176752,170.728596,69.24255578,304.2850543,91.7959175,80.48182445,58.40304919,75.47301214,86.46368253,129.0548697,1.107782477,0.333917058,3.317537845,0.000908146,0.030441339
Cd300lb,71.82826048,158.9441481,248.5883403,46.16170385,368.9684041,75.19452817,75.38803809,28.60557511,25.87646131,73.08239833,112.4234698,1.684094286,0.510143748,3.301215184,0.00096267,0.031777285
Nppa,109.0099483,35.73892088,26.26593785,25.51041529,9.110330966,1097.644801,344.3399578,781.8857197,20.48553187,153.3701035,257.0883837,-3.542314991,1.074951955,-3.295324015,0.000983083,0.032266706
Scnn1g,18.59084389,4.702489589,0.938069209,3.644345041,4.555165483,41.01519718,25.46893179,20.26228237,12.93823065,78.2290461,21.59878682,-2.439800182,0.744480183,-3.277186198,0.001048472,0.033776964
Tifab,128.4458305,114.740746,219.5081949,49.80604889,195.8721158,100.5848883,68.25673719,32.181272,31.26739074,48.37848904,96.8085932,1.334166727,0.407176375,3.276630988,0.001050536,0.033776964
Gm17455,9.295421945,24.45294586,59.09836015,21.86607025,44.64062173,6.835866197,12.22508726,13.11088859,11.86004476,6.175977324,17.64912776,1.673115349,0.511982963,3.267912159,0.00108344,0.034578292
Kcnd1,196.0488992,74.29933551,111.6302358,81.39037258,65.59438295,58.59313883,45.84407722,25.02987822,46.36199317,48.37848904,77.73576138,1.237474158,0.382102773,3.238589837,0.001201222,0.03775194
Kcnk13,170.6977484,118.5027376,135.0819661,64.38342906,289.7085247,64.45245272,85.57561081,70.32203882,59.30022382,80.28770521,114.4529748,1.115064882,0.344451399,3.237219775,0.001207004,0.037778429
Cd300lf,77.74352899,110.0382564,212.0036412,54.66517561,190.4059172,37.10898793,62.14419356,40.52456474,69.00389681,51.4664777,86.83669414,1.310481547,0.405517736,3.23162572,0.001230882,0.03836543
B4galnt1,879.6849313,314.1263045,589.1074631,244.1711177,480.1144419,276.3643048,285.252036,201.4309247,177.9006715,269.6843431,390.5514222,1.050824176,0.325337923,3.229946781,0.001238133,0.038369851
Sphk1,169.8527101,275.5658899,605.0546397,196.7946322,364.4132386,112.3035161,161.9824062,158.5225621,198.3862033,152.340774,228.1936234,1.041408804,0.322904489,3.225129534,0.001259157,0.038827736
Tnn,73.5183372,106.2762647,348.0236765,81.39037258,134.8328983,60.54624346,40.75029086,66.74634193,79.78575569,43.23184127,88.7977542,1.355734284,0.421659275,3.21523648,0.001303371,0.039977734
Il1rn,136.0511757,241.7079649,257.0309632,60.73908402,471.0041109,132.8111147,57.05040721,83.43292741,36.65832018,67.93575056,144.4702834,1.626418914,0.506614406,3.210368467,0.001325649,0.040304388
Runx3,65.91299197,72.41833967,137.8961737,38.87301377,116.6122364,42.96830181,35.6565045,27.41367615,64.69115326,22.64525019,62.74090507,1.160892815,0.361557004,3.210815448,0.001323589,0.040304388
Ttc9,972.6391508,326.3527775,561.9034561,251.4598078,409.0538604,173.8263119,282.1957642,156.1387641,116.4440759,247.039093,366.6955773,1.370041027,0.427360835,3.205817931,0.001346792,0.040661848
Adh4,7.605345228,4.702489589,4.690346044,8.503471762,11.84343026,29.29656942,29.54396087,14.30278756,8.625487102,29.85055707,12.65565913,-1.586869631,0.496683571,-3.194930784,0.001398644,0.041862689
Klrb1b,48.16718644,40.44141047,32.83242231,7.288690082,78.34884631,16.60138934,15.28135907,9.535191704,4.312743551,7.205306878,28.34654801,1.9678467,0.616501895,3.191955638,0.00141313,0.04222336
Igsf23,54.08245495,30.09593337,24.38979943,117.833823,52.8399196,29.29656942,12.22508726,8.343292741,1.078185888,25.73323885,53.09081401,1.853305946,0.58098488,3.189938342,0.001423032,0.042300405
Orm3,136.8962141,110.9787543,60.97449857,92.3234077,188.583851,51.75727263,41.76904813,39.33266578,30.18920486,86.46368253,136.7682348,1.240634637,0.389091973,3.188538243,0.001429941,0.042433008
Il1r2,53.23741659,46.08439797,17.82331497,10.93303512,71.06058153,11.71862777,20.37514543,4.767595852,3.234557663,7.205306878,30.19245888,2.070223263,0.649406639,3.187868956,0.001433255,0.042445685
Nkx3-1,155.487058,340.4602462,340.5191228,232.0233009,153.9645933,519.525831,654.0421683,483.910979,580.0640076,288.2122751,293.7982389,-1.04723326,0.328750511,-3.185495462,0.001445064,0.042445685
Prkcb,2467.512007,824.8166739,1291.7213,573.3769531,1473.140517,607.4155392,731.467721,536.3545333,574.6730782,568.1899138,979.3439442,1.135763299,0.35642324,3.18655792,0.001439767,0.042445685
Hapln4,49.0122248,38.56041463,49.71766807,46.16170385,41.90752244,25.39036016,23.43141725,19.07038341,19.40734598,13.3812842,38.22193709,1.16032637,0.36503618,3.178661276,0.001479569,0.043312378
Btk,91.26414273,158.0036502,191.3661186,53.45039393,240.5127375,72.26487123,98.81945534,51.25165541,54.98748027,60.73044368,103.1970207,1.120237676,0.353191344,3.171758581,0.001515189,0.043954938
Rgsl1,15.21069046,15.9884646,9.380692088,15.79216184,12.75446335,12.69518008,32.60023269,36.94886785,40.97106373,24.7039093,21.00926332,-1.094369533,0.346022634,-3.162710838,0.001563075,0.044773703
Ptpn22,152.9519429,89.34730219,192.3041878,66.81299242,202.2493474,82.03039436,90.66939717,69.13013985,54.98748027,48.37848904,123.1875484,1.029470683,0.325682451,3.160964551,0.001572476,0.044968672
Emr1,887.2902766,1333.626047,1446.50272,683.922086,2712.145529,762.6873571,687.6611583,561.3844116,754.7301214,691.7094603,1079.530923,1.030480621,0.326291011,3.158164298,0.001587661,0.0451611
Lrp2,54.08245495,70.53734384,36.58469914,40.08779545,161.2528581,71.28831891,145.6822898,286.0557511,196.2298316,346.8840597,157.4514535,-1.526567563,0.487221269,-3.133212075,0.001729045,0.048174186
Fpr2,33.80153435,19.75045627,26.26593785,14.57738016,39.17442315,5.859313883,12.22508726,2.383797926,9.70367299,3.087988662,21.26262034,2.003427276,0.640882073,3.126046679,0.001771734,0.049125597
Tnf,22.81603568,26.3339417,40.33697598,15.79216184,30.06409219,14.64828471,14.2626018,5.959494815,6.469115326,3.087988662,22.3578372,1.601333825,0.513026847,3.121345082,0.001800269,0.049679409
E130215H24Rik,50.70230152,29.15543545,20.63752259,36.44345041,22.77582741,56.6400342,72.33176628,61.97874607,78.7075698,63.81843235,53.91040637,-1.06122817,0.340163955,-3.119754918,0.001810016,0.04971089
Cdkn2a,12.67557538,8.46448126,14.07103813,2.429563361,15.48756264,0.976552314,3.056271815,1.191898963,1.078185888,4.117318216,7.147376189,2.353298821,0.756959395,3.108883828,0.001877955,0.051332756
Cd163l1,100.5595647,95.93078762,62.85063699,57.09473898,215.9148439,45.89795875,39.73153359,22.6460803,34.50194841,49.40781859,67.97040862,1.469237956,0.473092641,3.105603065,0.001898914,0.051823914
Fgl1,256.891661,129.7887127,111.6302358,35.22866873,674.1644915,54.68692958,37.69401905,30.98937304,52.8311085,93.66898941,158.9899965,2.161918953,0.698085126,3.096927397,0.001955378,0.052947959
Umod,12.67557538,26.3339417,17.82331497,21.86607025,99.30260753,28.3200171,130.4009308,480.3352821,183.2916009,156.4580922,105.8763017,-2.457576528,0.79398701,-3.095235182,0.001966569,0.053167925
Il18rap,57.46260839,41.38190838,57.22222174,15.79216184,54.66198579,37.10898793,14.2626018,20.26228237,10.78185888,19.55726153,40.38744248,1.154918067,0.375464732,3.075969508,0.002098193,0.056027249
Kap,7.605345228,25.39344378,36.58469914,18.2217252,63.77231676,34.17933099,87.61312535,330.1560127,92.72398634,117.3435692,76.40741587,-2.124633952,0.690677539,-3.076159034,0.00209686,0.056027249
1300015D01Rik,1837.113392,1361.840985,925.8743091,1721.345641,1431.232995,3266.56749,2458.261296,2486.301237,1460.941878,5136.354474,2125.092348,-1.025000994,0.333910898,-3.069684159,0.002142852,0.057043984
Hoxd10,16.05572881,8.46448126,16.88524576,37.65823209,21.86479432,29.29656942,59.08792175,38.14076682,44.2056214,51.4664777,32.73867585,-1.158044353,0.377860505,-3.064740392,0.00217859,0.057663191
Cd4,82.81375915,59.25136882,104.1256822,48.59126721,188.583851,52.73382495,34.63774723,13.11088859,28.03283308,56.61312547,70.78899012,1.382286863,0.452710492,3.053357253,0.002262964,0.059330043
Ceacam16,12.67557538,12.22647293,17.82331497,4.859126721,13.66549645,1.953104628,4.075029086,2.383797926,9.70367299,2.058659108,10.14004971,1.623165146,0.53267111,3.047218284,0.002309699,0.060344026
Hs6st2,84.50383586,210.6715336,465.2823276,198.0094139,338.9043119,108.3973068,139.5697462,100.1195129,121.8350053,100.8742963,190.9610565,1.184390373,0.390095919,3.036151662,0.002396188,0.061918974
Rnf128,204.4992828,257.6964295,330.2003615,20.65128857,676.8975908,136.7173239,92.70691171,81.04912948,40.97106373,83.37569387,184.2549524,1.776849503,0.585440322,3.035065123,0.002404838,0.062017611
Gm17746,17.74580553,82.76381677,39.39890677,80.1755909,24.59789361,12.69518008,10.18757272,19.07038341,17.2509742,2.058659108,23.83032252,1.999438622,0.658940842,3.034321891,0.002410771,0.062078238
Coro1a,1789.791244,571.822734,1015.928953,290.3328216,1393.880638,515.6196217,612.2731202,319.4289221,365.5050159,403.4971852,755.3317932,1.191665961,0.394112999,3.023665712,0.002497322,0.063404708
Spon2,92.10918109,83.70431468,60.97449857,85.03471762,148.4983947,52.73382495,25.46893179,34.56506993,33.42376252,82.34636432,81.53784941,1.039757725,0.343944923,3.023035534,0.002502529,0.063404708
Npl,82.81375915,111.9192522,100.3734053,42.51735881,350.7477422,75.19452817,42.7878054,46.48405956,58.22203794,58.67178458,88.36504019,1.291719312,0.429698613,3.006105377,0.002646173,0.066461122
Cxcl14,721.6627583,492.8209089,425.8834208,239.311991,887.3462361,303.7077696,173.1887362,162.098259,95.95854401,473.4915948,337.0008876,1.195157301,0.398587481,2.998481782,0.002713284,0.067559207
Lpar5,4.225191793,6.583485425,16.88524576,2.429563361,19.13169503,3.906209255,2.037514543,3.575696889,2.156371775,1.029329554,8.984755704,1.972818581,0.658305846,2.996811579,0.002728193,0.067646447
Upk1b,10.98549866,3.761991671,1.876138418,1.21478168,1.822066193,19.53104628,4.075029086,3.575696889,2.156371775,147.1941262,27.79033086,-3.15066254,1.058116684,-2.977613516,0.00290502,0.071007059
Pcdhb9,377.7321463,117.5622397,281.4207626,112.9746963,216.825877,95.70212676,177.2637652,75.08963467,80.86394158,93.66898941,161.1419945,1.082940198,0.364002253,2.975092024,0.002929007,0.071391963
Cys1,217.1748582,594.3946841,459.6539123,485.9126721,220.4700094,601.5562253,795.6494291,967.8219579,1193.551778,668.0348805,569.8970247,-1.096149933,0.368585148,-2.973939506,0.00294003,0.071560007
Tnnt1,10.98549866,32.91742712,18.76138418,27.93997865,30.97512528,57.61658652,45.84407722,41.7164637,58.22203794,41.17318216,33.44264131,-1.016199044,0.34237078,-2.968124333,0.002996231,0.072621936
Gm5086,23.66107404,26.3339417,37.52276835,18.2217252,55.57301889,17.57794165,10.18757272,10.72709067,14.01641654,14.41061376,23.26975844,1.270567475,0.431409736,2.945152527,0.003227955,0.076841289
Card11,92.10918109,53.60838131,129.4535508,20.65128857,112.0570709,40.03864487,47.88159176,28.60557511,28.03283308,24.7039093,61.55665204,1.27086831,0.433656784,2.930585561,0.003383238,0.079018216
Clnk,18.59084389,21.63145211,8.442622879,8.503471762,7.288264773,1.953104628,4.075029086,7.151393778,5.390929439,2.058659108,8.855854682,1.675365882,0.5745227,2.91610041,0.003544364,0.081688663
4921536K21Rik,21.12595897,14.10746877,13.13296892,13.36259848,21.86479432,8.788970825,8.150058172,7.151393778,6.469115326,5.14664777,13.9681688,1.23294017,0.424510114,2.9043835,0.003679771,0.084129862
Sox9,113.2351401,126.9672189,626.6302315,126.3372948,104.7688061,109.3738592,111.0445426,40.52456474,86.25487102,54.55446636,130.9813861,1.449506538,0.500852062,2.894081201,0.003802698,0.085920154
Pnpla3,1248.966694,1470.938743,545.9562795,2430.778142,2757.697183,1330.064251,421.7655104,497.0218676,313.7520933,812.1410181,1779.113891,1.324629127,0.458718914,2.887670611,0.003881061,0.087122773
Olr1,145.3465977,198.4450607,212.0036412,236.8824277,172.1852553,86.91315593,196.6201534,87.0086243,40.97106373,66.90642101,155.8154571,1.010158174,0.351089416,2.877210557,0.004012078,0.089599626
Spdl1,22.81603568,19.75045627,15.94717655,23.08085193,37.35235696,13.67173239,15.28135907,7.151393778,9.70367299,9.263965986,17.72199609,1.102644553,0.383385412,2.876073318,0.004026562,0.089691921
Cyp2j5,14.3656521,11.28597501,13.13296892,7.288690082,15.48756264,14.64828471,19.35638816,75.08963467,38.81469196,32.93854573,22.34472259,-1.541154516,0.537097359,-2.869413693,0.004112335,0.091133981
Myom2,92.10918109,10.3454771,16.88524576,4.859126721,10.93239716,592.7672545,303.5896669,359.9534868,24.79827542,291.3002638,288.2378632,-3.538054425,1.234085721,-2.866943814,0.004144566,0.091267803
Cd209e,14.3656521,15.04796668,6.566484461,4.859126721,76.52678011,1.953104628,11.20632999,2.383797926,6.469115326,4.117318216,13.3247335,2.168316896,0.760843343,2.849886139,0.004373488,0.094386739
Il1b,108.1649099,73.35883759,69.41712145,18.2217252,109.3239716,42.96830181,26.48768906,14.30278756,11.86004476,13.3812842,98.02812209,1.79456493,0.631030308,2.843864879,0.004456994,0.095357672
Hist1h2ab,41.40687957,24.45294586,23.45173022,20.65128857,69.23851534,17.57794165,11.20632999,20.26228237,19.40734598,18.52793197,28.37038613,1.054140181,0.372913817,2.826766225,0.004702064,0.098771843
Spsb4,243.3710473,79.0018251,127.5774124,31.58432369,81.0819456,38.08554024,59.08792175,41.7164637,42.04924962,41.17318216,84.615666,1.343564547,0.475741657,2.824147368,0.004740658,0.098982659
Pcdh20,343.930612,81.82331885,132.2677584,133.6259848,179.47352,246.0911831,586.8041884,356.3777899,310.5175357,595.9818118,276.4902466,-1.265531941,0.450472355,-2.809344296,0.004964253,0.102301706
Gpr65,90.41910437,83.70431468,149.1530042,37.65823209,225.0251749,67.38210966,59.08792175,47.67595852,53.90929439,56.61312547,88.97134206,1.043267572,0.371544434,2.807921408,0.004986239,0.102459105
Irf4,2885.805995,1647.752352,1398.66119,1552.490987,4184.375013,4024.372085,4791.215448,7520.882456,8227.636509,7695.267746,4732.462592,-1.466967864,0.522890894,-2.805495146,0.005023934,0.10279194
AI115009,5.91526851,2.821493753,8.442622879,15.79216184,7.288264773,22.46070322,36.67526178,21.45418133,7.547301214,20.58659108,13.35243837,-1.462996813,0.521895935,-2.803234736,0.005059283,0.103271351
Arl13a,35.49161106,44.20340214,37.52276835,31.58432369,20.95376122,19.53104628,16.30011634,21.45418133,18.32916009,5.14664777,22.61715988,1.076624548,0.38434662,2.801181259,0.005091591,0.103464996
Kif2c,29.57634255,22.57195003,30.01821468,10.93303512,57.39508508,16.60138934,5.093786358,14.30278756,3.234557663,15.43994331,20.62938586,1.466495396,0.524446464,2.796272829,0.005169574,0.104782125
Gdf15,33.80153435,43.26290422,95.6830593,37.65823209,115.7012033,30.27312173,22.41265997,30.98937304,44.2056214,16.46927286,46.74042746,1.179417414,0.423081389,2.787684459,0.005308622,0.106850667
Upk3b,48.16718644,9.404979178,3.752276835,3.644345041,6.377231676,140.6235332,11.20632999,13.11088859,14.01641654,490.9901972,110.0281318,-3.226340448,1.159174511,-2.783308654,0.005380759,0.108146738
Ibsp,4.225191793,84.6448126,818.9344193,46.16170385,306.1071204,27.34346479,36.67526178,29.79747407,89.48942868,44.26117082,108.0286422,2.469403172,0.895349973,2.758031212,0.005815065,0.114061985
Slc4a1,12.67557538,6.583485425,2.814207626,3.644345041,30.97512528,25.39036016,29.54396087,30.98937304,115.36589,45.29050038,29.57563038,-2.11220197,0.765887046,-2.757850496,0.00581828,0.114061985
Ccr2,1042.777335,886.8895365,563.7795945,251.4598078,1689.055361,541.0099819,487.9847331,239.5716916,141.2423513,442.6117082,616.7595796,1.259138042,0.459257358,2.741682892,0.006112532,0.117831125
Col11a2,260.2718145,300.9593337,1870.510002,362.0049407,191.3169503,158.2014748,196.6201534,232.4202978,244.7481965,294.3882524,398.9377953,1.406235048,0.512880838,2.74183581,0.006109687,0.117831125
Tmem184a,29.57634255,27.27443962,31.8943531,52.23561225,72.88264773,36.13243561,6.112543629,7.151393778,11.86004476,18.52793197,27.73734317,1.412433276,0.515937489,2.73760544,0.006188828,0.118907967
B3gnt7,38.8717645,15.9884646,63.7887062,9.718253443,59.21715128,19.53104628,1.018757272,15.49468652,11.86004476,12.35195465,24.70499186,1.643656561,0.602083685,2.729947019,0.00633445,0.120221428
Cd209a,97.17941124,180.5756002,76.92167512,115.4042596,376.2566689,70.3117666,46.86283449,90.58432119,31.26739074,97.78630763,118.6905112,1.330226398,0.487521863,2.728547164,0.006361399,0.120221428
Ccl6,1076.578869,1895.103304,2159.435319,799.3263457,5552.746724,991.2005986,928.0878744,991.6599372,821.5776464,1484.293217,1530.17616,1.138362496,0.417706485,2.72526891,0.006424913,0.121157509
Tmem26,24.5061124,52.6678834,146.3387966,27.93997865,143.9432293,14.64828471,25.46893179,35.75696889,57.14385205,21.61592063,51.16826475,1.359042033,0.500515288,2.715285757,0.006621861,0.123527281
Clec4b1,27.88626583,15.9884646,24.38979943,23.08085193,56.48405199,19.53104628,14.2626018,2.383797926,11.86004476,13.3812842,23.35639625,1.257280253,0.464176308,2.708626511,0.006756235,0.125359261
Galr1,13.52061374,22.57195003,9.380692088,13.36259848,19.13169503,47.85106338,40.75029086,30.98937304,9.70367299,51.4664777,22.51666355,-1.213727414,0.449502433,-2.700157609,0.006930663,0.127233472
Gm5796,8.450383586,1.880995836,5.628415253,2.429563361,1.822066193,7.812418511,14.2626018,10.72709067,8.625487102,18.52793197,8.725707104,-1.54085438,0.571911165,-2.694219793,0.007055362,0.128976189
Ppp1r3a,309.2840393,358.3297067,893.0418868,193.1502872,215.0038108,568.3534467,998.3821261,897.4999191,848.5322936,799.7890634,640.9799715,-1.062231475,0.394555577,-2.692222683,0.007097754,0.129468309
Slc24a4,21.12595897,58.3108709,62.85063699,25.51041529,20.04272812,87.88970825,104.931999,140.6440776,163.8842549,58.67178458,70.79950699,-1.564523119,0.58119731,-2.691896695,0.007104695,0.129468309
Ccnb1,35.49161106,26.3339417,34.70856072,36.44345041,95.65847514,33.20277867,19.35638816,16.68658548,9.70367299,25.73323885,32.71244797,1.123654705,0.418134287,2.687305827,0.007203097,0.129861416
Ckm,103.9397181,47.02489589,63.7887062,6.073908402,18.22066193,263.6691247,134.4759598,177.5929455,164.9624408,229.5404905,213.2515576,-2.018192447,0.750122586,-2.690483509,0.007134856,0.129861416
Hist1h3d,27.04122748,26.3339417,16.88524576,6.073908402,52.8399196,17.57794165,10.18757272,8.343292741,8.625487102,8.234636432,17.54605749,1.28993198,0.479643066,2.689358129,0.007158957,0.129861416
Cntnap4,32.11145763,29.15543545,52.53187569,10.93303512,3.644132386,73.24142354,119.1946008,61.97874607,30.18920486,52.49580725,40.43963636,-1.388331189,0.51818901,-2.679198441,0.007379864,0.131577211
P2ry10,103.9397181,64.89435633,87.24043642,17.00694352,93.83640895,21.48415091,32.60023269,34.56506993,37.73650607,27.79189796,55.74450301,1.256393659,0.469176542,2.677869728,0.007409203,0.131693832
Corin,105.6297948,127.9077168,108.8160282,111.7599146,113.8791371,291.9891418,226.1641143,305.1261345,240.435453,235.7164679,227.1942966,-1.193870616,0.44697155,-2.671021493,0.00756208,0.133589046
Neil3,19.43588225,15.04796668,22.51366101,13.36259848,31.88615838,12.69518008,6.112543629,16.68658548,4.312743551,9.263965986,13.12263804,1.076752599,0.403470827,2.668724795,0.007613981,0.133959683
Cyp4a14,0.845038359,3.761991671,3.752276835,9.718253443,8.199297869,6.835866197,23.43141725,21.45418133,17.2509742,21.61592063,11.28870863,-1.809508359,0.682264917,-2.652207835,0.00799673,0.139139894
Myl3,12.67557538,2.821493753,1.876138418,1.21478168,6.377231676,87.88970825,11.20632999,23.83797926,3.234557663,15.43994331,16.57140519,-2.487857564,0.938629394,-2.650521686,0.008036757,0.139696083
Blk,61.68780018,39.50091255,69.41712145,19.43650689,59.21715128,22.46070322,29.54396087,9.535191704,35.58013429,10.29329554,41.29429276,1.216006226,0.459122215,2.648545827,0.008083889,0.140234028
Cxcl5,43.94199465,19.75045627,14.07103813,3.644345041,42.81855554,5.859313883,2.037514543,11.91898963,11.86004476,4.117318216,15.4487055,1.812784706,0.68520399,2.64561318,0.0081543,0.141172852
Galnt6,945.5979233,241.7079649,512.185788,83.81993594,519.288865,171.8732072,277.1019779,56.01925126,76.55119803,248.0684225,320.4708898,1.472643517,0.557325306,2.642341018,0.008233511,0.142206251
Pkd1l2,32.11145763,22.57195003,9.380692088,9.718253443,18.22066193,4.882761569,9.168815444,5.959494815,7.547301214,8.234636432,15.06197813,1.371983929,0.519839683,2.639244319,0.008309107,0.142854
Styk1,34.6465727,60.19186674,75.0455367,97.18253443,24.59789361,19.53104628,24.45017452,35.75696889,39.89287785,22.64525019,37.53513398,1.033074448,0.394495982,2.618719824,0.00882604,0.148644589
Cd69,22.81603568,11.28597501,14.07103813,8.503471762,38.26339006,6.835866197,8.150058172,7.151393778,3.234557663,14.41061376,17.43699999,1.262868956,0.482754189,2.61596685,0.00889752,0.149275499
E130012A19Rik,16.90076717,1.880995836,4.690346044,1.21478168,5.466198579,15.62483702,16.30011634,13.11088859,21.56371775,16.46927286,12.5043414,-1.419507949,0.543537056,-2.611612094,0.009011644,0.150645665
Ly6c2,87.03895094,19.75045627,73.16939828,21.86607025,52.8399196,28.3200171,15.28135907,27.41367615,18.32916009,25.73323885,50.09359115,1.1522936,0.442207223,2.605777427,0.009166601,0.152454116
Tas2r137,1.690076717,2.821493753,3.752276835,8.503471762,0.911033097,6.835866197,13.24384453,8.343292741,6.469115326,12.35195465,7.267039605,-1.495969719,0.574862476,-2.602308868,0.009259841,0.153562729
Wdr16,16.05572881,5.642987507,9.380692088,10.93303512,5.466198579,19.53104628,13.24384453,23.83797926,15.09460243,38.0851935,16.25977823,-1.207003364,0.464642592,-2.597702804,0.009384968,0.154602186
Xkr5,6.760306869,11.28597501,25.32786864,20.65128857,15.48756264,8.788970825,11.20632999,5.959494815,4.312743551,2.058659108,9.992261046,1.281074434,0.493553888,2.595612079,0.00944226,0.155250825
Cyp2b10,1028.411682,663.99153,136.0200353,269.681533,1865.795782,3768.515379,979.025738,3479.153073,1271.181162,3492.515177,1530.392969,-1.712281217,0.664521707,-2.576712239,0.009974495,0.161317696
Fmo6,13.52061374,50.78688756,58.16029094,49.80604889,46.46268793,63.4759004,58.06916448,127.533189,142.3205372,63.81843235,57.46454738,-1.05878534,0.410954353,-2.576406192,0.009983329,0.161317696
Hist1h3g,18.59084389,10.3454771,17.82331497,12.1478168,37.35235696,9.765523139,6.112543629,9.535191704,2.156371775,12.35195465,11.69510619,1.275269353,0.495305741,2.574711431,0.010032375,0.161731215
Clec4a3,139.4313292,151.4201648,119.1347895,77.74602754,349.8367091,98.6317837,80.48182445,79.85723052,74.39482625,77.19971655,125.7228007,1.029713889,0.40042788,2.571533955,0.010124909,0.162768707
Gpx2-ps1,12.67557538,14.10746877,6.566484461,12.1478168,10.02136406,26.36691247,18.33763089,8.343292741,23.72008953,37.05586394,15.72727769,-1.04470893,0.407006405,-2.566812011,0.010263824,0.164147837
Muc2,67.60306869,62.07286258,108.8160282,68.0277741,51.01785341,144.5297425,79.46306718,165.6739559,143.3987231,185.2793197,103.8465844,-1.006245871,0.392102308,-2.56628398,0.010279463,0.164147837
Treml4,5.91526851,14.10746877,6.566484461,3.644345041,30.97512528,1.953104628,7.131300901,1.191898963,1.078185888,3.087988662,9.938519026,2.077200105,0.809493992,2.566047587,0.010286471,0.164147837
Gm5122,17.74580553,13.16697085,8.442622879,9.718253443,5.466198579,33.20277867,17.31887362,21.45418133,18.32916009,38.0851935,18.73483281,-1.230921805,0.480279527,-2.56292791,0.01037936,0.165477741
Ubash3a,24.5061124,9.404979178,15.94717655,6.073908402,18.22066193,8.788970825,3.056271815,9.535191704,3.234557663,5.14664777,13.15059405,1.339141595,0.524253383,2.554378547,0.010637753,0.168762125
Cideb,1.690076717,5.642987507,6.566484461,3.644345041,7.288264773,17.57794165,12.22508726,16.68658548,12.93823065,23.67457974,10.61420546,-1.74146755,0.682434813,-2.551844536,0.010715432,0.1697322
