gene_names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Exp.1.Basal,Exp.1.TW.100,Exp.2.Basal,Exp.2.TW.100,Exp.4.Basal,Exp.4.TW.100
Tpst2,5534.494497,-0.131912778,0.117652444,-1.121207287,0.262199638,0.519551423,4279.120673,4269.926753,7714.059827,6179.889474,5515.075399,5248.894854
Ptges2,1901.241444,-0.129862041,0.115835751,-1.121087751,0.262250512,0.519583611,1592.986059,1523.358139,2400.034506,2101.34233,1981.602191,1808.125439
Wdr60,929.30134,0.184230124,0.164365712,1.12085496,0.262349605,0.519711312,1279.111721,1238.870354,528.1018953,781.7065433,860.6144398,887.4030868
Sp3,9278.326847,0.139323662,0.124321947,1.120668278,0.26242909,0.519800141,12141.72203,11782.31826,3732.548753,4873.746895,11250.20081,11889.42434
Lair1,166.7794421,-0.303979604,0.271290546,-1.120494646,0.262503033,0.519877971,459.4962875,381.057033,33.00636845,35.08234199,57.60471484,34.429907
Lrrc3,177.6753816,0.252430317,0.22537413,1.120050101,0.262692413,0.520184369,148.5737461,187.0485436,234.8167356,247.3754884,108.2968639,139.9409123
Dtna,2567.902006,-0.151820263,0.135589484,-1.11970529,0.26283937,0.520338027,4207.293631,3200.705078,1781.400857,1902.542393,2270.777859,2044.692219
Stk36,381.825898,0.185403417,0.165570696,1.119784002,0.262805818,0.520338027,395.5407015,436.7365994,349.8675056,394.001687,327.1947803,387.6141143
Bola1,749.1958814,0.15691888,0.140193671,1.119300744,0.263011858,0.520542135,516.5643489,587.2454275,904.3744956,1066.863015,699.3212382,720.8067627
Sssca1,1005.159003,0.163555903,0.146115127,1.119363249,0.262985203,0.520542135,751.7241192,1001.362203,1217.463476,1199.996005,897.4814573,962.9267538
Dzank1,73.00491763,-0.389308599,0.347911602,-1.118987112,0.263145637,0.520698142,116.103987,85.25933614,38.66460305,42.27871983,99.08010953,56.64275022
Tchh,72.14494446,0.477925061,0.427117994,1.118953232,0.263160091,0.520698142,33.45369117,39.14969517,35.83548575,107.9456677,120.9699012,95.51522587
Ergic1,19438.91167,-0.117136828,0.104712883,-1.118647723,0.263290455,0.520887394,16890.17831,16511.60143,23757.98401,20288.38824,20208.88606,18976.43197
Ap3b1,8430.746455,0.125051797,0.111822776,1.118303461,0.263437409,0.521109412,8400.812212,8568.563282,7042.615989,8579.881485,8803.152522,9189.453242
Cd2bp2,8219.452444,0.113887013,0.101873721,1.117923372,0.263599722,0.521228825,6949.512374,7777.73944,9106.928576,9701.616881,7649.906131,8131.011263
Desi1,2536.482909,0.134872269,0.120661616,1.117772777,0.263664051,0.521228825,1962.944526,2421.191148,2771.591911,2814.683284,2550.736773,2697.74981
Mr1,2648.909403,0.202586515,0.181244049,1.117755403,0.263671473,0.521228825,3545.107332,3339.034001,1095.811433,1893.54692,3094.525281,2925.431453
Nol4,104.0515378,0.366121299,0.327455484,1.118079609,0.263532994,0.521228825,50.18053675,106.1391736,118.8229264,105.247026,111.7531468,132.1664172
Slc17a5,1477.850882,-0.137595542,0.123089255,-1.117851775,0.263630305,0.521228825,1835.033354,1572.077759,1415.501687,1390.700018,1402.098759,1251.693716
Hey1,516.4461139,-0.226526194,0.202724266,-1.117410357,0.263818909,0.521451575,818.6315015,503.7260778,512.0702306,588.3038887,358.3013263,317.6436581
Wwox,812.3847901,0.149460092,0.133791889,1.117108767,0.263947822,0.521637662,758.6116439,814.3136595,816.6718595,921.136364,735.0361614,828.5390523
Efr3a,12797.50754,0.177398172,0.158824099,1.116947447,0.264016796,0.521705256,16660.92213,15807.77692,5143.335244,8113.016472,15767.56255,15292.43192
Wnk1,13573.76359,0.133795494,0.119835531,1.116492693,0.264211296,0.522020844,14017.0966,13789.39263,7754.610508,9937.298255,17546.39614,18397.7874
Flot2,7024.956565,-0.124440097,0.111482024,-1.116234639,0.264321711,0.522170237,6684.834641,6795.517088,8151.629969,7255.747961,7156.809772,6105.19996
Pnp2,387.9495141,0.196393693,0.175961298,1.116118687,0.264371334,0.522199513,279.4367145,331.4674191,484.7220967,479.4586739,328.3468746,424.2653056
2700054A10Rik,110.0545408,0.307812181,0.27581923,1.115992463,0.264425361,0.522237477,82.65029583,111.3591329,115.05077,117.8406872,97.92801523,135.4983437
Zdhhc6,4843.512976,0.125000743,0.11202794,1.115799717,0.264507875,0.522331687,4814.379732,4871.962065,4445.486311,5311.826396,4640.635828,4976.787525
Apcdd1,280.813656,0.211825763,0.189937373,1.115240039,0.264747573,0.522699088,245.9830233,275.7878526,319.6902545,339.1293059,217.7458221,286.5456776
Eif3h,12604.16358,-0.111989535,0.100420796,-1.115202626,0.264763601,0.522699088,11215.84193,10732.23644,14766.10621,13439.23562,13337.79567,12133.76561
Celsr1,378.528822,-0.215823909,0.193581397,-1.114900051,0.264893255,0.522886252,92.48961676,87.86931582,747.8300053,731.3318984,361.7576092,249.8944863
Canx,53499.3514,0.169556015,0.152132248,1.114530398,0.265051711,0.523108029,64841.12494,61019.58488,26395.66437,40377.97654,64495.39083,63866.36684
Fn3krp,1212.544051,-0.137050034,0.122976599,-1.114439939,0.265090497,0.523108029,1232.866913,1123.161255,1387.210514,1293.548917,1187.80922,1050.667485
Tmem237,2367.585631,-0.123764687,0.111060081,-1.11439399,0.265110201,0.523108029,2381.115666,2179.333031,2468.87636,2321.731402,2557.649339,2296.807989
Ccdc79,78.12557896,-0.389185683,0.349294118,-1.114206231,0.265190723,0.523198108,148.5737461,132.2389703,21.68989927,20.6895863,94.47173234,51.08953942
Hps5,3888.625392,-0.118270688,0.106191208,-1.113752166,0.265385523,0.523513593,4495.585734,4226.427092,3505.27633,3265.356447,4141.778997,3697.327755
Fgfr1,13585.76304,0.111153383,0.099859804,1.113094344,0.265667912,0.523540353,11543.49132,12172.94522,14239.89039,15374.16172,13378.11898,14805.97065
Gtf2a1,3097.676819,0.149267176,0.134045125,1.113559151,0.265468359,0.523540353,4196.470377,4036.768568,1284.419252,1724.432041,3561.123472,3782.847201
Hivep2,4542.146867,0.177350475,0.159327389,1.113119826,0.26565697,0.523540353,5078.073533,4412.605642,2499.053611,3778.098368,5460.926967,6024.123083
Papss2,8794.782126,0.144342032,0.129679168,1.113070306,0.265678235,0.523540353,12177.14359,11641.37936,5627.114302,7535.50715,7679.860583,8107.687777
Rgs17,567.8529984,0.244992979,0.220080418,1.113197537,0.2656236,0.523540353,885.5388839,762.1140659,165.9748814,313.9419834,619.8267317,659.7214438
Slc44a5,14.49503237,-0.813834078,0.731071518,-1.113207201,0.265619451,0.523540353,39.35728373,18.26985774,8.487351888,7.196377844,9.216754375,4.442568645
Uap1,4383.683682,0.118573643,0.106504217,1.113323459,0.265569535,0.523540353,4989.519645,5201.689498,3733.491792,4227.871983,3910.208044,4239.32113
Vdac1,14106.10173,-0.115368778,0.103613809,-1.113449834,0.265515282,0.523540353,12844.24954,12667.10137,16498.46903,14535.7837,14742.19862,13348.80814
Kdr,828.6256802,-0.236250875,0.212284483,-1.112897521,0.265752445,0.52355347,278.4527824,146.158862,1456.052368,1703.742455,714.2984641,673.0491497
Pick1,781.7282949,-0.165439602,0.148657331,-1.112892316,0.265754681,0.52355347,719.2543601,745.5841946,1015.653109,807.793413,753.4696702,648.6150222
Fam102b,8903.165173,0.156817036,0.140930258,1.112727942,0.265825291,0.523555089,10749.45812,10347.69943,4141.827721,5931.614438,11081.99504,11166.39629
Syt12,297.9052306,0.207690592,0.186636893,1.112805664,0.265791902,0.523555089,211.5454,251.4280423,319.6902545,326.5356447,298.3924229,379.8396192
Plcb4,3774.731491,-0.151323656,0.13607116,-1.112092057,0.266098571,0.524024539,7013.46796,5376.558136,1129.76084,1245.872914,4212.056749,3670.672343
2700070H01Rik,84.27076859,0.337603744,0.303688534,1.11167761,0.26627679,0.524303792,70.84311071,96.56924808,81.10136249,89.05517582,71.42984641,96.62586803
Tsacc,85.26955993,-0.346128842,0.31137901,-1.111599788,0.266310264,0.524303792,80.68243164,77.42939711,105.6203791,85.4569869,100.2322038,62.19596103
Morn4,486.2726232,-0.170780137,0.153695626,-1.111158082,0.266500311,0.524598329,547.0662438,472.4063217,594.1146322,525.3355826,405.5371925,373.1757662
Scrn2,778.8558867,0.154644366,0.139182628,1.111089571,0.266529796,0.524598329,631.6844038,754.2841269,817.6148986,919.3372696,764.9906131,785.224008
Arhgef5,7146.363508,-0.118158335,0.106367016,-1.110855031,0.266630755,0.524659389,7317.502977,7116.544588,7743.294039,6661.147242,7255.889882,6783.802321
Ccnj,678.4488155,0.171510981,0.154389895,1.110895118,0.266613497,0.524659389,491.9660466,542.0057798,702.5641285,920.2368168,711.9942755,701.9258459
Npc2,32994.63681,0.108407883,0.097611358,1.110607267,0.266737434,0.524800479,29747.21897,31908.74155,34990.52272,37548.00095,30536.25934,33237.07732
1810011O10Rik,442.4573952,-0.198497727,0.178754273,-1.110450255,0.266805053,0.524864693,260.7420047,239.2481371,615.8045314,623.3862307,535.723848,379.8396192
Lhfpl1,22.22290884,0.73768231,0.66449196,1.110144824,0.266936625,0.524985859,38.37335163,33.05974259,3.772156395,19.79003907,16.12932016,22.21284323
Tgfb2,8413.189282,-0.130887245,0.117901023,-1.110145118,0.266936498,0.524985859,14795.38689,12557.48222,4412.479943,4654.257371,7591.149322,6468.379947
Acy1,948.5420684,-0.159127285,0.143360986,-1.109976217,0.267009275,0.525059917,846.1816001,884.7831108,1220.292594,992.2005952,947.021512,800.7729983
Olfr1372-ps1,31.98996343,0.561403269,0.505822865,1.109881163,0.267050239,0.525071653,13.7750493,12.17990516,22.63293837,43.17826706,36.8670175,63.30660319
Dand5,286.13619,-0.206125753,0.185948086,-1.10851237,0.2676406,0.525278282,275.5009861,246.2080829,371.5574049,341.8279476,269.5900655,212.1326528
Fibp,2815.729246,-0.127706034,0.115200721,-1.10855238,0.267623331,0.525278282,2565.110967,2547.340166,3581.662497,3048.565564,2700.509032,2451.18725
Kat6b,1933.605905,-0.131335125,0.11842649,-1.109001244,0.267429645,0.525278282,2351.597703,2091.463715,1490.001776,1471.659269,2247.735973,1949.176993
Klhl2,2560.43805,0.128973205,0.116349188,1.108501112,0.267645459,0.525278282,2493.283924,2506.450484,2190.679826,2574.504174,2656.729449,2940.980443
Magee1,2644.904096,-0.12438066,0.112185105,-1.10870922,0.267555643,0.525278282,2657.600584,2570.829983,2391.547154,2187.698865,3237.384974,2824.363016
Nrgn,20.48134418,-0.689818576,0.621797428,-1.109394387,0.267260083,0.525278282,14.7589814,6.959945807,49.98107223,25.18732245,12.67303727,13.32770594
Rpl6,45825.52843,-0.109344807,0.098549419,-1.109542892,0.267196052,0.525278282,41991.26994,39659.5112,52054.81521,49044.21455,48650.63797,43552.72171
Rps21,12863.30746,-0.111790126,0.100780883,-1.109239389,0.267326925,0.525278282,11850.47813,11255.10236,15040.53058,14090.50782,13192.63179,11750.59407
Smarca2,4940.178112,0.17324339,0.156282718,1.108525572,0.267634901,0.525278282,6672.043524,6012.523184,2641.452515,4007.482912,5023.131134,5284.435403
Soga3,40.90214493,0.474402504,0.4277396,1.109091849,0.267390561,0.525278282,54.11626513,63.50950549,27.34813386,44.07781429,23.04188594,33.31926484
Tjap1,2976.861741,-0.131318608,0.118392227,-1.109182684,0.267351381,0.525278282,2710.732917,2774.408398,3394.940755,2943.318538,3250.058011,2787.711825
Trim3,4429.363391,-0.124330576,0.11214981,-1.108611562,0.267597788,0.525278282,4294.863587,4318.646374,4907.57547,4215.278322,4667.133997,4172.6826
Ttc14,4658.30147,0.151134592,0.136260146,1.109162117,0.267360252,0.525278282,7570.373525,6990.39557,1705.95773,2301.041816,4457.452835,4924.587343
Wnt11,371.8368164,0.249493211,0.224982198,1.108946455,0.267453282,0.525278282,229.2561777,414.1167755,459.2600411,422.7871983,349.084572,356.5161338
Ap1s1,5397.480738,-0.130190711,0.117458429,-1.108398195,0.267689884,0.525296759,4649.07914,4848.472248,6973.774135,5946.906741,5364.151046,4602.501116
Fosl1,109.7404284,0.333219889,0.300710184,1.108109755,0.267814418,0.525403705,47.22874047,77.42939711,165.0318423,151.1239347,91.01544945,126.6132064
Impact,12004.0002,0.200935964,0.181328815,1.108130354,0.267805524,0.525403705,15433.95881,13597.12413,4691.619516,8251.546745,15131.6065,14918.14551
Mir24-2,30.070092,-0.590529795,0.533226738,-1.107464709,0.268093062,0.525881593,40.34121582,22.61982387,40.55068124,17.09139738,26.49816883,33.31926484
Asb3,2507.010204,0.150042117,0.135570759,1.106743952,0.268404647,0.526271235,2504.107177,2570.829983,1881.363002,2537.622737,2791.524481,2756.613844
Gdf11,1416.975925,0.151015958,0.136456123,1.10669975,0.268423763,0.526271235,1142.34516,1350.229487,1655.976657,1566.111728,1251.174406,1536.018109
Myo19,1876.488952,0.133944106,0.121041165,1.106599606,0.268467078,0.526271235,1877.342434,2230.662631,1854.014868,1867.460051,1630.21343,1799.240301
Tcp11l1,721.020015,0.154615806,0.139717168,1.106634267,0.268452086,0.526271235,853.0691248,894.3530363,531.8740517,618.8884946,669.3667865,758.5685961
Tm6sf2,17.05185637,-0.719778977,0.650366158,-1.10672883,0.268411187,0.526271235,18.69470977,15.65987807,22.63293837,8.995472305,21.88979164,14.4383481
Mapk14,6853.456262,-0.114936209,0.103875601,-1.106479364,0.268519091,0.526304434,7013.46796,6735.487555,7839.484027,6925.614128,6538.135135,6068.548769
Chuk,5771.351365,0.181826704,0.164387091,1.1060887,0.268688129,0.526498196,7581.196778,7118.284575,2305.730596,3707.034137,7055.425474,6860.43663
Ppp1r27,31.49919759,-0.528548286,0.477836875,-1.106127035,0.268671539,0.526498196,33.45369117,19.13985097,40.55068124,27.88596415,36.8670175,31.09798052
Dtx1,59.7821057,0.421376636,0.381057764,1.105807771,0.268809731,0.526655143,20.66257396,40.88968162,89.58871437,93.55291197,50.69214906,63.30660319
Fam65a,1046.605722,0.154344278,0.139584414,1.105741492,0.268838426,0.526655143,923.9122355,1126.641228,1040.172126,1000.29652,1005.778321,1182.833902
Eif1,5817.54728,-0.115289196,0.104272482,-1.105653131,0.268876684,0.526661327,5768.793862,5340.888414,6346.653134,6074.642448,6025.453173,5348.852649
Nudt1,697.1916587,0.157616987,0.142573778,1.105511752,0.268937905,0.526712482,524.4358057,606.3852785,865.7098926,892.3508527,596.7848458,697.4832773
Klrg2,213.4776815,-0.245458318,0.222071442,-1.105312401,0.269024246,0.526812815,159.3969991,153.988801,282.9117296,188.9049184,255.7649339,239.8987068
Dcaf4,2119.159684,0.136339854,0.123370042,1.105129348,0.269103546,0.526899334,1722.865095,2029.694196,2382.116763,2319.932307,1973.537531,2286.81221
D430042O09Rik,2312.339782,-0.124502093,0.112717053,-1.10455419,0.26935281,0.5271873,2508.042906,2194.992909,2571.667622,2408.987483,2157.872618,2032.475155
Npc1,6406.799723,-0.114153888,0.103338655,-1.104658156,0.269307741,0.5271873,7095.134324,6370.960394,6674.83074,6395.780809,6210.940354,5693.151719
Stox1,26.95967217,0.567242381,0.513552163,1.104546768,0.269356028,0.5271873,12.79111721,19.13985097,28.29117296,39.58007814,24.19398023,37.76183348
Pde6d,1459.665927,-0.132765486,0.12024527,-1.104122314,0.269540083,0.527478727,1527.062609,1331.959629,1678.609596,1536.42667,1375.60059,1308.336466
Fktn,1369.9906,0.179638437,0.16271814,1.103985318,0.269599507,0.527526212,2050.514482,1890.49528,494.1524877,743.0260124,1473.528606,1568.226732
A730017L22Rik,548.3538476,0.174999541,0.158577071,1.103561445,0.269783424,0.527682385,602.166441,610.7352446,363.070053,398.4994231,573.7429598,741.9089637
Bex1,42.05494389,-0.523343355,0.474187598,-1.103663101,0.269739308,0.527682385,4.919660466,5.219959356,107.5064572,62.0687589,42.62748898,29.98733835
Fam135a,2854.85009,0.181451958,0.164424456,1.103558206,0.269784829,0.527682385,3853.078077,3718.351048,877.0263618,1393.39866,3713.199919,3574.046475
Gm16907,925.2257349,-0.154754723,0.140245133,-1.103458776,0.269827984,0.527698003,1152.184481,1065.741702,761.0325526,600.89755,990.8010953,980.6970284
Ddost,23170.645,-0.112608425,0.102100665,-1.102915687,0.270063781,0.527852553,22422.82847,21558.43214,27171.78555,23611.31571,22730.82048,21528.68765
Frmd8,7554.3108,0.113915071,0.103287704,1.102890917,0.270074539,0.527852553,6080.700336,6872.946485,8307.23142,8932.503999,7407.966329,7724.516232
Gcdh,2087.161418,-0.134935874,0.122367547,-1.102709647,0.270153276,0.527852553,2167.602401,2143.663309,2517.914393,2055.465422,1879.065798,1759.257183
Gpnmb,6420.985724,0.115688912,0.104878272,1.103077974,0.269993305,0.527852553,8359.487064,8693.842307,5956.234947,6410.173565,4260.44471,4845.73175
Pik3cb,1085.336558,0.138574563,0.125614107,1.103176751,0.269950416,0.527852553,1413.910418,1538.148023,763.8616699,834.7798299,923.9796261,1037.339779
Tcp1,23903.76894,0.133763096,0.121289963,1.102837304,0.270097825,0.527852553,24289.34765,24940.09581,19691.59942,25578.6255,24578.77973,24344.16553
Tfb2m,2269.916114,0.165685034,0.150249674,1.102731406,0.270143824,0.527852553,2520.834023,2771.798418,1435.305508,2037.474477,2547.28049,2306.803769
Il10ra,184.6223217,-0.385450732,0.349744559,-1.102092148,0.270421613,0.528235271,596.2628485,424.5566943,30.17725116,39.58007814,13.82513156,3.331926484
Napepld,954.5120845,0.152961154,0.138785662,1.102139454,0.270401049,0.528235271,1181.702444,1250.180266,640.323548,809.5925074,909.0024002,936.2713419
Nipal4,296.4072181,-0.219865733,0.19951231,-1.102015878,0.270454769,0.528235271,207.6096717,221.8482726,436.6271027,317.5401724,326.042686,268.775403
Fbxo38,7279.912031,0.127048885,0.115334889,1.101565068,0.270650802,0.528480561,6986.901794,7039.985184,6482.450764,8032.057221,7409.118423,7728.9588
Hspe1,6850.832387,0.116750579,0.105984342,1.101583282,0.27064288,0.528480561,5771.745659,6505.809344,7706.515514,8597.872429,6220.157109,6302.894265
Fbxw2,6802.867753,-0.111900317,0.101661258,-1.100717421,0.271019662,0.529131946,6965.255288,6514.509276,7315.154288,6746.604229,6919.478347,6356.205089
Wdr48,5888.235449,0.11630228,0.105726794,1.100026543,0.271320557,0.529650487,5575.943172,5909.863984,5459.253342,6275.24148,5920.612592,6188.498123
Prox1,340.1382044,0.242301649,0.220293333,1.099904595,0.271373693,0.529685298,36.40548745,39.14969517,485.6651358,743.0260124,376.7348351,359.8480602
2310039L15Rik,143.7711031,0.276901743,0.251803249,1.09967502,0.271473743,0.529798976,153.4934065,150.5088281,90.53175347,119.6397817,146.3159757,202.1368733
Uqcrq,3117.980458,-0.121082413,0.11011407,-1.099608918,0.271502555,0.529798976,2922.278317,2616.939624,3781.586786,3671.951795,3018.487058,2696.639168
Mepce,2500.375815,0.124016375,0.112799762,1.09943827,0.271576946,0.529875227,2080.032445,2229.792638,2730.098191,2856.962004,2369.857969,2735.511643
Gtpbp1,2936.086086,0.120487947,0.10961267,1.099215503,0.271674078,0.529995822,2593.644998,2723.078797,3137.491081,3393.991701,2706.269503,3062.040439
Rspo1,69.82202585,-0.393239803,0.357819381,-1.098989668,0.271772573,0.530119043,109.2164623,65.24949194,112.2216527,83.65789244,23.04188594,25.54476971
Nelfb,5833.643087,-0.121134471,0.110266289,-1.098563053,0.271958701,0.530344209,5255.18131,5164.279789,7236.882043,6088.135656,5800.794785,5456.584938
Pcdh7,23155.68281,0.156861737,0.142786671,1.098574083,0.271953887,0.530344209,32776.74589,28302.61963,13519.40852,18230.22417,21055.67537,25049.42331
Mctp2,200.5894105,0.274094939,0.249563758,1.098296247,0.27207515,0.53041292,60.01985769,51.32960033,142.3989039,229.3845438,328.3468746,392.0566829
Ppp6r2,4491.698558,-0.116959486,0.106485456,-1.098361131,0.272046828,0.53041292,4123.659403,3979.349015,5278.189835,4671.348768,4638.331639,4259.312688
